Temperature,Simulations,Return,Discounted Return,Map
1,89,0,1.0,0.8300415167526705,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,97,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,80,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,57,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,57,0,1.0,0.8502341582884777,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,38,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'HHHF', 'HFFG']"
1,81,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,30,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,79,0,1.0,0.7562227231210928,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,54,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,8,0,1.0,0.9138075656044898,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,59,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,42,0,1.0,0.8426049842298329,"['SFFH', 'HFHF', 'FFHH', 'HFFG']"
1,55,0,1.0,0.93603800616986,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,27,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,74,0,1.0,0.9110661429076764,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,27,0,1.0,0.8867604854519608,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,92,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,40,0,1.0,0.9110661429076764,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,87,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,89,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,25,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,63,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.9056079456455165,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,72,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,21,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,82,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,43,0,1.0,0.8894287717672626,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,91,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,47,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,49,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,35,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,29,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,95,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,36,0,1.0,0.884100203995605,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,55,0,1.0,0.767668872977057,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,38,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,66,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,70,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,37,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,23,0,1.0,0.9416796087056153,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,79,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'FHHG']"
1,77,0,1.0,0.8761671489944468,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,100,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,30,0,1.0,0.7887102894272789,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,40,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,35,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9332298921513504,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,82,0,1.0,0.8078974551636565,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,13,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,31,0,1.0,0.9001824484431542,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,79,0,1.0,0.9083329444789534,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,38,0,1.0,0.8006481694852418,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,44,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,16,0,1.0,0.8631032605924442,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,28,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9502058312852957,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,28,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,45,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,25,0,1.0,0.8921050870283477,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9588092525966956,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,25,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,31,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,62,0,1.0,0.93603800616986,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.8006481694852418,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,47,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,40,0,1.0,0.8553586117313603,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,72,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,16,0,1.0,0.79346393184295,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,45,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,95,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,81,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,23,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,15,0,1.0,0.857932408958235,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,20,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,54,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,51,0,1.0,0.90289112180858,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,18,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,33,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,66,0,1.0,0.8709180316048211,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,30,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,29,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,48,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HFFG']"
1,44,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,93,0,1.0,0.9530650263643888,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,69,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,17,0,1.0,0.8225935318117279,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,43,0,1.0,0.8947894553945313,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,50,0,1.0,0.7427123967299725,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,53,0,1.0,0.8735386475474635,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,51,0,1.0,0.8275513922024125,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,63,0,1.0,0.9332298921513504,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,66,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,76,0,1.0,0.857932408958235,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,52,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,90,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9138075656044898,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,90,0,1.0,0.8275513922024125,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,97,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,55,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,72,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,92,0,1.0,0.9248559951318693,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,69,0,1.0,0.9416796087056153,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,28,0,1.0,0.8761671489944468,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,19,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HFFG']"
1,32,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,7,0,1.0,0.8127667407072335,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,70,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,62,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,35,0,1.0,0.8451404054461714,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,15,0,1.0,0.79346393184295,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,73,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HHHG']"
1,30,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,68,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,83,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,86,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,60,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,56,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,38,0,1.0,0.9530650263643888,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,43,0,1.0,0.9530650263643888,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,41,0,1.0,0.9674905716180701,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,56,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'HHFF', 'HFFG']"
1,51,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,61,0,1.0,0.9502058312852957,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,32,0,1.0,0.90289112180858,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,12,0,1.0,0.8006481694852418,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,41,0,1.0,0.8709180316048211,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,87,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,76,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,54,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,12,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,43,0,1.0,0.7792882711929549,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHHF', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,87,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,46,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'FHFG']"
1,29,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,87,0,1.0,0.9165572373164391,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,81,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,6,0,1.0,0.8657003616774767,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,15,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,62,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,71,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,29,0,1.0,0.9165572373164391,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,46,0,1.0,0.93603800616986,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,31,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,95,0,1.0,0.9248559951318693,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,40,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,89,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFFG']"
1,94,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,37,0,1.0,0.8201257512162927,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,9,0,1.0,0.7630697687590515,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,33,0,1.0,0.8325391341551359,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,76,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,72,0,1.0,0.8788035596734672,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,56,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,42,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,62,0,1.0,0.8974819010978248,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,20,0,1.0,0.9304302024748964,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,8,0,1.0,0.8103284404851119,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,56,0,1.0,0.9083329444789534,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,20,0,1.0,0.9674905716180701,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,43,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,49,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,60,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,51,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,85,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,91,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,25,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,15,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,68,0,1.0,0.8894287717672626,"['SFHF', 'HFFH', 'HHFH', 'FHFG']"
1,62,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,33,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,52,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,31,0,1.0,0.8553586117313603,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,75,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,35,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,42,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,30,0,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9674905716180701,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,15,0,1.0,0.837556937769312,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,44,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,95,0,1.0,0.9110661429076764,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,89,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,31,0,1.0,0.8921050870283477,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,68,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,22,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,90,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,21,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,32,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,51,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,24,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,42,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,44,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,28,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,21,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,89,0,1.0,0.8683052775100066,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHHF', 'HHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'FHHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,88,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,82,0,1.0,0.93603800616986,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
