Temperature,Simulations,Return,Discounted Return,Map
1,52,0,1.0,0.90289112180858,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,28,0,1.0,0.8127667407072335,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,74,0,1.0,0.8657003616774767,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,81,0,1.0,0.9083329444789534,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,48,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,88,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,35,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,46,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHHG']"
1,91,0,1.0,0.9559328248389055,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,94,0,1.0,0.9704017769489168,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFHH', 'FHFH', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,40,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,85,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,37,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,81,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,28,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,18,0,1.0,0.9110661429076764,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,93,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,50,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,50,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,8,0,1.0,0.798246224976786,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,93,0,1.0,0.9304302024748964,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,63,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,28,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,56,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,53,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,56,0,1.0,0.7539540549517295,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,14,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,55,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'HFFF', 'FFFG']"
1,84,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,33,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,73,0,1.0,0.9445131481500655,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,90,0,1.0,0.9056079456455165,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,17,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,67,0,1.0,0.8788035596734672,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,51,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,81,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,35,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,47,0,1.0,0.8400771692771434,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,30,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9416796087056153,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,36,0,1.0,0.9056079456455165,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,43,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,45,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,14,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,74,0,1.0,0.8709180316048211,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,45,0,1.0,0.9193151828650342,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,44,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,27,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,53,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,17,0,1.0,0.8006481694852418,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,42,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,63,0,1.0,0.9248559951318693,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,29,0,1.0,0.8814479033836181,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,49,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,54,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,69,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,47,0,1.0,0.8761671489944468,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,90,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,20,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,21,0,1.0,0.803057341509771,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,62,0,1.0,0.9110661429076764,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9001824484431542,"['SFFF', 'FHFH', 'HHFH', 'FHFG']"
1,28,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,58,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,51,0,1.0,0.9502058312852957,"['SFFH', 'FHHH', 'FFHF', 'FFFG']"
1,30,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,43,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,67,0,1.0,0.8709180316048211,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,30,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,35,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,42,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,71,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,79,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,19,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,60,0,1.0,0.8502341582884777,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HHFG']"
1,33,0,1.0,0.9276389118674717,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,33,0,1.0,0.9704017769489168,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,17,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,85,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,46,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,63,0,1.0,0.9616943356035061,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,53,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFHH', 'FFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,98,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,57,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,22,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,19,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,70,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,50,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,33,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,20,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,82,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,32,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,93,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SHHH', 'FFFH', 'HFFF', 'HHHG']"
1,62,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,32,0,1.0,0.9110661429076764,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,21,0,1.0,0.7653658663581259,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,43,0,1.0,0.8947894553945313,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,37,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,88,0,1.0,0.8761671489944468,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,31,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,57,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,94,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,34,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,43,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,15,0,1.0,0.857932408958235,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,58,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,85,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,23,0,1.0,0.9056079456455165,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,32,0,1.0,0.9110661429076764,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,37,0,1.0,0.9388545698794984,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,45,0,1.0,0.8814479033836181,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,92,0,1.0,0.8451404054461714,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,16,0,1.0,0.8006481694852418,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,28,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,78,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,83,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,45,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,81,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,86,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,77,0,1.0,0.8451404054461714,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,52,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,76,0,1.0,0.9445131481500655,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,67,0,1.0,0.8974819010978248,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,31,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,33,0,1.0,0.8657003616774767,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,49,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,37,0,1.0,0.803057341509771,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,41,0,1.0,0.8709180316048211,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9193151828650342,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,76,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,66,0,1.0,0.9248559951318693,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,72,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,72,0,1.0,0.837556937769312,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,70,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,80,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,31,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,69,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,26,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
1,79,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,17,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,53,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,10,0,1.0,0.9001824484431542,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,53,0,1.0,0.9138075656044898,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,45,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,75,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,49,0,1.0,0.8400771692771434,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,13,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,49,0,1.0,0.9502058312852957,"['SHFH', 'FHFF', 'FHHF', 'FFFG']"
1,59,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,96,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9332298921513504,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,64,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,48,0,1.0,0.8761671489944468,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,87,0,1.0,0.8502341582884777,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9733217421754432,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,86,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,36,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,73,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,24,0,1.0,0.8152123778407558,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,24,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,72,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,20,0,1.0,0.8683052775100066,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,35,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,67,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,80,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,63,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,37,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,99,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,19,0,1.0,0.8127667407072335,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,41,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,75,0,1.0,0.9220814271464737,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,38,0,1.0,0.8947894553945313,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,16,0,1.0,0.8103284404851119,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,78,0,1.0,0.7910835400474212,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,11,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,50,0,1.0,0.8921050870283477,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,67,0,1.0,0.9110661429076764,"['SFFF', 'HHFF', 'HFFH', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,61,0,1.0,0.9502058312852957,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,52,0,1.0,0.9559328248389055,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,77,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HFHF', 'HHHG']"
1,84,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,47,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,87,0,1.0,0.9332298921513504,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,37,0,1.0,0.9248559951318693,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,15,0,1.0,0.9110661429076764,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,36,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,86,0,1.0,0.8894287717672626,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,95,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,32,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,25,0,0.0,0.0,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
