Temperature,Simulations,Return,Discounted Return,Map
1,2,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,63,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,82,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,86,0,1.0,0.8553586117313603,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,59,0,1.0,0.9502058312852957,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HFFF', 'HFFG']"
1,61,0,1.0,0.8275513922024125,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,89,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,25,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,36,0,1.0,0.8788035596734672,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,90,0,1.0,0.8225935318117279,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,97,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,36,0,1.0,0.8867604854519608,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,44,0,1.0,0.9193151828650342,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,43,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,72,0,1.0,0.8631032605924442,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,17,0,1.0,0.8006481694852418,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,59,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,42,0,1.0,0.93603800616986,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,82,0,1.0,0.9645880999032158,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HHHG']"
1,43,0,0.0,0.0,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,49,0,1.0,0.9304302024748964,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,34,0,1.0,0.9276389118674717,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,52,0,1.0,0.9056079456455165,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,63,0,1.0,0.8325391341551359,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,42,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.7699788094052729,"['SHFH', 'FFHH', 'HFHF', 'HFFG']"
1,75,0,1.0,0.8894287717672626,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,50,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,57,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,63,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,87,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,22,0,1.0,0.8657003616774767,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,21,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,92,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,36,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,15,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,19,0,1.0,0.8788035596734672,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,63,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,58,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,23,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9083329444789534,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,87,0,1.0,0.9733217421754432,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9332298921513504,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,64,0,1.0,0.9056079456455165,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,43,0,1.0,0.8325391341551359,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,17,0,1.0,0.79346393184295,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,33,0,1.0,0.9588092525966956,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,76,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,36,0,1.0,0.8502341582884777,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,51,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,32,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,43,0,1.0,0.9304302024748964,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,50,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,32,0,1.0,0.8225935318117279,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HHFG']"
1,57,0,1.0,0.9165572373164391,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FFFG']"
1,48,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,97,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,67,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,21,0,1.0,0.8894287717672626,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,8,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,65,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,18,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'HFHG']"
1,38,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,92,0,1.0,0.9110661429076764,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9248559951318693,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,38,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,71,0,1.0,0.8814479033836181,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,55,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,23,0,1.0,0.8788035596734672,"['SFFH', 'HFFF', 'HFHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,76,0,1.0,0.7792882711929549,"['SFHF', 'FFFF', 'HHFH', 'FHFG']"
1,47,0,1.0,0.9674905716180701,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,43,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,14,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,62,0,1.0,0.9473552137914398,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,48,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,29,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,56,0,1.0,0.8921050870283477,"['SFFH', 'FHFF', 'HHHF', 'HHHG']"
1,37,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,31,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,12,0,1.0,0.8788035596734672,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,17,0,1.0,0.8631032605924442,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,17,0,1.0,0.860513950810667,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,39,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,58,0,1.0,0.9193151828650342,"['SFHF', 'FHHF', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'HFFH', 'FFFG']"
1,36,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,53,0,1.0,0.8788035596734672,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,17,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,89,0,1.0,0.8947894553945313,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,74,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,26,0,1.0,0.9165572373164391,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,55,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,42,0,1.0,0.9616943356035061,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,9,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,94,0,1.0,0.8867604854519608,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,34,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,12,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,48,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,12,0,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'HHFF', 'FHFG']"
1,23,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,53,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,38,0,1.0,0.835044266956004,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,76,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FFFF', 'FHFG']"
1,42,0,1.0,0.9110661429076764,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,37,0,1.0,0.7722956964947572,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,61,0,1.0,0.857932408958235,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,9,0,1.0,0.9056079456455165,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,84,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,74,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,40,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,94,0,1.0,0.8894287717672626,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,19,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,72,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,13,0,1.0,0.8867604854519608,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,40,0,1.0,0.8683052775100066,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,19,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,77,0,1.0,0.8683052775100066,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,33,0,1.0,0.9530650263643888,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,7,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,27,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,60,0,1.0,0.90289112180858,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,58,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,43,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,79,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,30,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,38,0,1.0,0.90289112180858,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,49,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,41,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,35,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,54,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,14,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,81,0,1.0,0.7539540549517295,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,38,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,79,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,92,0,1.0,0.8735386475474635,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,67,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,19,0,1.0,0.7792882711929549,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,21,0,1.0,0.8631032605924442,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,69,0,1.0,0.9056079456455165,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,67,0,1.0,0.9445131481500655,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,60,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,31,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,75,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,61,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9001824484431542,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,60,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,34,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,73,0,1.0,0.8201257512162927,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,67,0,1.0,0.9165572373164391,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,78,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,65,0,1.0,0.8947894553945313,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9645880999032158,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,21,0,1.0,0.7539540549517295,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,62,0,1.0,0.93603800616986,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,33,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,39,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9645880999032158,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,30,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,86,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9674905716180701,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,10,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,39,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,48,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,88,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,32,0,1.0,0.8921050870283477,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9110661429076764,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,69,0,1.0,0.78398512608332,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,19,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,38,0,1.0,0.7722956964947572,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,51,0,1.0,0.9588092525966956,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,82,0,1.0,0.7816331707050701,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,22,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,93,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,68,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,52,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,88,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,87,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,60,0,1.0,0.8761671489944468,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,10,0,0.0,0.0,"['SHHH', 'FHHF', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.8947894553945313,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,56,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,59,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,95,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,56,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
