Temperature,Simulations,Return,Discounted Return,Map
1,35,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,33,0,1.0,0.8947894553945313,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,23,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,100,0,1.0,0.9388545698794984,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,66,0,1.0,0.9530650263643888,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,37,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,65,0,1.0,0.8974819010978248,"['SFFH', 'HHFF', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,30,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,16,0,1.0,0.7746195551602378,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,7,0,1.0,0.7792882711929549,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,61,0,1.0,0.90289112180858,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,74,0,1.0,0.8867604854519608,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,20,0,1.0,0.884100203995605,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,43,0,1.0,0.8735386475474635,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,19,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,26,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9248559951318693,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,44,0,1.0,0.798246224976786,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,66,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFFF', 'HFFG']"
1,43,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,68,0,1.0,0.9304302024748964,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,26,0,1.0,0.747188804859888,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,38,0,1.0,0.9083329444789534,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,59,0,1.0,0.8400771692771434,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,50,0,1.0,0.9083329444789534,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,54,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,100,0,1.0,0.9056079456455165,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,18,0,1.0,0.8325391341551359,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,64,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,50,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,93,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,35,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,98,0,1.0,0.9138075656044898,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,45,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,45,0,1.0,0.835044266956004,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,79,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,30,0,1.0,0.7630697687590515,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,28,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9001824484431542,"['SFHH', 'FFFF', 'FFFH', 'FHFG']"
1,16,0,1.0,0.7863441585589971,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,99,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,92,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,41,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'HHFF', 'FHFG']"
1,49,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,57,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,81,0,1.0,0.8709180316048211,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,78,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,58,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,83,0,1.0,0.8814479033836181,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,72,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,96,0,1.0,0.9416796087056153,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,76,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,85,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,91,0,1.0,0.9645880999032158,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,84,0,1.0,0.9138075656044898,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.8476834558136123,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,89,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,63,0,1.0,0.9445131481500655,"['SHHH', 'FHFF', 'FFFH', 'HFFG']"
1,38,0,1.0,0.7539540549517295,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,42,0,1.0,0.9056079456455165,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,35,0,1.0,0.8103284404851119,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,65,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,52,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,84,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.8974819010978248,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,48,0,1.0,0.8476834558136123,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,49,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,34,0,1.0,0.8894287717672626,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,50,0,1.0,0.9588092525966956,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,61,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,82,0,1.0,0.9445131481500655,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,91,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,45,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,42,0,1.0,0.8476834558136123,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,41,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FFHG']"
1,64,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FHHF', 'FFFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,83,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,10,0,1.0,0.9388545698794984,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,35,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,7,0,1.0,0.798246224976786,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,58,0,1.0,0.8921050870283477,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,21,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,85,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,5,0,1.0,0.7494371162085136,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,36,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'FFHF', 'HFHG']"
1,80,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,41,0,1.0,0.8894287717672626,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,28,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,58,0,1.0,0.8947894553945313,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,56,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,51,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,11,0,1.0,0.9388545698794984,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,52,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,44,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,37,0,1.0,0.9193151828650342,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,53,0,1.0,0.9056079456455165,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFFG']"
1,62,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,94,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,14,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,43,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,57,0,1.0,0.9502058312852957,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,89,0,1.0,0.9248559951318693,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,65,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,33,0,1.0,0.8921050870283477,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9056079456455165,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,66,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,56,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,75,0,1.0,0.9193151828650342,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFHH', 'FHFH', 'FFFG']"
1,24,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,24,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'HHFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,60,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,25,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,60,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,37,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFHF', 'FHFG']"
1,94,0,1.0,0.9733217421754432,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,35,0,1.0,0.8947894553945313,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,45,0,1.0,0.9165572373164391,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,80,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,93,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,77,0,1.0,0.8947894553945313,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,23,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,68,0,1.0,0.9083329444789534,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,69,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,57,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,29,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,86,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,45,0,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,21,0,1.0,0.9248559951318693,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,79,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,61,0,1.0,0.8974819010978248,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9473552137914398,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,54,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,84,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,80,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,34,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,29,0,1.0,0.93603800616986,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,24,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,83,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,51,0,1.0,0.7910835400474212,"['SFHF', 'FFHH', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,63,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,78,0,1.0,0.884100203995605,"['SFFH', 'HFFH', 'FHFF', 'HHHG']"
1,16,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,58,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,76,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,81,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,49,0,1.0,0.9193151828650342,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,44,0,1.0,0.8553586117313603,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,84,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,61,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HFFH', 'HFFG']"
1,24,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,19,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,93,0,1.0,0.9083329444789534,"['SFHF', 'FFFF', 'HHFH', 'FFFG']"
1,22,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,33,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,51,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,63,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,52,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,97,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,56,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,40,0,1.0,0.9276389118674717,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,99,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,43,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,28,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,30,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,15,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,24,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,30,0,1.0,0.860513950810667,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,98,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,44,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,8,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FHFF', 'HHFG']"
1,85,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,25,0,1.0,0.8921050870283477,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,33,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,31,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,12,0,1.0,0.8683052775100066,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,62,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,45,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
