Temperature,Simulations,Return,Discounted Return,Map
1,37,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,28,0,1.0,0.803057341509771,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,74,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9588092525966956,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,44,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,73,0,1.0,0.7816331707050701,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,16,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,64,0,1.0,0.8502341582884777,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,74,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,27,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,65,0,1.0,0.8250687380258053,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,22,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,80,0,1.0,0.9645880999032158,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,31,0,1.0,0.8300415167526705,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,22,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,86,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,27,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,21,0,1.0,0.7562227231210928,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9704017769489168,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,32,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,66,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,90,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,16,0,1.0,0.9248559951318693,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,49,0,1.0,0.9704017769489168,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,12,0,1.0,0.8451404054461714,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,92,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,22,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,42,0,1.0,0.8974819010978248,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,89,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,81,0,1.0,0.8527925358961662,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'FHHG']"
1,69,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,15,0,1.0,0.8400771692771434,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,8,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFFF', 'FHHG']"
1,54,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,87,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,48,0,1.0,0.9304302024748964,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'FFHG']"
1,93,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,53,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,91,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,36,0,1.0,0.9165572373164391,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
1,51,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,66,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,13,0,1.0,0.7958514863018556,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,21,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,72,0,1.0,0.8867604854519608,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,14,0,1.0,0.9138075656044898,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,21,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,24,0,1.0,0.7539540549517295,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,40,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,51,0,1.0,0.9248559951318693,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,57,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,49,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,16,0,1.0,0.7494371162085136,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,34,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'HFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,64,0,1.0,0.8974819010978248,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,45,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,33,0,1.0,0.8921050870283477,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,48,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,35,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,15,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,99,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,66,0,1.0,0.8325391341551359,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,52,0,1.0,0.8553586117313603,"['SFHH', 'FFHH', 'FHHF', 'FFFG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,57,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9616943356035061,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,38,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,40,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,97,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,59,0,1.0,0.8502341582884777,"['SFFF', 'FFFH', 'HHFH', 'HHFG']"
1,41,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,82,0,1.0,0.79346393184295,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,43,0,1.0,0.9388545698794984,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,97,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,9,0,1.0,0.8127667407072335,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,43,0,1.0,0.9193151828650342,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,23,0,0.0,0.0,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9473552137914398,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,70,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,18,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,97,0,1.0,0.9276389118674717,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,99,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,80,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,25,0,1.0,0.9276389118674717,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,16,0,1.0,0.9193151828650342,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,55,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,53,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,51,0,1.0,0.8325391341551359,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,63,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,51,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,64,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,26,0,1.0,0.9388545698794984,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFFF', 'FFFG']"
1,42,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,91,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,72,0,1.0,0.8631032605924442,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,72,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9110661429076764,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,42,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,71,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,13,0,1.0,0.8761671489944468,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,33,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,31,0,1.0,0.8974819010978248,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,51,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,99,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,24,0,1.0,0.8275513922024125,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,71,0,1.0,0.8709180316048211,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,32,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,34,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,69,0,1.0,0.9276389118674717,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,45,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,20,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,61,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9645880999032158,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,67,0,1.0,0.8103284404851119,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,94,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,68,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,39,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,21,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,77,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,31,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,81,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,22,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,83,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,55,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,50,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,49,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,68,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,26,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,70,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,35,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'HFFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,41,0,1.0,0.8894287717672626,"['SFHF', 'FFHH', 'HFFF', 'HHHG']"
1,61,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,49,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,27,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9445131481500655,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,41,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,29,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,22,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9165572373164391,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,65,0,1.0,0.9762504936564125,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,93,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,61,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,99,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,96,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,57,0,1.0,0.9733217421754432,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,36,0,1.0,0.7863441585589971,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,29,0,1.0,0.8250687380258053,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,21,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,9,0,1.0,0.90289112180858,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,50,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,70,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,47,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,44,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,32,0,1.0,0.9588092525966956,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,67,0,1.0,0.7816331707050701,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,52,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,20,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,43,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,95,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,80,0,1.0,0.7863441585589971,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,81,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,60,0,1.0,0.8250687380258053,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,81,0,1.0,0.9645880999032158,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,10,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,36,0,1.0,0.93603800616986,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,15,0,1.0,0.9110661429076764,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,24,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,20,0,1.0,0.93603800616986,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,44,0,1.0,0.9001824484431542,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,58,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,34,0,1.0,0.7887102894272789,"['SHFF', 'FFFF', 'HHFH', 'FFFG']"
1,41,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,59,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,16,0,1.0,0.9220814271464737,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,93,0,1.0,0.9220814271464737,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,40,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,100,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,70,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,11,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,34,0,1.0,0.9110661429076764,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,38,0,1.0,0.8527925358961662,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,85,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,65,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,32,0,1.0,0.8176653739626438,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,54,0,1.0,0.884100203995605,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,81,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,20,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'FHFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,42,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9473552137914398,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,29,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
