Temperature,Simulations,Return,Discounted Return,Map
1,75,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,64,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,70,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,68,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9056079456455165,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,59,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,63,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHHF', 'HHHG']"
1,11,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,28,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,83,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,42,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,60,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,16,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,46,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,37,0,1.0,0.8788035596734672,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,40,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,44,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,34,0,1.0,0.9248559951318693,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,16,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHFF', 'HFFG']"
1,94,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,64,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HHFH', 'FFFG']"
1,21,0,1.0,0.7584982177744161,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,15,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,28,0,1.0,0.9220814271464737,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,92,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,66,0,1.0,0.90289112180858,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,76,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,96,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,46,0,1.0,0.8325391341551359,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,37,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,80,0,1.0,0.803057341509771,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.9616943356035061,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,44,0,1.0,0.7584982177744161,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,65,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,76,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,34,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,56,0,1.0,0.90289112180858,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,43,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,35,0,1.0,0.8400771692771434,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,39,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,18,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,25,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,20,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,16,0,1.0,0.7910835400474212,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,22,0,1.0,0.9674905716180701,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,57,0,1.0,0.8476834558136123,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,100,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,53,0,1.0,0.8006481694852418,"['SHFH', 'FFFF', 'HFHH', 'HFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHH', 'HFFG']"
1,78,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,78,0,1.0,0.8103284404851119,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,75,0,1.0,0.9616943356035061,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,73,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,57,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,71,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,76,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,45,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,61,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FHFF', 'FFFG']"
1,99,0,1.0,0.8631032605924442,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,2,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,19,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,100,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,96,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,20,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,21,0,1.0,0.8631032605924442,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,50,0,1.0,0.8006481694852418,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,47,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HHHF', 'FFFG']"
1,87,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,81,0,1.0,0.8631032605924442,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,6,0,1.0,0.9220814271464737,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,100,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.8947894553945313,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,53,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,39,0,1.0,0.9056079456455165,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,50,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,100,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,24,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,29,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,67,0,1.0,0.776950406379376,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,46,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,20,0,1.0,0.8894287717672626,"['SFHF', 'FFFH', 'FHFH', 'FFFG']"
1,32,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,36,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,55,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,91,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HHFF', 'FHFG']"
1,30,0,1.0,0.857932408958235,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,79,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,82,0,1.0,0.9616943356035061,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,53,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,75,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,81,0,1.0,0.8502341582884777,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,48,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9165572373164391,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,95,0,1.0,0.8152123778407558,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,9,0,1.0,0.767668872977057,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,82,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,81,0,1.0,0.884100203995605,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,64,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,51,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,21,0,1.0,0.7910835400474212,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,68,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,19,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,31,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,31,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,87,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'FHFH', 'FFFG']"
1,24,0,1.0,0.8502341582884777,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,9,0,1.0,0.8683052775100066,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,24,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HFHF', 'FFHG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,21,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'HFFG']"
1,22,0,1.0,0.9193151828650342,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,54,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,26,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9138075656044898,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,71,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,70,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,88,0,1.0,0.9276389118674717,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,25,0,1.0,0.8502341582884777,"['SFFH', 'FHFF', 'HFHF', 'FHFG']"
1,53,0,1.0,0.9445131481500655,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.8054737627981655,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,36,0,1.0,0.8103284404851119,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,100,0,1.0,0.9416796087056153,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,99,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,37,0,1.0,0.8250687380258053,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,61,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,65,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,52,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,51,0,1.0,0.8814479033836181,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,52,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,30,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,54,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,75,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,38,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,78,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,79,0,1.0,0.9001824484431542,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,38,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,49,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,18,0,1.0,0.8814479033836181,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,14,0,1.0,0.7427123967299725,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,63,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFHF', 'HFFG']"
1,37,0,1.0,0.9588092525966956,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,82,0,1.0,0.9056079456455165,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,72,0,1.0,0.8006481694852418,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,75,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,17,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,22,0,1.0,0.9445131481500655,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,31,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,94,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,47,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,70,0,1.0,0.8761671489944468,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,63,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,15,0,1.0,0.9416796087056153,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FHHF', 'HFHG']"
1,99,0,1.0,0.9388545698794984,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,99,0,1.0,0.803057341509771,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,41,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,38,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,48,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,73,0,1.0,0.93603800616986,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,25,0,1.0,0.9645880999032158,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,24,0,1.0,0.9165572373164391,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,92,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,44,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,34,0,1.0,0.9304302024748964,"['SFHH', 'HFHF', 'HFFF', 'FHFG']"
1,57,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,50,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,80,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,92,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,48,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,78,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,71,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,47,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,42,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,29,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,47,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,30,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,52,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,91,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,41,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,30,0,1.0,0.8683052775100066,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,80,0,1.0,0.9138075656044898,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,51,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,23,0,1.0,0.7653658663581259,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,28,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,100,0,1.0,0.8527925358961662,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,61,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,49,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,57,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,41,0,1.0,0.9445131481500655,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,25,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FHFF', 'FHHG']"
1,79,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,55,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9704017769489168,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,35,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
