Temperature,Simulations,Return,Discounted Return,Map
1,26,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,92,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,87,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,7,0,1.0,0.9165572373164391,"['SFFF', 'FHFF', 'HHFF', 'HFFG']"
1,55,0,1.0,0.9416796087056153,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,92,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,71,0,1.0,0.8451404054461714,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,40,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,49,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,33,0,1.0,0.803057341509771,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,67,0,1.0,0.8814479033836181,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,80,0,1.0,0.8709180316048211,"['SFFH', 'HHFH', 'HFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,86,0,1.0,0.985089730404757,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,62,0,1.0,0.9588092525966956,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,19,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,21,0,1.0,0.8867604854519608,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,33,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,45,0,1.0,0.8788035596734672,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,19,0,1.0,0.9138075656044898,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9762504936564125,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,33,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,66,0,1.0,0.9110661429076764,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,27,0,1.0,0.776950406379376,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,36,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,25,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,61,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,89,0,1.0,0.8894287717672626,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,37,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,57,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,90,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,74,0,1.0,0.8127667407072335,"['SFHH', 'FFHH', 'HFFF', 'HFHG']"
1,23,0,1.0,0.8152123778407558,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,58,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,40,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,58,0,1.0,0.8683052775100066,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,55,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,90,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,34,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,73,0,1.0,0.884100203995605,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,15,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,67,0,1.0,0.9502058312852957,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,18,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,80,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,34,0,1.0,0.9388545698794984,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,5,0,1.0,0.835044266956004,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,80,0,1.0,0.8631032605924442,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,55,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,38,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,35,0,1.0,0.8275513922024125,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,61,0,1.0,0.9588092525966956,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,73,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,69,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,90,0,1.0,0.93603800616986,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
1,67,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,44,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,45,0,1.0,0.93603800616986,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,28,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'HHHF', 'FHHG']"
1,93,0,1.0,0.9704017769489168,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,39,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,58,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,45,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,64,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,37,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,46,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9588092525966956,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9559328248389055,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,92,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,14,0,1.0,0.8103284404851119,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,53,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,26,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,27,0,1.0,0.8225935318117279,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,75,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,88,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,10,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,47,0,1.0,0.8894287717672626,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,9,0,1.0,0.7863441585589971,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,76,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,39,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,78,0,1.0,0.9502058312852957,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,52,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,72,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,50,0,1.0,0.9416796087056153,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,23,0,1.0,0.9165572373164391,"['SFHF', 'FFHH', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,93,0,1.0,0.8761671489944468,"['SFHF', 'HFHH', 'FFFF', 'FHHG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,63,0,1.0,0.8553586117313603,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,79,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,11,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,79,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,70,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,75,0,1.0,0.8553586117313603,"['SHHF', 'FFHF', 'FFFH', 'HHFG']"
1,40,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,81,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,55,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,65,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,28,0,1.0,0.9530650263643888,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,21,0,1.0,0.8078974551636565,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,78,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,40,0,1.0,0.9733217421754432,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,96,0,1.0,0.9645880999032158,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,25,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,20,0,1.0,0.9220814271464737,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,97,0,1.0,0.9304302024748964,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,97,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,71,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,40,0,1.0,0.9445131481500655,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,34,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,54,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,93,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,59,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,65,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'FFFG']"
1,72,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'HFFG']"
1,54,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,71,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,17,0,1.0,0.9559328248389055,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,4,0,1.0,0.78398512608332,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,98,0,1.0,0.7863441585589971,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,38,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,93,0,1.0,0.9530650263643888,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,61,0,1.0,0.9110661429076764,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,100,0,1.0,0.9645880999032158,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,92,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,52,0,1.0,0.9248559951318693,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,30,0,1.0,0.9304302024748964,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9674905716180701,"['SHFH', 'FHFF', 'FHHF', 'FFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,25,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,45,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,39,0,1.0,0.8127667407072335,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,82,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,90,0,1.0,0.9083329444789534,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,47,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,23,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,25,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'FHFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'FHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,27,0,1.0,0.9388545698794984,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,64,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,63,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,12,0,1.0,0.8325391341551359,"['SFFF', 'FHHF', 'HHHF', 'FHFG']"
1,67,0,1.0,0.8275513922024125,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,29,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,38,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,43,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,75,0,1.0,0.9248559951318693,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,45,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FHFH', 'FFFG']"
1,85,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,89,0,1.0,0.8947894553945313,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,46,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,86,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,34,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,87,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,75,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,24,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,70,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,77,0,1.0,0.8553586117313603,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,86,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,18,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,28,0,1.0,0.7494371162085136,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,59,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,93,0,1.0,0.9416796087056153,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,78,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,37,0,0.0,0.0,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,57,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,43,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,73,0,1.0,0.9559328248389055,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.7539540549517295,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,31,0,1.0,0.9416796087056153,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9445131481500655,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,54,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
1,44,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,38,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,24,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,80,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,53,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,97,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,9,0,1.0,0.9502058312852957,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,6,0,1.0,0.8176653739626438,"['SFHH', 'FFFF', 'FFFF', 'HFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,52,0,1.0,0.8201257512162927,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,30,0,1.0,0.9674905716180701,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,15,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,69,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,92,0,1.0,0.8527925358961662,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,64,0,1.0,0.9110661429076764,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,95,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,44,0,1.0,0.9304302024748964,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,71,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
