Temperature,Simulations,Return,Discounted Return,Map
1,45,0,1.0,0.8152123778407558,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,57,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,73,0,1.0,0.9083329444789534,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,100,0,1.0,0.8176653739626438,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,74,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,87,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,35,0,1.0,0.9220814271464737,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,86,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,58,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,31,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,58,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,84,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,65,0,1.0,0.8735386475474635,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,98,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,63,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,38,0,1.0,0.8894287717672626,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,79,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,63,0,1.0,0.9616943356035061,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,59,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,67,0,1.0,0.9674905716180701,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,72,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,48,0,1.0,0.9645880999032158,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,17,0,1.0,0.7722956964947572,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,77,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,82,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.7792882711929549,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,94,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,75,0,1.0,0.9304302024748964,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9616943356035061,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,42,0,1.0,0.9138075656044898,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,29,0,1.0,0.9165572373164391,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,90,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,70,0,1.0,0.8814479033836181,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,88,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,5,0,1.0,0.798246224976786,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,39,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,68,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,49,0,1.0,0.860513950810667,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,53,0,1.0,0.8814479033836181,"['SFFF', 'HHFH', 'FFFF', 'FFHG']"
1,57,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,39,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,75,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,37,0,1.0,0.9473552137914398,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9616943356035061,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,72,0,1.0,0.9276389118674717,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,27,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,93,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,28,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,69,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,19,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,88,0,1.0,0.9276389118674717,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,28,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,28,0,1.0,0.9645880999032158,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,35,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,42,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,18,0,1.0,0.9193151828650342,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,80,0,1.0,0.93603800616986,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,54,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,4,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,32,0,1.0,0.8867604854519608,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,53,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,98,0,1.0,0.985089730404757,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,72,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,58,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,23,0,1.0,0.8683052775100066,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,78,0,1.0,0.7653658663581259,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,81,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,94,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,53,0,1.0,0.8476834558136123,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,52,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,55,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9083329444789534,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,44,0,1.0,0.8921050870283477,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,37,0,1.0,0.8054737627981655,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,15,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,73,0,1.0,0.8921050870283477,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,8,0,1.0,0.9248559951318693,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,7,0,1.0,0.835044266956004,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,46,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9304302024748964,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,40,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,88,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,28,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,42,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,13,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,43,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,37,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,44,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,64,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,99,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,7,0,1.0,0.9001824484431542,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,84,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,51,0,1.0,0.9588092525966956,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,82,0,1.0,0.9001824484431542,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,84,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,26,0,1.0,0.803057341509771,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,27,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,79,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,84,0,1.0,0.837556937769312,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,24,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,32,0,1.0,0.835044266956004,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,97,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,16,0,1.0,0.93603800616986,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,47,0,1.0,0.9083329444789534,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,84,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,86,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'FHHF', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,93,0,1.0,0.8657003616774767,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,18,0,1.0,0.9056079456455165,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,58,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,53,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,69,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,86,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,89,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,100,0,1.0,0.9588092525966956,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,10,0,1.0,0.9304302024748964,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,48,0,1.0,0.798246224976786,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,72,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,91,0,1.0,0.9220814271464737,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,30,0,0.0,0.0,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,52,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,97,0,1.0,0.9056079456455165,"['SFHH', 'FFFF', 'FHFH', 'FHFG']"
1,87,0,1.0,0.9276389118674717,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,17,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,21,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,70,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,92,0,1.0,0.9416796087056153,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,41,0,1.0,0.9165572373164391,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,86,0,1.0,0.8788035596734672,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,89,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,66,0,1.0,0.8921050870283477,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,95,0,1.0,0.8553586117313603,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9248559951318693,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,96,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,92,0,1.0,0.9588092525966956,"['SHFF', 'FHHF', 'FHHF', 'FFFG']"
1,37,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,83,0,1.0,0.776950406379376,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,34,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,21,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,58,0,1.0,0.8709180316048211,"['SFHH', 'FFHH', 'HFFF', 'HFHG']"
1,63,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,42,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,88,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,91,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,65,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,75,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,19,0,1.0,0.7958514863018556,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,56,0,1.0,0.7816331707050701,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,81,0,1.0,0.7863441585589971,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,47,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,95,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FFFH', 'HHFG']"
1,11,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,44,0,1.0,0.8921050870283477,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,98,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'FHFF', 'FHFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,43,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,50,0,1.0,0.9220814271464737,"['SFHF', 'FFHF', 'HFFF', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,50,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,33,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,38,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FHFG']"
1,29,0,1.0,0.9304302024748964,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,48,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,29,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,95,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,40,0,1.0,0.9276389118674717,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,17,0,1.0,0.8201257512162927,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,91,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,97,0,1.0,0.7722956964947572,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
1,91,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,6,0,1.0,0.7958514863018556,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,100,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,27,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,48,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,55,0,1.0,0.9332298921513504,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,72,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,97,0,1.0,0.7887102894272789,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'FFHF', 'FHHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,25,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,97,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,75,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,72,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,38,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,32,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,23,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,77,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,23,0,1.0,0.747188804859888,"['SHHH', 'FHFF', 'FFFH', 'HFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9502058312852957,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,33,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,40,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,23,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,68,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,88,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,77,0,1.0,0.835044266956004,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
