Temperature,Simulations,Return,Discounted Return,Map
1,21,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,66,0,1.0,0.9559328248389055,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,23,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFF', 'FFFG']"
1,65,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,22,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,38,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,47,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,18,0,1.0,0.9110661429076764,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,51,0,1.0,0.9001824484431542,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,90,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,100,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,47,0,1.0,0.8631032605924442,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,23,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,2,0,1.0,0.8054737627981655,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,49,0,1.0,0.8657003616774767,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,46,0,1.0,0.9473552137914398,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,53,0,1.0,0.8788035596734672,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,79,0,1.0,0.8921050870283477,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,77,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'HFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,20,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,56,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,38,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,57,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,29,0,1.0,0.8788035596734672,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,28,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,70,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,7,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,66,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FFFH', 'HHFG']"
1,70,0,1.0,0.8006481694852418,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,22,0,1.0,0.8788035596734672,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,43,0,1.0,0.8553586117313603,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,22,0,1.0,0.7607805594527743,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,74,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,58,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,16,0,1.0,0.8201257512162927,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,60,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,6,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,18,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,83,0,1.0,0.8657003616774767,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,88,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HFFF', 'HHFG']"
1,99,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,71,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,88,0,1.0,0.8225935318117279,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,80,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,36,0,1.0,0.8788035596734672,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,61,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,54,0,1.0,0.9276389118674717,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,42,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,56,0,1.0,0.78398512608332,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,68,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,36,0,1.0,0.767668872977057,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,54,0,1.0,0.8735386475474635,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9473552137914398,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,59,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,34,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,28,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,48,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'HFFG']"
1,80,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,20,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,18,0,1.0,0.8894287717672626,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,47,0,1.0,0.9388545698794984,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9616943356035061,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,93,0,1.0,0.8894287717672626,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,75,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,75,0,1.0,0.9733217421754432,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,79,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,50,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,92,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HFHF', 'FHFG']"
1,83,0,1.0,0.9001824484431542,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,55,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'HFFF', 'HHHG']"
1,74,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,60,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,42,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,96,0,1.0,0.8476834558136123,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,12,0,1.0,0.8921050870283477,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,68,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,26,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,54,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,16,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HFFH', 'FFFG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,68,0,1.0,0.9220814271464737,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,21,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,23,0,1.0,0.9616943356035061,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,21,0,1.0,0.9083329444789534,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,50,0,1.0,0.9791880578299021,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,56,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,49,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FHFF', 'FFFG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,22,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,54,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,87,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'FHFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,70,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,14,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'HFFG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,57,0,1.0,0.8527925358961662,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,69,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,18,0,1.0,0.803057341509771,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,46,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'FFFG']"
1,71,0,1.0,0.9110661429076764,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,20,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,42,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,42,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,89,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,22,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,49,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,82,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,85,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,70,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,73,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,89,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,37,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9304302024748964,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,100,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,16,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,67,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,15,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,71,0,1.0,0.93603800616986,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'HFFG']"
1,78,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,15,0,1.0,0.8502341582884777,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,22,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,66,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,50,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'HHHG']"
1,63,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,23,0,1.0,0.8006481694852418,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,54,0,1.0,0.9645880999032158,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,73,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,81,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,99,0,1.0,0.9645880999032158,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,27,0,1.0,0.9502058312852957,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFH', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,35,0,1.0,0.9276389118674717,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,67,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFFF', 'HFFG']"
1,66,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'FFFF', 'FHHG']"
1,41,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,76,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,68,0,1.0,0.8152123778407558,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,55,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,41,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,39,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,50,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,83,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,52,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,11,0,1.0,0.7494371162085136,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,58,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,12,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,88,0,1.0,0.8527925358961662,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,39,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,98,0,1.0,0.8867604854519608,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,24,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,52,0,1.0,0.8788035596734672,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,35,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,45,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,51,0,1.0,0.90289112180858,"['SFFH', 'FFHH', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,34,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'HFFF', 'HHHG']"
1,58,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,48,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,17,0,1.0,0.9530650263643888,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,41,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,97,0,1.0,0.9445131481500655,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,82,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,38,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,47,0,1.0,0.9165572373164391,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,11,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,38,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,54,0,1.0,0.9056079456455165,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,46,0,1.0,0.8709180316048211,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,54,0,1.0,0.8553586117313603,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,56,0,1.0,0.9445131481500655,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,40,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,60,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,74,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,43,0,1.0,0.7816331707050701,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,88,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,68,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,25,0,1.0,0.8657003616774767,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,81,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,52,0,1.0,0.7958514863018556,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'HFHG']"
1,92,0,1.0,0.9473552137914398,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,29,0,1.0,0.7792882711929549,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,72,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,33,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,15,0,1.0,0.8683052775100066,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,33,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,51,0,1.0,0.9616943356035061,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,38,0,1.0,0.857932408958235,"['SFFH', 'HHFF', 'HFFH', 'HFFG']"
1,96,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
