Temperature,Simulations,Return,Discounted Return,Map
1,10,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,30,0,1.0,0.8078974551636565,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,86,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,49,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,32,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,20,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,62,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,27,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,76,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,25,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,33,0,1.0,0.8683052775100066,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,45,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,64,0,1.0,0.9559328248389055,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,43,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,61,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,66,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,18,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,56,0,1.0,0.9276389118674717,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,50,0,1.0,0.8250687380258053,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,19,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,50,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,18,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,80,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,7,0,1.0,0.7516921927868743,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,26,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,50,0,1.0,0.9445131481500655,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,94,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,51,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,59,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,43,0,1.0,0.8300415167526705,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,52,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,22,0,1.0,0.9083329444789534,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,27,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,86,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,73,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9588092525966956,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,31,0,1.0,0.8631032605924442,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,70,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,33,0,1.0,0.9445131481500655,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,31,0,1.0,0.9674905716180701,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,60,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,18,0,1.0,0.8502341582884777,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,66,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,34,0,1.0,0.8921050870283477,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,17,0,1.0,0.9001824484431542,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,52,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,43,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,38,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,70,0,1.0,0.9530650263643888,"['SFFH', 'HFHH', 'HFFF', 'HFFG']"
1,58,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,41,0,1.0,0.9616943356035061,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,93,0,1.0,0.8631032605924442,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,39,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,72,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,28,0,1.0,0.9502058312852957,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,34,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,99,0,1.0,0.8426049842298329,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,28,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,7,0,1.0,0.860513950810667,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,30,0,1.0,0.8426049842298329,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,96,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,9,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,55,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,32,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,25,0,1.0,0.776950406379376,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,17,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,61,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,74,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,35,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,73,0,1.0,0.8735386475474635,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,48,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,87,0,1.0,0.9445131481500655,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,34,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,41,0,1.0,0.9056079456455165,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,30,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,87,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,21,0,1.0,0.9473552137914398,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,27,0,1.0,0.9110661429076764,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'HHFG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,82,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,28,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,59,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,69,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFH', 'FFFG']"
1,78,0,1.0,0.8657003616774767,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,40,0,0.0,0.0,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,23,0,1.0,0.9110661429076764,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,27,0,1.0,0.747188804859888,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,43,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,73,0,1.0,0.8867604854519608,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,35,0,1.0,0.860513950810667,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,49,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,27,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,21,0,1.0,0.9193151828650342,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,6,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,44,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,71,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,51,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,91,0,1.0,0.9056079456455165,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,84,0,1.0,0.9220814271464737,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,56,0,1.0,0.9388545698794984,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,50,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.8709180316048211,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,90,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,88,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,80,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,17,0,1.0,0.835044266956004,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,15,0,1.0,0.8527925358961662,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,7,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,52,0,1.0,0.8225935318117279,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,32,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,93,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,21,0,1.0,0.8814479033836181,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,19,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,85,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,99,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,28,0,1.0,0.9588092525966956,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,35,0,1.0,0.8867604854519608,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,64,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,47,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'FHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,31,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,15,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,45,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,48,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,63,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,80,0,1.0,0.9001824484431542,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,71,0,1.0,0.9530650263643888,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,42,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,63,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFHG']"
1,34,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.93603800616986,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,61,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,49,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,74,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,46,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,49,0,1.0,0.8814479033836181,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,59,0,1.0,0.8225935318117279,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,54,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,94,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,27,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,82,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,3,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,60,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,40,0,1.0,0.9276389118674717,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,89,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,48,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,42,0,1.0,0.9388545698794984,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,35,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,25,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,61,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,71,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,91,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,59,0,1.0,0.8553586117313603,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,96,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,68,0,1.0,0.9616943356035061,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,51,0,1.0,0.9001824484431542,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,94,0,1.0,0.9530650263643888,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,26,0,1.0,0.884100203995605,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,15,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,84,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,19,0,1.0,0.9056079456455165,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,16,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,61,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,47,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,27,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,48,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HFFF', 'FFHG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,50,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,18,0,1.0,0.9248559951318693,"['SHFH', 'FHHF', 'FFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,51,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,47,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,67,0,1.0,0.93603800616986,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,52,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,39,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,50,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,38,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,21,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,76,0,1.0,0.8814479033836181,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,12,0,1.0,0.8553586117313603,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,20,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,74,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,36,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,55,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,77,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,96,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,20,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,79,0,1.0,0.8078974551636565,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHF', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
