Temperature,Simulations,Return,Discounted Return,Map
1,5,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,91,0,1.0,0.776950406379376,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,63,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,93,0,1.0,0.9445131481500655,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,92,0,1.0,0.9674905716180701,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,6,0,1.0,0.7722956964947572,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9416796087056153,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,87,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,99,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,60,0,1.0,0.9220814271464737,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,75,0,1.0,0.835044266956004,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,94,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,33,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,87,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,8,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,77,0,1.0,0.8867604854519608,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,90,0,1.0,0.8921050870283477,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,45,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'HFFG']"
1,39,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,41,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,55,0,1.0,0.9304302024748964,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,30,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,34,0,1.0,0.884100203995605,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,45,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9473552137914398,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,72,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,43,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,41,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,73,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,92,0,1.0,0.8631032605924442,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,62,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,88,0,1.0,0.8527925358961662,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,91,0,1.0,0.9304302024748964,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,44,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,11,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFHF', 'HHFG']"
1,62,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9083329444789534,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,72,0,1.0,0.9110661429076764,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,67,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,52,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,88,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,86,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,65,0,1.0,0.8814479033836181,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,21,0,1.0,0.7746195551602378,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,54,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,47,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,13,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,60,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,55,0,1.0,0.9138075656044898,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,26,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,51,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,40,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,32,0,1.0,0.860513950810667,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,48,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,91,0,1.0,0.8921050870283477,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,99,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'FHHG']"
1,37,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,42,0,1.0,0.8657003616774767,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,17,0,1.0,0.8325391341551359,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,46,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,36,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,34,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,27,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,89,0,1.0,0.9416796087056153,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,28,0,1.0,0.8553586117313603,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,22,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,22,0,1.0,0.9762504936564125,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,28,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,12,0,1.0,0.7653658663581259,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,18,0,1.0,0.7863441585589971,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,58,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,99,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,20,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,53,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9588092525966956,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,18,0,1.0,0.7653658663581259,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,58,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,75,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,97,0,1.0,0.9674905716180701,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,55,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,13,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,72,0,1.0,0.9138075656044898,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,55,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,33,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,63,0,1.0,0.9056079456455165,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,76,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,56,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,41,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9276389118674717,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,28,0,1.0,0.8814479033836181,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,71,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,24,0,1.0,0.9473552137914398,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,15,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,67,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,50,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,72,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,67,0,1.0,0.9220814271464737,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,84,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,58,0,1.0,0.9332298921513504,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,8,0,1.0,0.9276389118674717,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,15,0,1.0,0.857932408958235,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,78,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,66,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HHFG']"
1,49,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,66,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,57,0,1.0,0.9165572373164391,"['SHFH', 'FFHF', 'HFFH', 'HFFG']"
1,42,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,29,0,1.0,0.9220814271464737,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,49,0,1.0,0.9001824484431542,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,92,0,1.0,0.9559328248389055,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,40,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,88,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,55,0,1.0,0.9473552137914398,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,18,0,1.0,0.8426049842298329,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,100,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,41,0,1.0,0.8761671489944468,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,48,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,9,0,1.0,0.8225935318117279,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,52,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,84,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,43,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,99,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,20,0,1.0,0.9220814271464737,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,57,0,1.0,0.884100203995605,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,74,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,66,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,64,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,38,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,67,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,71,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,53,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,30,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,47,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,49,0,1.0,0.860513950810667,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,30,0,1.0,0.8894287717672626,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HFFF', 'FFHG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,34,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,95,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,77,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,2,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,31,0,1.0,0.8947894553945313,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,36,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,96,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,44,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,38,0,1.0,0.8152123778407558,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,49,0,1.0,0.9674905716180701,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,22,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'HFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,35,0,1.0,0.7699788094052729,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,60,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,65,0,1.0,0.9791880578299021,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,35,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,59,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,46,0,1.0,0.9220814271464737,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,40,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,17,0,1.0,0.8974819010978248,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,43,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,22,0,1.0,0.837556937769312,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,46,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,27,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HHFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,63,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,37,0,1.0,0.8867604854519608,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,82,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,74,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,10,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,98,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,49,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,45,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,69,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,21,0,1.0,0.8476834558136123,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,80,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,26,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,14,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HHFG']"
1,24,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHF', 'FHHG']"
1,11,0,1.0,0.9056079456455165,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,26,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,69,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,13,0,1.0,0.7887102894272789,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,28,0,1.0,0.8631032605924442,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,49,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,78,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,87,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
