Temperature,Simulations,Return,Discounted Return,Map
1,96,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,80,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,79,0,1.0,0.8502341582884777,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,32,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,44,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,50,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,15,0,1.0,0.8476834558136123,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,88,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9674905716180701,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,54,0,1.0,0.8867604854519608,"['SFFH', 'FHFF', 'HFHF', 'FHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,57,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,47,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,65,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,19,0,0.0,0.0,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,36,0,1.0,0.9559328248389055,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,40,0,1.0,0.8974819010978248,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,33,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,49,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,20,0,1.0,0.9138075656044898,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,68,0,1.0,0.9733217421754432,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,23,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,76,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HFHF', 'FFFG']"
1,70,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,77,0,1.0,0.9193151828650342,"['SFHH', 'FFHF', 'HFFH', 'HFFG']"
1,26,0,1.0,0.8400771692771434,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,73,0,1.0,0.9193151828650342,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,54,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,20,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'HHFG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,63,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,65,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,35,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,6,0,1.0,0.8921050870283477,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,67,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,95,0,1.0,0.8974819010978248,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,59,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,20,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,87,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,36,0,1.0,0.9416796087056153,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,100,0,1.0,0.8867604854519608,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,52,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,18,0,1.0,0.8078974551636565,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,68,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,77,0,1.0,0.8894287717672626,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,88,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,23,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,34,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,54,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,40,0,1.0,0.7427123967299725,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,72,0,1.0,0.8814479033836181,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,14,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,44,0,1.0,0.8657003616774767,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,38,0,1.0,0.8947894553945313,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,42,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,27,0,1.0,0.8553586117313603,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FFHH', 'FFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,42,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,64,0,1.0,0.8152123778407558,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,15,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,88,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,38,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,56,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,39,0,1.0,0.9083329444789534,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,78,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,29,0,1.0,0.9502058312852957,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,79,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,12,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,87,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,71,0,1.0,0.9616943356035061,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,59,0,1.0,0.9193151828650342,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,52,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,34,0,1.0,0.8761671489944468,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,43,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,67,0,1.0,0.8735386475474635,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,93,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,85,0,1.0,0.9616943356035061,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,48,0,1.0,0.9193151828650342,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,36,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,46,0,1.0,0.747188804859888,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,36,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,80,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,77,0,1.0,0.9530650263643888,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9332298921513504,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,4,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,76,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,86,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,39,0,1.0,0.9248559951318693,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,81,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,36,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,7,0,1.0,0.9138075656044898,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,28,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'FFFG']"
1,75,0,1.0,0.9616943356035061,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,12,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,88,0,1.0,0.7494371162085136,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,60,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9674905716180701,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,75,0,1.0,0.8814479033836181,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,12,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,30,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,46,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,26,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,38,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,27,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,85,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,45,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,65,0,1.0,0.8078974551636565,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,71,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,58,0,1.0,0.9138075656044898,"['SHHH', 'FFFH', 'FHFF', 'FFHG']"
1,66,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,91,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'FHFH', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9110661429076764,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,30,0,1.0,0.8631032605924442,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,56,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,35,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,51,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.767668872977057,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,57,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,69,0,1.0,0.9588092525966956,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,51,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,62,0,1.0,0.9416796087056153,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,91,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,83,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,44,0,1.0,0.8631032605924442,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,79,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,69,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,78,0,1.0,0.8709180316048211,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,33,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,44,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,99,0,1.0,0.9445131481500655,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,82,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,78,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,68,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,53,0,1.0,0.9559328248389055,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,89,0,1.0,0.8735386475474635,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,61,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,90,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,79,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,83,0,1.0,0.8814479033836181,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,58,0,1.0,0.837556937769312,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,33,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,47,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,21,0,1.0,0.837556937769312,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,67,0,1.0,0.9193151828650342,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,98,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,61,0,1.0,0.8657003616774767,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.8735386475474635,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,56,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,40,0,1.0,0.90289112180858,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,84,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,54,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,49,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,34,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,8,0,1.0,0.9193151828650342,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHHF', 'FHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,32,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,61,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,100,0,1.0,0.9645880999032158,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,43,0,1.0,0.8103284404851119,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,67,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,57,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,13,0,1.0,0.837556937769312,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,91,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,75,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,32,0,1.0,0.79346393184295,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,94,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,96,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9588092525966956,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,8,0,1.0,0.9276389118674717,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,56,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,84,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,40,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,25,0,1.0,0.7516921927868743,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,40,0,1.0,0.9645880999032158,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,51,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,53,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,83,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,20,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,30,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,100,0,1.0,0.9110661429076764,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,18,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,13,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,17,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,43,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,75,0,1.0,0.8527925358961662,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,50,0,1.0,0.9248559951318693,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,79,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,36,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
