Temperature,Simulations,Return,Discounted Return,Map
1,83,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,58,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,48,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,36,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,18,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.8127667407072335,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'FHFG']"
1,38,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,63,0,1.0,0.8078974551636565,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,49,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,73,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,88,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,32,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,64,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,30,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,57,0,1.0,0.9083329444789534,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,72,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,99,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,20,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,39,0,1.0,0.8814479033836181,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,37,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,38,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,20,0,1.0,0.7910835400474212,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,37,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,80,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,15,0,1.0,0.8735386475474635,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,29,0,1.0,0.90289112180858,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,62,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,29,0,1.0,0.9165572373164391,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,94,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,38,0,1.0,0.8947894553945313,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,91,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,68,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,20,0,1.0,0.9304302024748964,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,6,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'HHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHHG']"
1,66,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,21,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,49,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,78,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHHF', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,30,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,23,0,1.0,0.8788035596734672,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,93,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,97,0,1.0,0.9220814271464737,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,83,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,52,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,91,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,70,0,1.0,0.9473552137914398,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,38,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,16,0,1.0,0.79346393184295,"['SFFH', 'FFFF', 'HFHF', 'HFHG']"
1,29,0,1.0,0.9502058312852957,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,51,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,26,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,79,0,1.0,0.8683052775100066,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,31,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,53,0,1.0,0.93603800616986,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,47,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9193151828650342,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,72,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,8,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,31,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,83,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,98,0,1.0,0.9674905716180701,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,73,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,82,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,98,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,71,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,23,0,1.0,0.8921050870283477,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,71,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,29,0,1.0,0.7653658663581259,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,15,0,1.0,0.8300415167526705,"['SFFH', 'HHFF', 'FFHF', 'FHHG']"
1,76,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,88,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,68,0,1.0,0.9645880999032158,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.9616943356035061,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,38,0,1.0,0.9304302024748964,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,20,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,65,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,62,0,1.0,0.860513950810667,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,12,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9248559951318693,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,20,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,24,0,1.0,0.9388545698794984,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,28,0,1.0,0.8078974551636565,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,6,0,1.0,0.9220814271464737,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,54,0,1.0,0.9473552137914398,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,56,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,58,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,56,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,41,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,50,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,27,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,81,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,70,0,1.0,0.8502341582884777,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,18,0,1.0,0.8788035596734672,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,75,0,1.0,0.860513950810667,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,63,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,20,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,39,0,1.0,0.8553586117313603,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,98,0,1.0,0.7910835400474212,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,14,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,98,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,98,0,1.0,0.9674905716180701,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,100,0,1.0,0.93603800616986,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
1,22,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,55,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9332298921513504,"['SHFH', 'FFHF', 'HFFH', 'HFFG']"
1,35,0,1.0,0.7494371162085136,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,26,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,62,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,10,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,12,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,53,0,1.0,0.8054737627981655,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,76,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,57,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,88,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,74,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,48,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,64,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FHFF', 'HHHG']"
1,25,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,78,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,76,0,1.0,0.7722956964947572,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,48,0,1.0,0.8657003616774767,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,32,0,1.0,0.9138075656044898,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,40,0,1.0,0.8921050870283477,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,28,0,1.0,0.9138075656044898,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,32,0,1.0,0.8502341582884777,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,22,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,36,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,96,0,1.0,0.9056079456455165,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,60,0,1.0,0.8300415167526705,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,82,0,1.0,0.9276389118674717,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,77,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,44,0,1.0,0.9110661429076764,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,80,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,88,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,23,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,49,0,1.0,0.9248559951318693,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,67,0,1.0,0.835044266956004,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,28,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,31,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'HHFH', 'HHFG']"
1,23,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,37,0,1.0,0.8502341582884777,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,77,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,26,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,83,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,50,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,50,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,76,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,76,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,66,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,72,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,81,0,1.0,0.9733217421754432,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,33,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,65,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,28,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,11,0,1.0,0.9304302024748964,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,39,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,68,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,7,0,1.0,0.8735386475474635,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,91,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,47,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,84,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9416796087056153,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,57,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHHG']"
1,70,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,58,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,17,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,17,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,61,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,88,0,1.0,0.9473552137914398,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,15,0,1.0,0.7910835400474212,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,24,0,1.0,0.7494371162085136,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,67,0,1.0,0.8761671489944468,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,26,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,25,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,44,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,57,0,1.0,0.9193151828650342,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,15,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,17,0,1.0,0.884100203995605,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,18,0,1.0,0.9332298921513504,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,49,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,63,0,1.0,0.9559328248389055,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,17,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,76,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,42,0,1.0,0.9416796087056153,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,23,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,45,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9530650263643888,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,76,0,1.0,0.9445131481500655,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,18,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,87,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
