Temperature,Simulations,Return,Discounted Return,Map
1,35,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,9,0,1.0,0.9083329444789534,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,96,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9220814271464737,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,91,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,11,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'HHFF', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,37,0,1.0,0.8225935318117279,"['SFFH', 'HHFF', 'FFFH', 'HHFG']"
1,18,0,1.0,0.8788035596734672,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,33,0,1.0,0.8275513922024125,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,31,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,82,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,54,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,73,0,1.0,0.8761671489944468,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,38,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,52,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,83,0,1.0,0.9416796087056153,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,68,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,31,0,1.0,0.857932408958235,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,36,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,49,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,31,0,1.0,0.7630697687590515,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,27,0,1.0,0.8426049842298329,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,19,0,1.0,0.8502341582884777,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,26,0,1.0,0.7863441585589971,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,86,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,100,0,1.0,0.9165572373164391,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,71,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,60,0,1.0,0.9733217421754432,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,96,0,1.0,0.90289112180858,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,17,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,51,0,1.0,0.8761671489944468,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,95,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,57,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
1,52,0,1.0,0.9220814271464737,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,32,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,31,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,85,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,28,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHHF', 'FHHG']"
1,67,0,1.0,0.8476834558136123,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,97,0,1.0,0.9559328248389055,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,33,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,36,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,21,0,1.0,0.7699788094052729,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,69,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,70,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,55,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,9,0,1.0,0.8709180316048211,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,67,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,54,0,1.0,0.9416796087056153,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,43,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9220814271464737,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,45,0,1.0,0.9445131481500655,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,33,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,51,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,84,0,1.0,0.9110661429076764,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,74,0,1.0,0.93603800616986,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHHG']"
1,61,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,52,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,74,0,1.0,0.8006481694852418,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,80,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9388545698794984,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,10,0,1.0,0.8152123778407558,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,14,0,1.0,0.9530650263643888,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,76,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,68,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,93,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,41,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,52,0,1.0,0.8300415167526705,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,6,0,1.0,0.8788035596734672,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,86,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,76,0,1.0,0.8788035596734672,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,15,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,94,0,1.0,0.9616943356035061,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,46,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,36,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,63,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,42,0,1.0,0.8127667407072335,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,38,0,1.0,0.9733217421754432,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,66,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,42,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,63,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9416796087056153,"['SHHH', 'FFHH', 'FFHF', 'HFFG']"
1,79,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,20,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9559328248389055,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,41,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,58,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,75,0,1.0,0.837556937769312,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,76,0,1.0,0.8103284404851119,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,30,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,79,0,1.0,0.776950406379376,"['SHFH', 'FFHF', 'FFFF', 'FHHG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,68,0,1.0,0.9165572373164391,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,88,0,1.0,0.8426049842298329,"['SFFF', 'FFHH', 'FFFF', 'HFHG']"
1,45,0,1.0,0.8947894553945313,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,27,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,69,0,1.0,0.776950406379376,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,33,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,45,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFFG']"
1,70,0,1.0,0.9332298921513504,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,96,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,59,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,56,0,1.0,0.8201257512162927,"['SFHF', 'FFHH', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,73,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,66,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,55,0,1.0,0.9248559951318693,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,38,0,1.0,0.857932408958235,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,27,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,17,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,11,0,1.0,0.8735386475474635,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,85,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,42,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,13,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHF', 'FHFF', 'FFFG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,58,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'FFFG']"
1,47,0,1.0,0.9304302024748964,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,13,0,1.0,0.8657003616774767,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,39,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,78,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,74,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,56,0,1.0,0.8735386475474635,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,49,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,100,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,54,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,49,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,89,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,43,0,1.0,0.9001824484431542,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,57,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FHFH', 'FFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,17,0,1.0,0.8300415167526705,"['SFFF', 'HFHF', 'HFHF', 'HFHG']"
1,46,0,1.0,0.7722956964947572,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9193151828650342,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,39,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,58,0,1.0,0.8152123778407558,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,15,0,1.0,0.8735386475474635,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,45,0,1.0,0.8201257512162927,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,49,0,1.0,0.9332298921513504,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,16,0,1.0,0.8947894553945313,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,43,0,1.0,0.8921050870283477,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,60,0,1.0,0.835044266956004,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,97,0,1.0,0.9165572373164391,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,18,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,37,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,59,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'HFHF', 'HFHG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9559328248389055,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,92,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,9,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,46,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,95,0,1.0,0.8476834558136123,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,77,0,1.0,0.9110661429076764,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,65,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,49,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,67,0,1.0,0.8894287717672626,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,50,0,1.0,0.7427123967299725,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,30,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HHFF', 'HFHG']"
1,43,0,1.0,0.8553586117313603,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,44,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,64,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,77,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,98,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9674905716180701,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,61,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,90,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,35,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,43,0,1.0,0.7562227231210928,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,66,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,100,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,60,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,93,0,1.0,0.8735386475474635,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,26,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,61,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,63,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'HHHF', 'HFHG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,87,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,38,0,1.0,0.9388545698794984,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,85,0,1.0,0.8683052775100066,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,33,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,73,0,1.0,0.8974819010978248,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,24,0,1.0,0.9110661429076764,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,54,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,39,0,1.0,0.8631032605924442,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
