Temperature,Simulations,Return,Discounted Return,Map
1,55,0,1.0,0.8006481694852418,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,14,0,1.0,0.9388545698794984,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,65,0,1.0,0.9220814271464737,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,36,0,1.0,0.8451404054461714,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,82,0,1.0,0.860513950810667,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,52,0,1.0,0.8921050870283477,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,40,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,31,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,19,0,1.0,0.9165572373164391,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,46,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,90,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,54,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,26,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,28,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,39,0,1.0,0.8788035596734672,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,88,0,1.0,0.884100203995605,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,55,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.8814479033836181,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,44,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,63,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,71,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,6,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,98,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,43,0,1.0,0.8921050870283477,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,70,0,1.0,0.8947894553945313,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,46,0,1.0,0.8683052775100066,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,33,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,82,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,64,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,79,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,20,0,1.0,0.9001824484431542,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,29,0,1.0,0.9056079456455165,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,93,0,1.0,0.8867604854519608,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,63,0,1.0,0.7958514863018556,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,49,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,39,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,93,0,1.0,0.9530650263643888,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,93,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,28,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HHFF', 'HFFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,18,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'FHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,80,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,33,0,1.0,0.8761671489944468,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,91,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,69,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,99,0,1.0,0.9674905716180701,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,18,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,62,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,74,0,1.0,0.9083329444789534,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,66,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,34,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,80,0,1.0,0.9559328248389055,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,95,0,1.0,0.7746195551602378,"['SFHH', 'FFFH', 'HHFF', 'HHHG']"
1,67,0,1.0,0.9304302024748964,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,61,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,52,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,61,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,33,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,39,0,1.0,0.860513950810667,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,65,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,34,0,1.0,0.8250687380258053,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,70,0,1.0,0.8867604854519608,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,27,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,25,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,7,0,1.0,0.9193151828650342,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,64,0,1.0,0.9559328248389055,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,1,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,13,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,24,0,1.0,0.8426049842298329,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,47,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HFFF', 'HFHG']"
1,33,0,1.0,0.93603800616986,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,72,0,1.0,0.776950406379376,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,44,0,1.0,0.90289112180858,"['SFHH', 'FFHH', 'HFHF', 'HFFG']"
1,31,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,62,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,49,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,50,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,38,0,1.0,0.9445131481500655,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,60,0,1.0,0.9588092525966956,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,52,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,11,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,10,0,1.0,0.8527925358961662,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,97,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,49,0,1.0,0.8631032605924442,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,73,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,10,0,1.0,0.93603800616986,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,31,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9193151828650342,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,95,0,1.0,0.93603800616986,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,35,0,1.0,0.7539540549517295,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,67,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,73,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,66,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,41,0,1.0,0.7494371162085136,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,67,0,1.0,0.90289112180858,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,23,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,73,0,1.0,0.8275513922024125,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,58,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,34,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,76,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,61,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,47,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,34,0,1.0,0.9083329444789534,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.8894287717672626,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,49,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,90,0,1.0,0.9165572373164391,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,62,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,64,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,22,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,73,0,1.0,0.9704017769489168,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,42,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,51,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,75,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,54,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,24,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,29,0,1.0,0.835044266956004,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,17,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,77,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9445131481500655,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,28,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,73,0,1.0,0.9588092525966956,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,25,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,78,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,100,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,20,0,1.0,0.8054737627981655,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,85,0,1.0,0.835044266956004,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,75,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,54,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,56,0,1.0,0.8527925358961662,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,43,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,29,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,33,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,63,0,1.0,0.9473552137914398,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,11,0,1.0,0.8300415167526705,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,14,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,100,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FHFF', 'HFHG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,64,0,1.0,0.9304302024748964,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,30,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,86,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,48,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,40,0,1.0,0.9588092525966956,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,63,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,73,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,32,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'FHFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,74,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,56,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,92,0,1.0,0.8709180316048211,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,99,0,1.0,0.8250687380258053,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,35,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,97,0,1.0,0.8921050870283477,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,59,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,95,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,67,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,31,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,32,0,1.0,0.8103284404851119,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFFH', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,55,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,78,0,1.0,0.9530650263643888,"['SFFH', 'FHHH', 'FFFF', 'FHFG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,78,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,69,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FFHF', 'HHHG']"
1,34,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,82,0,1.0,0.8553586117313603,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,50,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,37,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,52,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FFFG']"
1,53,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,75,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,40,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,32,0,1.0,0.9138075656044898,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,45,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,45,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,27,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,51,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,80,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,53,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,33,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,18,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,15,0,1.0,0.9056079456455165,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,51,0,1.0,0.8735386475474635,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,18,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,64,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,19,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,38,0,1.0,0.8735386475474635,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,97,0,1.0,0.7792882711929549,"['SHFF', 'FFFH', 'FHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,15,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,99,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,69,0,1.0,0.9645880999032158,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9165572373164391,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
