Temperature,Simulations,Return,Discounted Return,Map
1,68,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,27,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,83,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,33,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,70,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,18,0,1.0,0.93603800616986,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,65,0,1.0,0.8426049842298329,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,21,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,89,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,13,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,48,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,68,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,65,0,1.0,0.9138075656044898,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,46,0,1.0,0.9193151828650342,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,29,0,1.0,0.8761671489944468,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,45,0,1.0,0.9332298921513504,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,61,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9388545698794984,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,48,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,29,0,1.0,0.8947894553945313,"['SFFF', 'FHHF', 'FFFF', 'FFHG']"
1,80,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,47,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,21,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,69,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,94,0,1.0,0.8631032605924442,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,65,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,27,0,1.0,0.9445131481500655,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,40,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,49,0,1.0,0.9473552137914398,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,3,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,22,0,1.0,0.93603800616986,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,34,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9416796087056153,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,69,0,1.0,0.8127667407072335,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,52,0,1.0,0.8325391341551359,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,94,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,69,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HFHF', 'HFHG']"
1,75,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,65,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,33,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.8631032605924442,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,49,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,70,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,22,0,1.0,0.8325391341551359,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,85,0,1.0,0.9083329444789534,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,74,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFF', 'HHFG']"
1,32,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,32,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,15,0,1.0,0.8176653739626438,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,70,0,1.0,0.9416796087056153,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,62,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,53,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,33,0,1.0,0.8894287717672626,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,97,0,1.0,0.9138075656044898,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,64,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,46,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,92,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,43,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,66,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,7,0,1.0,0.8250687380258053,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,5,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,34,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,89,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,24,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,49,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,47,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,57,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'HHHF', 'HFHG']"
1,26,0,1.0,0.7910835400474212,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,99,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,72,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,25,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,48,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,55,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,65,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,69,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,87,0,1.0,0.837556937769312,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,68,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,64,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,17,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,27,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,94,0,1.0,0.7494371162085136,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,28,0,1.0,0.8225935318117279,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,74,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,20,0,1.0,0.9388545698794984,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,51,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,52,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,93,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,59,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.9083329444789534,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,38,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,52,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,48,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,27,0,1.0,0.8974819010978248,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9248559951318693,"['SHHH', 'FFFF', 'HFHH', 'FFFG']"
1,18,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,73,0,1.0,0.7958514863018556,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,50,0,1.0,0.9674905716180701,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,57,0,1.0,0.8325391341551359,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,44,0,1.0,0.9388545698794984,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,95,0,1.0,0.857932408958235,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,29,0,1.0,0.8974819010978248,"['SFFH', 'FHFF', 'HHFF', 'HHFG']"
1,54,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,52,0,1.0,0.90289112180858,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,76,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,33,0,1.0,0.837556937769312,"['SHFF', 'FFHF', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9193151828650342,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,61,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,30,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,70,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,90,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,70,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,96,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,42,0,1.0,0.9304302024748964,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,44,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,52,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,11,0,1.0,0.9083329444789534,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,51,0,1.0,0.9056079456455165,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,29,0,1.0,0.7792882711929549,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,58,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,65,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,60,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,10,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,45,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,87,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,83,0,1.0,0.8400771692771434,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,27,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,28,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,18,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,55,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,23,0,1.0,0.9530650263643888,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,95,0,1.0,0.9332298921513504,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,53,0,1.0,0.8103284404851119,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,80,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,63,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,96,0,1.0,0.9388545698794984,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,32,0,1.0,0.8631032605924442,"['SFHF', 'FFFF', 'FFHF', 'HHFG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,22,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,64,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,55,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,38,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,55,0,1.0,0.8225935318117279,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,66,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,11,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.8152123778407558,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,88,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,89,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,62,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,24,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,64,0,1.0,0.90289112180858,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,54,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,13,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,96,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,59,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,65,0,1.0,0.860513950810667,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,28,0,0.0,0.0,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,82,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,36,0,1.0,0.9473552137914398,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'FHFF', 'HFHG']"
1,38,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,76,0,1.0,0.8974819010978248,"['SHFH', 'FHHF', 'FFFF', 'FFHG']"
1,90,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,48,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,9,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9332298921513504,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,75,0,1.0,0.9056079456455165,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,97,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,52,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,34,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,45,0,1.0,0.9248559951318693,"['SFFF', 'FHFH', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'HHHG']"
1,55,0,1.0,0.93603800616986,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,51,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,50,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,93,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,47,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,44,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FFFG']"
1,22,0,1.0,0.9388545698794984,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,42,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,51,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,82,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,23,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,19,0,1.0,0.9220814271464737,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,53,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,63,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,83,0,1.0,0.9530650263643888,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9083329444789534,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,60,0,1.0,0.9248559951318693,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,39,0,1.0,0.8947894553945313,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,20,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,79,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
