Temperature,Simulations,Return,Discounted Return,Map
1,87,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,26,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,94,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,14,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,45,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,57,0,1.0,0.9559328248389055,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FHHF', 'FFFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,16,0,1.0,0.9001824484431542,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,89,0,1.0,0.8426049842298329,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,50,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,26,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,10,0,1.0,0.8788035596734672,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,78,0,1.0,0.9193151828650342,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,26,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,69,0,1.0,0.884100203995605,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,35,0,1.0,0.9332298921513504,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,52,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,21,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,80,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,100,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,36,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HHFF', 'FHFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,97,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,69,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,66,0,1.0,0.9083329444789534,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.9762504936564125,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,37,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,69,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,28,0,1.0,0.9276389118674717,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,47,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,93,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,60,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,74,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,80,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,36,0,1.0,0.7958514863018556,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FHHG']"
1,38,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,63,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFH', 'FHFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,37,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,20,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,46,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,51,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9645880999032158,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFFH', 'HFFG']"
1,44,0,1.0,0.9473552137914398,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,45,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,55,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,30,0,1.0,0.8814479033836181,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,41,0,1.0,0.9332298921513504,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,42,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FFFG']"
1,64,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,14,0,1.0,0.9304302024748964,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,13,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,46,0,1.0,0.9762504936564125,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,52,0,1.0,0.8201257512162927,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,68,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,17,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,95,0,1.0,0.9445131481500655,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,54,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,85,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9821344612135428,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHHF', 'FHFG']"
1,87,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,70,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,78,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,45,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,31,0,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'FHFF', 'FFFG']"
1,99,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,57,0,1.0,0.9056079456455165,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9559328248389055,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,55,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFH', 'HHFG']"
1,56,0,1.0,0.8947894553945313,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FHFG']"
1,46,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,30,0,1.0,0.8947894553945313,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,14,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,55,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,53,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,10,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,23,0,1.0,0.8553586117313603,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,51,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,56,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,25,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,82,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,24,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,58,0,1.0,0.79346393184295,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFHG']"
1,45,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,82,0,1.0,0.9248559951318693,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,26,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,35,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,68,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,46,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,53,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,74,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,22,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,67,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,99,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,90,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,70,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,30,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,35,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFF', 'HHFG']"
1,43,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,79,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,18,0,1.0,0.884100203995605,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,88,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,69,0,1.0,0.9276389118674717,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,41,0,1.0,0.7958514863018556,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,73,0,1.0,0.9332298921513504,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,19,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,33,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,94,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,63,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,16,0,1.0,0.8814479033836181,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,80,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,17,0,1.0,0.8631032605924442,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,41,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,55,0,1.0,0.8894287717672626,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,36,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,62,0,1.0,0.9193151828650342,"['SHHH', 'FHFF', 'FHHF', 'FFFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,53,0,1.0,0.8683052775100066,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,14,0,1.0,0.7887102894272789,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,86,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,90,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,79,0,1.0,0.93603800616986,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,9,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,36,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9138075656044898,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,56,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9445131481500655,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,25,0,1.0,0.8657003616774767,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,89,0,1.0,0.9304302024748964,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,39,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,36,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9473552137914398,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,32,0,1.0,0.8476834558136123,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,89,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9473552137914398,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,17,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'FFFG']"
1,55,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,61,0,1.0,0.9762504936564125,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,41,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,59,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,92,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,58,0,1.0,0.9502058312852957,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'HFFG']"
1,7,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,84,0,1.0,0.985089730404757,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,67,0,1.0,0.7910835400474212,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,45,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,19,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,61,0,1.0,0.93603800616986,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,28,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.8894287717672626,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,72,0,1.0,0.9276389118674717,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,52,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,64,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,33,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,41,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,43,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,10,0,1.0,0.9001824484431542,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,36,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,63,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,58,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,60,0,1.0,0.803057341509771,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,78,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HHHF', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,96,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FHFF', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,41,0,1.0,0.9165572373164391,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,18,0,1.0,0.8502341582884777,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,99,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,43,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,59,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,33,0,1.0,0.798246224976786,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,21,0,1.0,0.7722956964947572,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,48,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'HHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,91,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,44,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,40,0,1.0,0.8761671489944468,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,79,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,94,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,71,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,46,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,19,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,30,0,1.0,0.8275513922024125,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,93,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,58,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,8,0,1.0,0.8476834558136123,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,80,0,1.0,0.9616943356035061,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,56,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,55,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFHF', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
