Temperature,Simulations,Return,Discounted Return,Map
1,48,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,48,0,1.0,0.9001824484431542,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9056079456455165,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,26,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,70,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,50,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,40,0,1.0,0.7863441585589971,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,48,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFF', 'HHFG']"
1,91,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,65,0,1.0,0.9588092525966956,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,21,0,1.0,0.747188804859888,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,31,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,78,0,1.0,0.93603800616986,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,97,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,93,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,92,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,31,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HHFG']"
1,28,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,91,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,63,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,51,0,1.0,0.9304302024748964,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,97,0,1.0,0.8683052775100066,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,98,0,1.0,0.8078974551636565,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,95,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,14,0,1.0,0.8451404054461714,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,83,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,38,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,86,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,19,0,1.0,0.7910835400474212,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,96,0,1.0,0.9645880999032158,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,65,0,1.0,0.78398512608332,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,51,0,1.0,0.9502058312852957,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,67,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,63,0,1.0,0.8201257512162927,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,55,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,46,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,37,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,100,0,1.0,0.9530650263643888,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,88,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFHF', 'FFFG']"
1,34,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,77,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,52,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,41,0,0.0,0.0,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,85,0,1.0,0.9332298921513504,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,15,0,1.0,0.8921050870283477,"['SFFF', 'HFFH', 'FFFH', 'HFFG']"
1,4,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,97,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,50,0,1.0,0.93603800616986,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,3,0,1.0,0.9056079456455165,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,45,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,24,0,1.0,0.8947894553945313,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,43,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,78,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,62,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,41,0,1.0,0.8947894553945313,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,28,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,11,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,33,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,60,0,1.0,0.884100203995605,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,31,0,1.0,0.8426049842298329,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,58,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9165572373164391,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,14,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,67,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,91,0,1.0,0.9248559951318693,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,75,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.8709180316048211,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,55,0,1.0,0.860513950810667,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,90,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,36,0,1.0,0.9416796087056153,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,4,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,14,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,49,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HFFG']"
1,55,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,53,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,52,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,74,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,76,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,22,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,65,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,97,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,62,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,76,0,1.0,0.8947894553945313,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,45,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,77,0,1.0,0.8325391341551359,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,61,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,31,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,49,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'HFFH', 'HFFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,57,0,1.0,0.8078974551636565,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,85,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,20,0,1.0,0.7722956964947572,"['SFFH', 'HHFF', 'FFHF', 'HHFG']"
1,28,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,19,0,1.0,0.9220814271464737,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,90,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,98,0,1.0,0.8974819010978248,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,95,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,74,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,87,0,1.0,0.8947894553945313,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,38,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,65,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,49,0,1.0,0.9616943356035061,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,77,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,45,0,1.0,0.8451404054461714,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,94,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,45,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,94,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,94,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,62,0,1.0,0.9193151828650342,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,74,0,1.0,0.8921050870283477,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,47,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,53,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,95,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,16,0,1.0,0.7539540549517295,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,98,0,1.0,0.93603800616986,"['SHFF', 'FFFH', 'HFFH', 'FHFG']"
1,41,0,1.0,0.8250687380258053,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,27,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,3,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,62,0,1.0,0.8894287717672626,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,67,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9645880999032158,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,36,0,1.0,0.8709180316048211,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,70,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,46,0,1.0,0.8814479033836181,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,93,0,1.0,0.9388545698794984,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,75,0,1.0,0.9791880578299021,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9332298921513504,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,19,0,1.0,0.8631032605924442,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,20,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,58,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,10,0,1.0,0.9001824484431542,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,85,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,24,0,1.0,0.8426049842298329,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,90,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,32,0,1.0,0.9193151828650342,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9791880578299021,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,37,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,2,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,75,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,54,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,21,0,1.0,0.9056079456455165,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,45,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9165572373164391,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,59,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,90,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,69,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,97,0,1.0,0.9530650263643888,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,21,0,1.0,0.8709180316048211,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,37,0,1.0,0.776950406379376,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,66,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,7,0,1.0,0.8078974551636565,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,49,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,46,0,1.0,0.8894287717672626,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,17,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,52,0,1.0,0.8657003616774767,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,28,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,55,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,71,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,72,0,1.0,0.776950406379376,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,33,0,1.0,0.8275513922024125,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,73,0,1.0,0.9304302024748964,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,42,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,35,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,88,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,33,0,1.0,0.9001824484431542,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,68,0,1.0,0.93603800616986,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,38,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,42,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,78,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,57,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,20,0,1.0,0.8502341582884777,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,68,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,24,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,71,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,47,0,1.0,0.9332298921513504,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,89,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,97,0,1.0,0.857932408958235,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,62,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,20,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,36,0,1.0,0.9110661429076764,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,34,0,1.0,0.884100203995605,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,99,0,1.0,0.8250687380258053,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,9,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,35,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,45,0,1.0,0.8250687380258053,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,70,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,43,0,1.0,0.8947894553945313,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,94,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,44,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,63,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,82,0,1.0,0.9674905716180701,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,46,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,50,0,1.0,0.9332298921513504,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,50,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,100,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
