Temperature,Simulations,Return,Discounted Return,Map
1,49,0,1.0,0.9056079456455165,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,50,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,54,0,1.0,0.7516921927868743,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,19,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,19,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,97,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,60,0,1.0,0.803057341509771,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,80,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,12,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,40,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,54,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,51,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,7,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,33,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,86,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,59,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,16,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,12,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'HHHG']"
1,51,0,1.0,0.9083329444789534,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9674905716180701,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.8250687380258053,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,17,0,1.0,0.860513950810667,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,46,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,41,0,1.0,0.8974819010978248,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,79,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,63,0,1.0,0.9530650263643888,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,77,0,1.0,0.9559328248389055,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.7494371162085136,"['SFHH', 'HFFF', 'FHFH', 'HFFG']"
1,93,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,40,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,38,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,58,0,1.0,0.8553586117313603,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,10,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,66,0,1.0,0.9473552137914398,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,45,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,73,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,34,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,91,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,35,0,0.0,0.0,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,41,0,1.0,0.8894287717672626,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,67,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,42,0,1.0,0.8631032605924442,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,64,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,20,0,1.0,0.8814479033836181,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,54,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,17,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,45,0,1.0,0.9056079456455165,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,57,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.8476834558136123,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,40,0,1.0,0.9165572373164391,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,96,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,75,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,8,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,13,0,1.0,0.837556937769312,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,75,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.9616943356035061,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,25,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,54,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'FHHF', 'HFHG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,31,0,1.0,0.884100203995605,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,38,0,1.0,0.8921050870283477,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,25,0,1.0,0.8176653739626438,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,34,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,74,0,1.0,0.9056079456455165,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,17,0,1.0,0.8201257512162927,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,84,0,1.0,0.767668872977057,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,80,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,69,0,1.0,0.9559328248389055,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,75,0,1.0,0.9704017769489168,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,49,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,62,0,1.0,0.8300415167526705,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,22,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,72,0,1.0,0.7863441585589971,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,56,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,66,0,1.0,0.8225935318117279,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,41,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,56,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,54,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,39,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,60,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,52,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.8814479033836181,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,42,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,10,0,1.0,0.9332298921513504,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,40,0,1.0,0.8974819010978248,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,47,0,1.0,0.9193151828650342,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,38,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,87,0,1.0,0.8709180316048211,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,38,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,70,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,97,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HHFG']"
1,78,0,1.0,0.8426049842298329,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,71,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,34,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,35,0,1.0,0.8426049842298329,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,98,0,1.0,0.9674905716180701,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.8788035596734672,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,33,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,39,0,1.0,0.9138075656044898,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,96,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,39,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,45,0,1.0,0.8894287717672626,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,46,0,1.0,0.9220814271464737,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,87,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFFH', 'HFFG']"
1,67,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,42,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,26,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,25,0,1.0,0.8788035596734672,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,27,0,1.0,0.9502058312852957,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,36,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,25,0,1.0,0.8974819010978248,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,48,0,1.0,0.93603800616986,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,83,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,27,0,1.0,0.8300415167526705,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,38,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,76,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,5,0,1.0,0.7653658663581259,"['SFFF', 'HHFF', 'FHFF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHFG']"
1,80,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,34,0,1.0,0.8735386475474635,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,91,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,34,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,63,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,44,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,44,0,1.0,0.9502058312852957,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,72,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,32,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,72,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,40,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,51,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,87,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,78,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,91,0,1.0,0.8921050870283477,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,50,0,1.0,0.7449472384453084,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,89,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,52,0,1.0,0.8631032605924442,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,64,0,1.0,0.8127667407072335,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,2,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,76,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,62,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,64,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFF', 'FFFG']"
1,85,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,30,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FFFF', 'HFFG']"
1,90,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,27,0,1.0,0.9445131481500655,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,73,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,43,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'HFFG']"
1,50,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.8631032605924442,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,7,0,1.0,0.7653658663581259,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,84,0,1.0,0.9388545698794984,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,17,0,1.0,0.9110661429076764,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,70,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,52,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,33,0,1.0,0.90289112180858,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,97,0,1.0,0.8683052775100066,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,58,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,19,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,29,0,1.0,0.8103284404851119,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,55,0,1.0,0.9645880999032158,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,95,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,10,0,1.0,0.8006481694852418,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,28,0,1.0,0.767668872977057,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,92,0,1.0,0.8947894553945313,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9416796087056153,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,53,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,36,0,1.0,0.8974819010978248,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,66,0,1.0,0.93603800616986,"['SHFF', 'FHHH', 'FFFF', 'HHFG']"
1,64,0,1.0,0.9588092525966956,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,43,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,66,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,79,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFHF', 'HHFG']"
1,22,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,97,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,51,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,20,0,1.0,0.9220814271464737,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,12,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,56,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,27,0,1.0,0.8553586117313603,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,64,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,65,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,46,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,71,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,57,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,12,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,98,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,9,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,14,0,1.0,0.8921050870283477,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'FFHF', 'HFFG']"
