Temperature,Simulations,Return,Discounted Return,Map
1,46,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,40,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,14,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,98,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,21,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,30,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,93,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'FFFG']"
1,97,0,1.0,0.9616943356035061,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,37,0,1.0,0.9588092525966956,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,56,0,1.0,0.93603800616986,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,88,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,75,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFHF', 'FFFG']"
1,49,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,18,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9530650263643888,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,28,0,1.0,0.8683052775100066,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,73,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,27,0,1.0,0.9445131481500655,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,46,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,40,0,1.0,0.8225935318117279,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,38,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,77,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,31,0,1.0,0.8631032605924442,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,25,0,1.0,0.9276389118674717,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,53,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,15,0,1.0,0.8502341582884777,"['SFHF', 'FFHF', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,63,0,1.0,0.8921050870283477,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,96,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,27,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,58,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,68,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,76,0,1.0,0.8250687380258053,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,73,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,51,0,1.0,0.8894287717672626,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,91,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,46,0,1.0,0.8225935318117279,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9276389118674717,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,22,0,1.0,0.9110661429076764,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,63,0,1.0,0.7958514863018556,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,73,0,1.0,0.9704017769489168,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,36,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,42,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,71,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,10,0,1.0,0.8761671489944468,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,26,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,23,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,70,0,1.0,0.9704017769489168,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,49,0,1.0,0.7427123967299725,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,42,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,81,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,70,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,36,0,1.0,0.8400771692771434,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,80,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,21,0,1.0,0.7607805594527743,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,48,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,52,0,1.0,0.9248559951318693,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,87,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,55,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,77,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,63,0,1.0,0.8300415167526705,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,64,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,100,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,44,0,1.0,0.8761671489944468,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,49,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,67,0,1.0,0.8921050870283477,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,47,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,27,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9276389118674717,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,89,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,80,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,22,0,1.0,0.7562227231210928,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,54,0,1.0,0.9332298921513504,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,94,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,55,0,1.0,0.8921050870283477,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,63,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,10,0,1.0,0.90289112180858,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,33,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,54,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,76,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,63,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,26,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,51,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,58,0,1.0,0.8921050870283477,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,44,0,1.0,0.8683052775100066,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,11,0,1.0,0.7516921927868743,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,58,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,98,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,57,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,77,0,1.0,0.9193151828650342,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,41,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,56,0,1.0,0.857932408958235,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,22,0,1.0,0.9110661429076764,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,48,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,77,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,30,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,19,0,1.0,0.9193151828650342,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,62,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,73,0,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,43,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,60,0,1.0,0.884100203995605,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,56,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,63,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,46,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9001824484431542,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,35,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,66,0,1.0,0.9248559951318693,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,16,0,1.0,0.8451404054461714,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,51,0,1.0,0.7584982177744161,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,16,0,1.0,0.767668872977057,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,43,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,32,0,1.0,0.8476834558136123,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9616943356035061,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,56,0,1.0,0.7653658663581259,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'HFFH', 'FFFG']"
1,98,0,1.0,0.9138075656044898,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,16,0,1.0,0.9559328248389055,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,40,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,69,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,75,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,91,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,82,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,20,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,52,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,56,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9083329444789534,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,34,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,51,0,1.0,0.8921050870283477,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,64,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'FHHF', 'FHHG']"
1,7,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FFFF', 'HFFG']"
1,57,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9110661429076764,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,4,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,97,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,41,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,13,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,63,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,29,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,49,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,65,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,16,0,1.0,0.8683052775100066,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,17,0,1.0,0.8103284404851119,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,84,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,81,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,32,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,23,0,1.0,0.8502341582884777,"['SFFH', 'HHFH', 'HFFF', 'HHFG']"
1,24,0,1.0,0.857932408958235,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,39,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,10,0,1.0,0.8325391341551359,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,29,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,59,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,79,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,26,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,99,0,1.0,0.9165572373164391,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,79,0,1.0,0.8947894553945313,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,32,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,26,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,5,0,1.0,0.8553586117313603,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,52,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFFF', 'HFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,21,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,53,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,56,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,15,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,14,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,68,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,20,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,48,0,1.0,0.90289112180858,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,26,0,1.0,0.7699788094052729,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,42,0,1.0,0.9559328248389055,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,91,0,1.0,0.9674905716180701,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,43,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,58,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,31,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,71,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,53,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,54,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,76,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.8275513922024125,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,73,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,65,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,61,0,1.0,0.9473552137914398,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,74,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,54,0,1.0,0.8054737627981655,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,80,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,28,0,1.0,0.9276389118674717,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,85,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,37,0,1.0,0.9502058312852957,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,92,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,53,0,1.0,0.8502341582884777,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
