Temperature,Simulations,Return,Discounted Return,Map
1,12,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,81,0,1.0,0.8921050870283477,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,75,0,1.0,0.7584982177744161,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,54,0,1.0,0.9304302024748964,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,45,0,1.0,0.9645880999032158,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,22,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.8974819010978248,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,48,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,20,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHFG']"
1,35,0,1.0,0.8947894553945313,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,84,0,1.0,0.9616943356035061,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,30,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9165572373164391,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,55,0,1.0,0.884100203995605,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,43,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,62,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,18,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,72,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,20,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,73,0,1.0,0.9733217421754432,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,85,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,85,0,1.0,0.8631032605924442,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,24,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,29,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,56,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,66,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,14,0,1.0,0.9083329444789534,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,8,0,1.0,0.8400771692771434,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,42,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,44,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,8,0,1.0,0.9304302024748964,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,23,0,1.0,0.8527925358961662,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,36,0,1.0,0.79346393184295,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,75,0,1.0,0.9165572373164391,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,32,0,1.0,0.803057341509771,"['SFHH', 'FFFF', 'HHHF', 'HHFG']"
1,78,0,1.0,0.8867604854519608,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,79,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,100,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,78,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,78,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,81,0,1.0,0.8814479033836181,"['SFHH', 'FFFF', 'HHHF', 'HFHG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,71,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,62,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,11,0,1.0,0.8275513922024125,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,38,0,1.0,0.8921050870283477,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,88,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,79,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,43,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,14,0,1.0,0.90289112180858,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,32,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,41,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,22,0,0.0,0.0,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,75,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,15,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,34,0,1.0,0.9193151828650342,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,85,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,17,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,47,0,1.0,0.9001824484431542,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,17,0,1.0,0.8867604854519608,"['SHHF', 'FFFF', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HHFG']"
1,39,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,39,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,96,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,71,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,52,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.8300415167526705,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.8006481694852418,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,76,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,16,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,12,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,47,0,1.0,0.8814479033836181,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,26,0,1.0,0.8894287717672626,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,46,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,38,0,1.0,0.8176653739626438,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,61,0,1.0,0.8657003616774767,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,75,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,21,0,1.0,0.9083329444789534,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,100,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,59,0,1.0,0.8894287717672626,"['SHFF', 'FHHH', 'FFFF', 'FHFG']"
1,86,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,71,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFFF', 'FFHG']"
1,45,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,58,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,74,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,26,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,19,0,1.0,0.7539540549517295,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,37,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,40,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,33,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,10,0,1.0,0.8709180316048211,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,93,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,98,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,25,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,61,0,1.0,0.9083329444789534,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9332298921513504,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,77,0,1.0,0.90289112180858,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,8,0,1.0,0.8476834558136123,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,99,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,62,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,68,0,1.0,0.9001824484431542,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,48,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0,1.0,0.803057341509771,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,81,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,34,0,1.0,0.9674905716180701,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,55,0,1.0,0.9559328248389055,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,52,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,55,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,86,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,85,0,1.0,0.9165572373164391,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,12,0,1.0,0.8527925358961662,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,62,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,31,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,31,0,1.0,0.9733217421754432,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,25,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,82,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,98,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,91,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,15,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,83,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,45,0,1.0,0.7746195551602378,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,92,0,1.0,0.884100203995605,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,20,0,1.0,0.884100203995605,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,15,0,1.0,0.8152123778407558,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,68,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,88,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,27,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,78,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,57,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,31,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,64,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,37,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9616943356035061,"['SFHH', 'HFHF', 'HFFF', 'FHFG']"
1,60,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFHF', 'HFHG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,32,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,7,0,1.0,0.8006481694852418,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,31,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,72,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'HFFF', 'FFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,91,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,68,0,1.0,0.9616943356035061,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,41,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9388545698794984,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,46,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,83,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,49,0,1.0,0.9083329444789534,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9001824484431542,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,90,0,1.0,0.7816331707050701,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9001824484431542,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,87,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,78,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,49,0,1.0,0.8152123778407558,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,30,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,86,0,1.0,0.7792882711929549,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,88,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,45,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'HFFF', 'FFFG']"
1,24,0,1.0,0.90289112180858,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,62,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,37,0,1.0,0.8894287717672626,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,49,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,82,0,1.0,0.8476834558136123,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,60,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,33,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,50,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,44,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,46,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,25,0,1.0,0.8054737627981655,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,42,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,37,0,1.0,0.9138075656044898,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,37,0,1.0,0.90289112180858,"['SFFF', 'FFHF', 'FFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,87,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,70,0,1.0,0.90289112180858,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9304302024748964,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,41,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,82,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,25,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,87,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,49,0,1.0,0.8426049842298329,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,77,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,39,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,40,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,43,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,93,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,86,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,51,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,14,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,51,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
