Temperature,Simulations,Return,Discounted Return,Map
1,99,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,46,0,1.0,0.747188804859888,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,94,0,1.0,0.9276389118674717,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,6,0,1.0,0.7539540549517295,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,36,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,28,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,34,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.8788035596734672,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,94,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,40,0,0.0,0.0,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,82,0,1.0,0.9416796087056153,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,52,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,90,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,47,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,88,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,51,0,1.0,0.8250687380258053,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,84,0,1.0,0.7562227231210928,"['SFHH', 'FHFH', 'FFFF', 'HHHG']"
1,56,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,18,0,1.0,0.884100203995605,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,53,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,69,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,39,0,1.0,0.9110661429076764,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,12,0,1.0,0.9165572373164391,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,93,0,1.0,0.9110661429076764,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,38,0,1.0,0.8631032605924442,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,58,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,69,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,45,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,19,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,56,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,96,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,2,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,49,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFFF', 'FFHG']"
1,70,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,57,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,76,0,1.0,0.9220814271464737,"['SHFF', 'FHFH', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,16,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,100,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFHH', 'FFFG']"
1,22,0,1.0,0.8103284404851119,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9502058312852957,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,63,0,1.0,0.884100203995605,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,46,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HHFG']"
1,46,0,1.0,0.7887102894272789,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,92,0,1.0,0.8814479033836181,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,32,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,51,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,37,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,46,0,1.0,0.884100203995605,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,45,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,27,0,1.0,0.9056079456455165,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,27,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,82,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,88,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,89,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,55,0,1.0,0.7630697687590515,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,23,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,18,0,1.0,0.8553586117313603,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,96,0,1.0,0.8325391341551359,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,15,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,18,0,1.0,0.8631032605924442,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,84,0,1.0,0.7516921927868743,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,43,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,38,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,94,0,1.0,0.857932408958235,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,25,0,1.0,0.9304302024748964,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,76,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,67,0,1.0,0.9530650263643888,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,39,0,1.0,0.767668872977057,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,59,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,92,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,36,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,22,0,0.0,0.0,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,12,0,1.0,0.884100203995605,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,23,0,1.0,0.8974819010978248,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,94,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,98,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,42,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,16,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,44,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,87,0,1.0,0.8788035596734672,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,83,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,63,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,70,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HFFF', 'HFFG']"
1,48,0,1.0,0.747188804859888,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,45,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,38,0,1.0,0.9445131481500655,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,54,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,10,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHFF', 'HHHG']"
1,67,0,1.0,0.9110661429076764,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,19,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,74,0,1.0,0.8225935318117279,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,55,0,1.0,0.9083329444789534,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,41,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HHFG']"
1,57,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,66,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,90,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,63,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,60,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FFFG']"
1,57,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,91,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,50,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,95,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,21,0,1.0,0.7584982177744161,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,96,0,1.0,0.9416796087056153,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,78,0,1.0,0.9733217421754432,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,52,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,72,0,1.0,0.9762504936564125,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,27,0,1.0,0.8657003616774767,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,26,0,1.0,0.8201257512162927,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,46,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,9,0,1.0,0.8527925358961662,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,71,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,71,0,1.0,0.8761671489944468,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,100,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,78,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHHG']"
1,61,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,46,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,57,0,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'FFFH', 'HHFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,41,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,79,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,28,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,76,0,1.0,0.9304302024748964,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,51,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,47,0,1.0,0.798246224976786,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,23,0,1.0,0.9056079456455165,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'FHHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,77,0,1.0,0.8400771692771434,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,84,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,44,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,72,0,1.0,0.8761671489944468,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,44,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,25,0,1.0,0.93603800616986,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,73,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,66,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,70,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,48,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,57,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,36,0,1.0,0.8709180316048211,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,96,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,36,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,4,0,1.0,0.90289112180858,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,30,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'HHFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,38,0,1.0,0.90289112180858,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,16,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,26,0,1.0,0.8300415167526705,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,24,0,1.0,0.7958514863018556,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,62,0,1.0,0.985089730404757,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,43,0,1.0,0.9416796087056153,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,24,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,45,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9588092525966956,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.8761671489944468,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,83,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,80,0,1.0,0.8894287717672626,"['SFHF', 'HFHH', 'FFFF', 'FHHG']"
1,64,0,1.0,0.8426049842298329,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,68,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,28,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,8,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,90,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,57,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,60,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,51,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,70,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,86,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,28,0,1.0,0.9220814271464737,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,82,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9083329444789534,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.8553586117313603,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,52,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,72,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,30,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,30,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,83,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,22,0,1.0,0.7746195551602378,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,43,0,1.0,0.860513950810667,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,65,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,69,0,1.0,0.9733217421754432,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,58,0,1.0,0.9220814271464737,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,34,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,76,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,87,0,1.0,0.8400771692771434,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,36,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,10,0,1.0,0.78398512608332,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,70,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,43,0,1.0,0.8947894553945313,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,82,0,1.0,0.8657003616774767,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9473552137914398,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,71,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,21,0,1.0,0.9304302024748964,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,58,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,96,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,98,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,17,0,1.0,0.79346393184295,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,68,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,71,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,92,0,1.0,0.7607805594527743,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,92,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
