Temperature,Simulations,Return,Discounted Return,Map
1,30,0,1.0,0.8947894553945313,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,88,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,36,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,18,0,1.0,0.9616943356035061,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,18,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,56,0,1.0,0.8867604854519608,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,38,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,3,0,1.0,0.8476834558136123,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,56,0,1.0,0.9220814271464737,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,62,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,62,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,79,0,1.0,0.9388545698794984,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,91,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'FFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,38,0,1.0,0.9193151828650342,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,60,0,1.0,0.9674905716180701,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,57,0,1.0,0.9083329444789534,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,39,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,14,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,95,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,63,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,34,0,1.0,0.9276389118674717,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,20,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,32,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,40,0,1.0,0.9056079456455165,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,71,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'FHHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,67,0,1.0,0.860513950810667,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,58,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,22,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,64,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,62,0,1.0,0.79346393184295,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9276389118674717,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,25,0,1.0,0.8225935318117279,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,38,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,69,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,25,0,1.0,0.8867604854519608,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,78,0,1.0,0.8894287717672626,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,53,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,100,0,1.0,0.90289112180858,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HFFF', 'FHFG']"
1,75,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,34,0,1.0,0.9110661429076764,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,36,0,1.0,0.7699788094052729,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,97,0,1.0,0.7539540549517295,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,92,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,13,0,1.0,0.8476834558136123,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,81,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,36,0,1.0,0.9001824484431542,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,56,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,13,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,57,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,67,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,38,0,1.0,0.8103284404851119,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,53,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,92,0,1.0,0.9588092525966956,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,41,0,1.0,0.8788035596734672,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,28,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,82,0,1.0,0.9588092525966956,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,55,0,1.0,0.8788035596734672,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,15,0,1.0,0.884100203995605,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,48,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,69,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,81,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,41,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,36,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,99,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,57,0,1.0,0.9445131481500655,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,86,0,1.0,0.9473552137914398,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,58,0,1.0,0.8553586117313603,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,48,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,60,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,74,0,0.0,0.0,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9110661429076764,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,24,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,69,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,100,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,3,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,40,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,43,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FHFH', 'FFFG']"
1,40,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,75,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,21,0,1.0,0.7958514863018556,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,65,0,1.0,0.93603800616986,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,53,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,70,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,63,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,30,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,74,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,88,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,83,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,35,0,1.0,0.747188804859888,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,46,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,65,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,99,0,1.0,0.9645880999032158,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,86,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,89,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,53,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,3,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,71,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,67,0,1.0,0.8103284404851119,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,36,0,1.0,0.7607805594527743,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,29,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,81,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,75,0,1.0,0.857932408958235,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,23,0,1.0,0.7653658663581259,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,9,0,1.0,0.837556937769312,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9332298921513504,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,18,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,8,0,1.0,0.8867604854519608,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,90,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,42,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,36,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,24,0,1.0,0.7584982177744161,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,37,0,1.0,0.9138075656044898,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,66,0,1.0,0.9473552137914398,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,56,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,93,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,39,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,28,0,1.0,0.9001824484431542,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,98,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'HHFH', 'FHFG']"
1,54,0,1.0,0.8054737627981655,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,4,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,35,0,1.0,0.860513950810667,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,21,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,87,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,72,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,29,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,100,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,94,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'HHFF', 'HHFG']"
1,81,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,42,0,1.0,0.8201257512162927,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,47,0,1.0,0.9220814271464737,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'FHFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,47,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,43,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,60,0,1.0,0.8921050870283477,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,75,0,1.0,0.8921050870283477,"['SFHH', 'FFHF', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,16,0,1.0,0.9530650263643888,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,57,0,1.0,0.93603800616986,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,21,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,89,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,81,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FFFF', 'HHFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,25,0,1.0,0.7607805594527743,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,54,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,5,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,42,0,1.0,0.8709180316048211,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,33,0,1.0,0.9220814271464737,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,36,0,1.0,0.9138075656044898,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,31,0,1.0,0.9165572373164391,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,31,0,1.0,0.9138075656044898,"['SFHF', 'FFHF', 'FHFF', 'FFFG']"
1,23,0,1.0,0.8201257512162927,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,72,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,26,0,1.0,0.7722956964947572,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,76,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,77,0,1.0,0.8788035596734672,"['SFFH', 'FFHH', 'HFFF', 'HHHG']"
1,92,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,89,0,1.0,0.9704017769489168,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,38,0,1.0,0.9083329444789534,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,43,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,55,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,35,0,1.0,0.8527925358961662,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,15,0,1.0,0.7887102894272789,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,20,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,83,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,61,0,1.0,0.857932408958235,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,45,0,1.0,0.9165572373164391,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9388545698794984,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,31,0,1.0,0.8300415167526705,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,49,0,1.0,0.93603800616986,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,41,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,33,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,13,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,68,0,1.0,0.8683052775100066,"['SFHF', 'FFHH', 'HFFF', 'FFHG']"
1,46,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,35,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,64,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,9,0,1.0,0.884100203995605,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,52,0,1.0,0.9138075656044898,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,62,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,82,0,1.0,0.9473552137914398,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,45,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,16,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,27,0,1.0,0.9445131481500655,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,72,0,1.0,0.9559328248389055,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,24,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
