Temperature,Simulations,Return,Discounted Return,Map
1,36,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,27,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,64,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,16,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'FFFF', 'HFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,96,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,80,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,61,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,60,0,1.0,0.9220814271464737,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,32,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,40,0,1.0,0.747188804859888,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'FFHG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9704017769489168,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,75,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9445131481500655,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,83,0,1.0,0.9530650263643888,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,83,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,39,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,58,0,1.0,0.9332298921513504,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,53,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,84,0,1.0,0.884100203995605,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,23,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'FFFF', 'HFFG']"
1,28,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,29,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,88,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,45,0,1.0,0.90289112180858,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,85,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,79,0,1.0,0.835044266956004,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,32,0,1.0,0.9056079456455165,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,18,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,72,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,75,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,56,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,90,0,1.0,0.93603800616986,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,43,0,1.0,0.9616943356035061,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,57,0,1.0,0.8788035596734672,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,61,0,1.0,0.9616943356035061,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,33,0,1.0,0.8502341582884777,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,14,0,1.0,0.9332298921513504,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,42,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,83,0,1.0,0.9332298921513504,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,59,0,1.0,0.8527925358961662,"['SFHF', 'FFHH', 'FHHH', 'FFFG']"
1,58,0,1.0,0.9248559951318693,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,48,0,1.0,0.8788035596734672,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,89,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,26,0,1.0,0.9388545698794984,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,76,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,60,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,41,0,1.0,0.79346393184295,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,63,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,45,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,23,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,89,0,1.0,0.8709180316048211,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,33,0,1.0,0.8921050870283477,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,30,0,1.0,0.8553586117313603,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,17,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,67,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,42,0,1.0,0.9530650263643888,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,79,0,1.0,0.9110661429076764,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,28,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,31,0,1.0,0.8127667407072335,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,68,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,57,0,1.0,0.9332298921513504,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,73,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'FFFG']"
1,24,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,41,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,56,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,27,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,42,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,89,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,35,0,1.0,0.9674905716180701,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9220814271464737,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,17,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,98,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,69,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,25,0,1.0,0.9588092525966956,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,81,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,79,0,1.0,0.9473552137914398,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,39,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,25,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,57,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,71,0,1.0,0.9276389118674717,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,25,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,16,0,1.0,0.8006481694852418,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,13,0,1.0,0.837556937769312,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9083329444789534,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,32,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,94,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,7,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,64,0,1.0,0.8476834558136123,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,67,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,87,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,84,0,1.0,0.9559328248389055,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,66,0,1.0,0.8325391341551359,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,49,0,1.0,0.8735386475474635,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,30,0,1.0,0.7653658663581259,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,49,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,100,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,48,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,10,0,1.0,0.8709180316048211,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,16,0,1.0,0.90289112180858,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,42,0,1.0,0.7427123967299725,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,36,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,61,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFH', 'FFFG']"
1,69,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,48,0,1.0,0.9674905716180701,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,29,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,88,0,1.0,0.8761671489944468,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,37,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,55,0,1.0,0.9193151828650342,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,56,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,31,0,1.0,0.9110661429076764,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,53,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,42,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,82,0,1.0,0.9674905716180701,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,27,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,84,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,34,0,1.0,0.8250687380258053,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,33,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,81,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9083329444789534,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,75,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFHG']"
1,8,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,74,0,1.0,0.9304302024748964,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,17,0,0.0,0.0,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9165572373164391,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,30,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,56,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,34,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,39,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,70,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,79,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,11,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,59,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,94,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,92,0,1.0,0.8974819010978248,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,72,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,100,0,1.0,0.9220814271464737,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,50,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,17,0,1.0,0.9001824484431542,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,37,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,15,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,78,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,29,0,1.0,0.767668872977057,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,39,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,56,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,48,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,68,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,4,0,1.0,0.8127667407072335,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,23,0,1.0,0.767668872977057,"['SFFH', 'FFFF', 'HFFH', 'HHFG']"
1,94,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFHG']"
1,31,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FFHH', 'FFFG']"
1,25,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,29,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,65,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,23,0,1.0,0.8814479033836181,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,26,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,42,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,30,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,31,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
1,29,0,1.0,0.9056079456455165,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,35,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,71,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,3,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,51,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,93,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,52,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,27,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,57,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,66,0,1.0,0.8250687380258053,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,24,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9304302024748964,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,63,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,13,0,1.0,0.8709180316048211,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,86,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,79,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,47,0,1.0,0.8974819010978248,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,28,0,1.0,0.9220814271464737,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,59,0,1.0,0.8275513922024125,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,43,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,64,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,98,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,85,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,98,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,30,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'FHHF', 'FFHG']"
1,77,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,83,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,89,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFHF', 'FHHG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,39,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,27,0,1.0,0.8921050870283477,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,66,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,26,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,19,0,1.0,0.8631032605924442,"['SFHF', 'FFHF', 'HFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
