Temperature,Simulations,Return,Discounted Return,Map
1,83,0,1.0,0.9138075656044898,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,75,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,87,0,1.0,0.9473552137914398,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,74,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,63,0,1.0,0.9559328248389055,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9502058312852957,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,93,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,16,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,66,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,33,0,1.0,0.8974819010978248,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,38,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,89,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,83,0,1.0,0.9388545698794984,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,27,0,1.0,0.9388545698794984,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,66,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,52,0,1.0,0.8078974551636565,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,8,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,97,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,72,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,13,0,1.0,0.7539540549517295,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,52,0,1.0,0.9220814271464737,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,57,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,54,0,1.0,0.9276389118674717,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,66,0,1.0,0.8788035596734672,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,56,0,1.0,0.9473552137914398,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,48,0,1.0,0.9674905716180701,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,40,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,74,0,1.0,0.8867604854519608,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.8814479033836181,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,36,0,1.0,0.8275513922024125,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,11,0,1.0,0.8400771692771434,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,98,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HFFG']"
1,14,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,16,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9616943356035061,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,36,0,1.0,0.8921050870283477,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,49,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,63,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,78,0,1.0,0.9645880999032158,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,70,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,68,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,50,0,1.0,0.8921050870283477,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,85,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,35,0,1.0,0.9304302024748964,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,13,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,29,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,6,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,37,0,1.0,0.8947894553945313,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,72,0,1.0,0.7792882711929549,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,24,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,22,0,1.0,0.8502341582884777,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,25,0,1.0,0.8476834558136123,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,53,0,1.0,0.776950406379376,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,84,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,27,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,42,0,1.0,0.9248559951318693,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,66,0,1.0,0.860513950810667,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,67,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,22,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,35,0,1.0,0.9083329444789534,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,67,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,19,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,30,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,62,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,76,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
1,88,0,1.0,0.9645880999032158,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9276389118674717,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,73,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,24,0,1.0,0.9674905716180701,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9193151828650342,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,39,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,81,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,35,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,41,0,1.0,0.93603800616986,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,56,0,1.0,0.7584982177744161,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,63,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9332298921513504,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,92,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,15,0,1.0,0.7958514863018556,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,80,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFHG']"
1,58,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,66,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,30,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,97,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,66,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,79,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,47,0,1.0,0.9083329444789534,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,29,0,1.0,0.9056079456455165,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,85,0,1.0,0.9193151828650342,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,96,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,53,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,49,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,63,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,21,0,1.0,0.9332298921513504,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,19,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,85,0,1.0,0.837556937769312,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,68,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,84,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,20,0,1.0,0.8788035596734672,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,93,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,34,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,67,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,59,0,1.0,0.857932408958235,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,43,0,1.0,0.9276389118674717,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,37,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,79,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,94,0,1.0,0.93603800616986,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,37,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,16,0,0.0,0.0,"['SHFH', 'FHFH', 'FHHH', 'FFFG']"
1,52,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,94,0,1.0,0.8657003616774767,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,69,0,1.0,0.9645880999032158,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.8631032605924442,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,28,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,53,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,63,0,1.0,0.747188804859888,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9674905716180701,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,15,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,26,0,1.0,0.9276389118674717,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,7,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,100,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,97,0,1.0,0.8894287717672626,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,43,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,91,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,19,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9276389118674717,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,59,0,1.0,0.7746195551602378,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,19,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,96,0,1.0,0.8761671489944468,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,76,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,86,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,78,0,1.0,0.8201257512162927,"['SFHH', 'FFHF', 'HFFF', 'FHHG']"
1,85,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,86,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,86,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'HFFH', 'HFFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,98,0,1.0,0.8814479033836181,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,36,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,38,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,13,0,1.0,0.8176653739626438,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,16,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,74,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,20,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,42,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,37,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,49,0,1.0,0.8300415167526705,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,41,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,70,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,56,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,52,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,69,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,34,0,1.0,0.803057341509771,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,85,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,93,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,97,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,96,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,78,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,44,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,35,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,64,0,1.0,0.8974819010978248,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,43,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHHG']"
1,96,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,66,0,1.0,0.93603800616986,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,92,0,1.0,0.9388545698794984,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,77,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,36,0,1.0,0.9276389118674717,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,98,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,35,0,1.0,0.8894287717672626,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,82,0,1.0,0.9138075656044898,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,93,0,1.0,0.9220814271464737,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,63,0,1.0,0.8894287717672626,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,23,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,22,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,76,0,1.0,0.8788035596734672,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,47,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,36,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,80,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'HFFF', 'FFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,89,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
