Temperature,Simulations,Return,Discounted Return,Map
1,21,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FFHG']"
1,32,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,99,0,1.0,0.8788035596734672,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,49,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,16,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,50,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,93,0,1.0,0.8683052775100066,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,41,0,1.0,0.8054737627981655,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,45,0,1.0,0.9445131481500655,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,98,0,1.0,0.9220814271464737,"['SFFF', 'FFHH', 'HFHH', 'FFFG']"
1,57,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,64,0,1.0,0.7699788094052729,"['SFFF', 'FFHH', 'HFFH', 'FHFG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,26,0,1.0,0.8553586117313603,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,62,0,1.0,0.8176653739626438,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,37,0,1.0,0.8325391341551359,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,4,0,1.0,0.8894287717672626,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,53,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFHF', 'FFFG']"
1,52,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,53,0,1.0,0.8974819010978248,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,53,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,27,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,31,0,1.0,0.8631032605924442,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,92,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,68,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,55,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHFF', 'HHFG']"
1,47,0,1.0,0.835044266956004,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,8,0,1.0,0.860513950810667,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,27,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9220814271464737,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,37,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,52,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,16,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,36,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9559328248389055,"['SHHH', 'FHHH', 'FHFH', 'FFFG']"
1,34,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,89,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,93,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,21,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,63,0,1.0,0.9332298921513504,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,24,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,70,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,48,0,1.0,0.9276389118674717,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,77,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,38,0,1.0,0.9645880999032158,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,29,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,84,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,35,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9473552137914398,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9445131481500655,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,51,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,1,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,16,0,1.0,0.8657003616774767,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,50,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,53,0,1.0,0.9559328248389055,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,59,0,1.0,0.8400771692771434,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,80,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'FFFG']"
1,3,0,1.0,0.9220814271464737,"['SFFF', 'HHFF', 'FFHF', 'HFFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,86,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,67,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,50,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,51,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,64,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,98,0,1.0,0.9473552137914398,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,27,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,45,0,1.0,0.9388545698794984,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,37,0,1.0,0.9138075656044898,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,37,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,59,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,29,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,47,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,73,0,1.0,0.7607805594527743,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,74,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,30,0,1.0,0.9588092525966956,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,95,0,1.0,0.79346393184295,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,47,0,1.0,0.9588092525966956,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,28,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,57,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,64,0,1.0,0.8867604854519608,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,100,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,51,0,1.0,0.884100203995605,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,55,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,33,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,2,0,1.0,0.8250687380258053,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,36,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,88,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,15,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,41,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,52,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,93,0,1.0,0.93603800616986,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,76,0,1.0,0.803057341509771,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,80,0,1.0,0.7494371162085136,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,86,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,66,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,71,0,1.0,0.9193151828650342,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,27,0,1.0,0.9332298921513504,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HHHF', 'HFHG']"
1,46,0,1.0,0.8921050870283477,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,77,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,76,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,64,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,44,0,1.0,0.7607805594527743,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'FHFG']"
1,67,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,13,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,69,0,1.0,0.860513950810667,"['SFHH', 'HFHH', 'HFFH', 'HFFG']"
1,62,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,56,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHH', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,27,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9220814271464737,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,50,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,68,0,1.0,0.78398512608332,"['SHHH', 'FHFF', 'FFFF', 'HHHG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,91,0,1.0,0.9083329444789534,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,13,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,28,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,18,0,1.0,0.8974819010978248,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,62,0,1.0,0.9220814271464737,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,81,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,82,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,47,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,96,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,43,0,1.0,0.8176653739626438,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,33,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,73,0,1.0,0.7539540549517295,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,45,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,69,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,16,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,29,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,94,0,1.0,0.9762504936564125,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,72,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,91,0,1.0,0.9704017769489168,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,43,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,45,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,33,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,58,0,1.0,0.8553586117313603,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,46,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,97,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9674905716180701,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,21,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,33,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HHFH', 'FFFG']"
1,29,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFH', 'HHFG']"
1,75,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,57,0,1.0,0.9056079456455165,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,75,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,80,0,1.0,0.8814479033836181,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,61,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FFFF', 'FFHG']"
1,76,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,38,0,1.0,0.8921050870283477,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,69,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,76,0,1.0,0.7699788094052729,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,21,0,1.0,0.8250687380258053,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,10,0,1.0,0.7584982177744161,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,27,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,83,0,1.0,0.9248559951318693,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,93,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FHFG']"
1,80,0,1.0,0.9304302024748964,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,26,0,1.0,0.8867604854519608,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,48,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,36,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,11,0,1.0,0.8152123778407558,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,49,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,86,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,77,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,32,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,30,0,1.0,0.9616943356035061,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.8631032605924442,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,47,0,1.0,0.8127667407072335,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,95,0,1.0,0.9083329444789534,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,42,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,80,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,43,0,1.0,0.8451404054461714,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,42,0,1.0,0.93603800616986,"['SFFH', 'FFHH', 'HFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,38,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,73,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,89,0,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.8947894553945313,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,88,0,1.0,0.9674905716180701,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,51,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,56,0,1.0,0.8761671489944468,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
