Temperature,Simulations,Return,Discounted Return,Map
1,16,0,1.0,0.857932408958235,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,29,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,61,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,31,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'HFFF', 'HFFG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,26,0,1.0,0.78398512608332,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,59,0,1.0,0.9674905716180701,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,81,0,1.0,0.8300415167526705,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,29,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,35,0,1.0,0.747188804859888,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,13,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,38,0,1.0,0.9616943356035061,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,63,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,92,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,35,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,84,0,1.0,0.8974819010978248,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,23,0,1.0,0.7562227231210928,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,64,0,1.0,0.9276389118674717,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,25,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,87,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,99,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,58,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,58,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,33,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,31,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,70,0,1.0,0.8761671489944468,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,76,0,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,73,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,49,0,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,29,0,1.0,0.9165572373164391,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,18,0,1.0,0.884100203995605,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,59,0,1.0,0.8947894553945313,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,12,0,1.0,0.8735386475474635,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,91,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,97,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,88,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,70,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,50,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,83,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,95,0,1.0,0.9645880999032158,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,65,0,1.0,0.9248559951318693,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,45,0,1.0,0.8788035596734672,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,16,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,69,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,24,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,40,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,44,0,1.0,0.8451404054461714,"['SHFH', 'FFHF', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFFF', 'FFHG']"
1,47,0,1.0,0.8814479033836181,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,50,0,1.0,0.9388545698794984,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,43,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,95,0,1.0,0.9110661429076764,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,24,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,90,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,80,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFFH', 'FFFG']"
1,24,0,1.0,0.8735386475474635,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,29,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,28,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,56,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,48,0,1.0,0.8201257512162927,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,32,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,88,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,76,0,1.0,0.9304302024748964,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,66,0,1.0,0.8761671489944468,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,37,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,28,0,1.0,0.8103284404851119,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,36,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,18,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,54,0,1.0,0.9220814271464737,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,57,0,1.0,0.9304302024748964,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,74,0,1.0,0.9530650263643888,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,94,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,10,0,1.0,0.93603800616986,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,42,0,1.0,0.8974819010978248,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,15,0,1.0,0.7516921927868743,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,43,0,1.0,0.8527925358961662,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,36,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,32,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,45,0,1.0,0.8451404054461714,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,33,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FFHF', 'HFFG']"
1,75,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,45,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,18,0,1.0,0.7699788094052729,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,45,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,46,0,1.0,0.7887102894272789,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.90289112180858,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFF', 'HHHG']"
1,54,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,47,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,35,0,1.0,0.7653658663581259,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,29,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,34,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,5,0,1.0,0.8400771692771434,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,32,0,1.0,0.9193151828650342,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,99,0,1.0,0.9530650263643888,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,21,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,81,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,81,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,27,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,27,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,100,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,74,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,39,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HFFG']"
1,36,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,27,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,10,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,24,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,33,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'HHFF', 'HFFG']"
1,48,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,55,0,1.0,0.9791880578299021,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,49,0,1.0,0.8814479033836181,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,48,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,59,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9056079456455165,"['SHHH', 'FFFF', 'HFFF', 'HFHG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,19,0,1.0,0.8974819010978248,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,74,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,43,0,1.0,0.8127667407072335,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,61,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,67,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFH', 'FFFG']"
1,26,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,47,0,1.0,0.8631032605924442,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,63,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,72,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,6,0,1.0,0.8250687380258053,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,36,0,0.0,0.0,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,39,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,21,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,70,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,30,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,95,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,44,0,1.0,0.8735386475474635,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,53,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,8,0,1.0,0.8527925358961662,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,28,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9220814271464737,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,84,0,1.0,0.93603800616986,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,56,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,81,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,39,0,1.0,0.837556937769312,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,37,0,1.0,0.7958514863018556,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHF', 'FFHF', 'HHHG']"
1,92,0,1.0,0.9616943356035061,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,37,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,8,0,1.0,0.8761671489944468,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,46,0,1.0,0.8814479033836181,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,76,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,54,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,41,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,36,0,1.0,0.8631032605924442,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHFG']"
1,99,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,8,0,1.0,0.9645880999032158,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,49,0,1.0,0.8426049842298329,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,12,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,51,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,65,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,41,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,52,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9588092525966956,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,90,0,1.0,0.8127667407072335,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9110661429076764,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,88,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,24,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,35,0,1.0,0.8735386475474635,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,44,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,49,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,26,0,1.0,0.7746195551602378,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,79,0,1.0,0.9001824484431542,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,13,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,90,0,1.0,0.8867604854519608,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9473552137914398,"['SFHH', 'FFHF', 'FHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,29,0,1.0,0.767668872977057,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,22,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,96,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,33,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,52,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,58,0,1.0,0.9110661429076764,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,46,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
