Temperature,Simulations,Return,Discounted Return,Map
1,20,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,58,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,50,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,34,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,85,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,39,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,44,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'HFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,27,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,84,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,92,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,67,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,2,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,30,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,71,0,1.0,0.9110661429076764,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,27,0,1.0,0.8553586117313603,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,60,0,1.0,0.9332298921513504,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,59,0,1.0,0.7792882711929549,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,75,0,1.0,0.8921050870283477,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,23,0,1.0,0.8476834558136123,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,71,0,1.0,0.8553586117313603,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,96,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,79,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,28,0,1.0,0.7562227231210928,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,5,0,1.0,0.8867604854519608,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,81,0,1.0,0.90289112180858,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,46,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,62,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,26,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.884100203995605,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,54,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,79,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,64,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,63,0,1.0,0.9276389118674717,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.8553586117313603,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,90,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,74,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,60,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,10,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,58,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,99,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,63,0,1.0,0.8176653739626438,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,37,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,85,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,70,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,41,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,100,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFF', 'FHHG']"
1,46,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9248559951318693,"['SFHF', 'FFFH', 'FHFH', 'FFFG']"
1,77,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'HFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,9,0,1.0,0.8921050870283477,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,24,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,7,0,1.0,0.9138075656044898,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,58,0,1.0,0.884100203995605,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,86,0,1.0,0.8054737627981655,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,28,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,55,0,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'FHHF', 'FFFG']"
1,47,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,66,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,85,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,28,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HHFF', 'HFFG']"
1,89,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FFFH', 'HFFG']"
1,26,0,1.0,0.7584982177744161,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,78,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,23,0,1.0,0.9276389118674717,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,58,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,59,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,37,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,13,0,1.0,0.8325391341551359,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,94,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,48,0,1.0,0.8476834558136123,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,91,0,1.0,0.9733217421754432,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,78,0,1.0,0.8657003616774767,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,63,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,67,0,1.0,0.9530650263643888,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,28,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9704017769489168,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,8,0,1.0,0.7792882711929549,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,72,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,25,0,1.0,0.8400771692771434,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,3,0,1.0,0.8078974551636565,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,47,0,1.0,0.8527925358961662,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,72,0,1.0,0.9220814271464737,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,37,0,1.0,0.9616943356035061,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,67,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,50,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,77,0,1.0,0.93603800616986,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,46,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,29,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,75,0,1.0,0.9530650263643888,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,45,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,87,0,1.0,0.8553586117313603,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,75,0,1.0,0.7699788094052729,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,92,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,53,0,1.0,0.8054737627981655,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,39,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,87,0,1.0,0.9416796087056153,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,8,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,52,0,1.0,0.8894287717672626,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,40,0,1.0,0.8127667407072335,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,65,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,80,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,36,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,69,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,40,0,1.0,0.8275513922024125,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,33,0,1.0,0.8657003616774767,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,43,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,24,0,1.0,0.8400771692771434,"['SHFH', 'FHHF', 'FFHH', 'FFFG']"
1,56,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,95,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'FHFF', 'FHFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,13,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,64,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'FHFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,80,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,38,0,1.0,0.8476834558136123,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,42,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HFFG']"
1,32,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,81,0,1.0,0.985089730404757,"['SFHF', 'FFHF', 'HFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,53,0,1.0,0.8761671489944468,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,54,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,80,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,34,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,42,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,56,0,1.0,0.9165572373164391,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,66,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,91,0,1.0,0.8974819010978248,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,78,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,12,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,31,0,1.0,0.9388545698794984,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,13,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,78,0,1.0,0.8325391341551359,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,56,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,44,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,36,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,26,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,78,0,1.0,0.9083329444789534,"['SHHH', 'FFHH', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,62,0,1.0,0.9001824484431542,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,49,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,24,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,78,0,1.0,0.9248559951318693,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,62,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,48,0,1.0,0.884100203995605,"['SFFF', 'FFFH', 'FFFH', 'FHFG']"
1,55,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,23,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,89,0,1.0,0.8476834558136123,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HFHG']"
1,77,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,50,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,87,0,1.0,0.8451404054461714,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,51,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,45,0,1.0,0.985089730404757,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,30,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,76,0,1.0,0.79346393184295,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,34,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,56,0,1.0,0.8788035596734672,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,58,0,1.0,0.8657003616774767,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,50,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9388545698794984,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,43,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,56,0,1.0,0.8426049842298329,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,76,0,1.0,0.8527925358961662,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,15,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,44,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,31,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,29,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,8,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,18,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,12,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,95,0,1.0,0.9704017769489168,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,23,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,50,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,20,0,1.0,0.8006481694852418,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'HHFG']"
1,14,0,1.0,0.9165572373164391,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,64,0,1.0,0.837556937769312,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,84,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,20,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,58,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,51,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,53,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,56,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,33,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
