Temperature,Simulations,Return,Discounted Return,Map
1,16,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,54,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,29,0,1.0,0.9001824484431542,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,45,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,37,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,25,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,97,0,1.0,0.8709180316048211,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,47,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,45,0,1.0,0.9056079456455165,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,40,0,1.0,0.8152123778407558,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,61,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,86,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,79,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,78,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,35,0,1.0,0.9445131481500655,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,23,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,62,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,30,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,44,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.7746195551602378,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,98,0,1.0,0.9416796087056153,"['SFHH', 'HFHF', 'HFFH', 'HHFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,90,0,1.0,0.8127667407072335,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,35,0,1.0,0.9304302024748964,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,43,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,64,0,1.0,0.8502341582884777,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,58,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHHF', 'FHFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,100,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,75,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,55,0,1.0,0.8709180316048211,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9791880578299021,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,81,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'FFHF', 'HHFG']"
1,47,0,1.0,0.8921050870283477,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,59,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,65,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,79,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,88,0,1.0,0.7699788094052729,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,58,0,1.0,0.776950406379376,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,56,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'HFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,97,0,1.0,0.8657003616774767,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,77,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,82,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,62,0,1.0,0.8426049842298329,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,38,0,1.0,0.8921050870283477,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,24,0,1.0,0.9530650263643888,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,49,0,1.0,0.7792882711929549,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,32,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,56,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,84,0,1.0,0.9674905716180701,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,78,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,49,0,1.0,0.9388545698794984,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,10,0,1.0,0.9248559951318693,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,87,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,66,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,63,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,51,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,87,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,58,0,1.0,0.8921050870283477,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,72,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,71,0,1.0,0.9332298921513504,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,14,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,42,0,1.0,0.747188804859888,"['SFHH', 'FFHH', 'HFFF', 'HFHG']"
1,98,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,41,0,1.0,0.9276389118674717,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,35,0,1.0,0.9138075656044898,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,40,0,1.0,0.90289112180858,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,97,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,44,0,1.0,0.747188804859888,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,80,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,27,0,1.0,0.9220814271464737,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,71,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,25,0,1.0,0.7562227231210928,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,71,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,41,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,56,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,42,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,28,0,1.0,0.8225935318117279,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,54,0,1.0,0.8426049842298329,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,20,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,79,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,99,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,50,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,65,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,91,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,62,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,92,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,71,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,33,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,69,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'HHHF', 'HFFG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,59,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,100,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,51,0,1.0,0.9110661429076764,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,43,0,1.0,0.9083329444789534,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,37,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,3,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,15,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFHF', 'FFFG']"
1,24,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,16,0,1.0,0.7958514863018556,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,22,0,1.0,0.9056079456455165,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,89,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,51,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,82,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,10,0,1.0,0.9445131481500655,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,59,0,1.0,0.9165572373164391,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,43,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,32,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,91,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,45,0,1.0,0.9674905716180701,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,49,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,59,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,75,0,1.0,0.9083329444789534,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,53,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,41,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,52,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,77,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,39,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,54,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,38,0,1.0,0.9733217421754432,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,57,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,96,0,1.0,0.8127667407072335,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,64,0,1.0,0.8502341582884777,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,65,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,67,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'HFFF', 'HHFG']"
1,89,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,18,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,76,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,33,0,1.0,0.9530650263643888,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,55,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,78,0,1.0,0.9559328248389055,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,81,0,1.0,0.9332298921513504,"['SHFH', 'FFHH', 'HFFH', 'HFFG']"
1,81,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,73,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,29,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.8974819010978248,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,32,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,71,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,94,0,1.0,0.9733217421754432,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHHF', 'HHHG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,71,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFHF', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,93,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,44,0,1.0,0.8451404054461714,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,39,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,69,0,1.0,0.8974819010978248,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,73,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,24,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,66,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,79,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,49,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,91,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,76,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,47,0,1.0,0.8631032605924442,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,44,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,24,0,1.0,0.79346393184295,"['SFHH', 'HFFH', 'HHFF', 'HFFG']"
1,88,0,1.0,0.8921050870283477,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,33,0,1.0,0.8201257512162927,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,36,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,5,0,1.0,0.7887102894272789,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,95,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,90,0,1.0,0.884100203995605,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,94,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,20,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,11,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,36,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,93,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,82,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,67,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHHG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,63,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,17,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,77,0,1.0,0.9110661429076764,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,28,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,64,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,32,0,1.0,0.9304302024748964,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,26,0,1.0,0.9616943356035061,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,67,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,26,0,1.0,0.9138075656044898,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,20,0,1.0,0.8867604854519608,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,56,0,1.0,0.767668872977057,"['SFFH', 'HFFH', 'HFFH', 'HHFG']"
