Temperature,Simulations,Return,Discounted Return,Map
1,61,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,61,0,1.0,0.9733217421754432,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,49,0,1.0,0.8867604854519608,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,93,0,1.0,0.90289112180858,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,61,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,92,0,1.0,0.8502341582884777,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,67,0,1.0,0.9559328248389055,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,10,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,47,0,1.0,0.9502058312852957,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,83,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,100,0,1.0,0.9220814271464737,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,69,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,26,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,38,0,1.0,0.9674905716180701,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,97,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,76,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,88,0,1.0,0.9276389118674717,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,32,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,85,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,36,0,1.0,0.9445131481500655,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,17,0,1.0,0.767668872977057,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,70,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,66,0,1.0,0.8788035596734672,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,51,0,1.0,0.8426049842298329,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,93,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'FFHG']"
1,80,0,1.0,0.8894287717672626,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,64,0,1.0,0.9645880999032158,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,60,0,1.0,0.9001824484431542,"['SFHH', 'HFFF', 'HHHF', 'HFFG']"
1,43,0,1.0,0.747188804859888,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,62,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,59,0,1.0,0.9165572373164391,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,66,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,60,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,60,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,58,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,10,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,100,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,28,0,1.0,0.7887102894272789,"['SFHF', 'FFFF', 'FFHF', 'HHFG']"
1,31,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,67,0,1.0,0.8974819010978248,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,58,0,1.0,0.9083329444789534,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,56,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,55,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,85,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,71,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,28,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,76,0,1.0,0.8788035596734672,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,42,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,74,0,1.0,0.9388545698794984,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,26,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,18,0,1.0,0.90289112180858,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,4,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FHFF', 'HHFG']"
1,22,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,75,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,61,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,45,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,67,0,1.0,0.8553586117313603,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,51,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,33,0,1.0,0.8103284404851119,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,78,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,89,0,1.0,0.8921050870283477,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,81,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,69,0,1.0,0.8527925358961662,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9502058312852957,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,81,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,46,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,70,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,68,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,53,0,1.0,0.8788035596734672,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,89,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,99,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,26,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,38,0,1.0,0.9165572373164391,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,74,0,1.0,0.9248559951318693,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,28,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,28,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,92,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,90,0,1.0,0.9588092525966956,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,39,0,1.0,0.9220814271464737,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,64,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,37,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,23,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,19,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,59,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,98,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,30,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,94,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,66,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,98,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,63,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,18,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,96,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'HFFF', 'FFFG']"
1,8,0,1.0,0.9276389118674717,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,81,0,1.0,0.9332298921513504,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,21,0,1.0,0.9502058312852957,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,38,0,1.0,0.9110661429076764,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,52,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,40,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,16,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,66,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'HFHF', 'HFFG']"
1,15,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFHF', 'FFFG']"
1,47,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,37,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'HFFG']"
1,17,0,1.0,0.7722956964947572,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,49,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,33,0,0.0,0.0,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,71,0,1.0,0.8947894553945313,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,53,0,1.0,0.9165572373164391,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,92,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,54,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,41,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,97,0,1.0,0.9388545698794984,"['SHFH', 'FFFH', 'FHHF', 'FFFG']"
1,73,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,17,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,51,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FFFG']"
1,21,0,1.0,0.9138075656044898,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,55,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.9674905716180701,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,63,0,1.0,0.9110661429076764,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,29,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,40,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,36,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,64,0,1.0,0.8400771692771434,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,3,0,1.0,0.8250687380258053,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,35,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,83,0,1.0,0.9165572373164391,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'FHFG']"
1,29,0,1.0,0.835044266956004,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,51,0,1.0,0.837556937769312,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,59,0,1.0,0.9110661429076764,"['SFHF', 'HFFF', 'HFHF', 'HHHG']"
1,11,0,1.0,0.9220814271464737,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,46,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,51,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,31,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,25,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,53,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,98,0,1.0,0.9674905716180701,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,60,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,68,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,28,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,36,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,37,0,1.0,0.8527925358961662,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,54,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,78,0,1.0,0.9445131481500655,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,44,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,57,0,1.0,0.857932408958235,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,45,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,40,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,40,0,1.0,0.798246224976786,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,12,0,1.0,0.8631032605924442,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,87,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,53,0,1.0,0.884100203995605,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,22,0,1.0,0.7746195551602378,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,13,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,34,0,1.0,0.8709180316048211,"['SHHF', 'FHFH', 'FHHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,41,0,1.0,0.8867604854519608,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,58,0,1.0,0.884100203995605,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,17,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,59,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,54,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,47,0,1.0,0.8502341582884777,"['SFFF', 'FFFH', 'FHFH', 'FHFG']"
1,65,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,47,0,1.0,0.9248559951318693,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,31,0,1.0,0.884100203995605,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,55,0,1.0,0.9083329444789534,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,36,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,42,0,1.0,0.8527925358961662,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,23,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,46,0,1.0,0.9416796087056153,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,43,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,100,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,14,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,17,0,1.0,0.8275513922024125,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,52,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,85,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,69,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,76,0,1.0,0.9445131481500655,"['SHHH', 'FFFF', 'HHFH', 'FHFG']"
1,40,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,87,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,90,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,76,0,1.0,0.7516921927868743,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,86,0,1.0,0.9559328248389055,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,48,0,1.0,0.9304302024748964,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,37,0,1.0,0.9445131481500655,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,60,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,71,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,48,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,8,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9733217421754432,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
