Temperature,Simulations,Return,Discounted Return,Map
1,58,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,91,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,43,0,1.0,0.9276389118674717,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,66,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FFFF', 'FHHG']"
1,76,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,38,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,81,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,87,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,93,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHHF', 'FHFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,92,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,75,0,1.0,0.8867604854519608,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,86,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,8,0,1.0,0.7792882711929549,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,65,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,53,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,20,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,16,0,1.0,0.8974819010978248,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,88,0,1.0,0.9248559951318693,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,51,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,79,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,54,0,1.0,0.9530650263643888,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,79,0,1.0,0.7887102894272789,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,42,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,89,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,21,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,62,0,1.0,0.93603800616986,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,62,0,1.0,0.9616943356035061,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,17,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HHHG']"
1,37,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,71,0,1.0,0.8974819010978248,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,56,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,28,0,1.0,0.8476834558136123,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,4,0,1.0,0.8400771692771434,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,3,0,1.0,0.8451404054461714,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,16,0,1.0,0.8761671489944468,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,85,0,1.0,0.9388545698794984,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,43,0,0.0,0.0,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,60,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,28,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,71,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,84,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,25,0,1.0,0.767668872977057,"['SFFF', 'FFHH', 'HFHH', 'FFFG']"
1,63,0,1.0,0.9388545698794984,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,83,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,99,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,14,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,32,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,62,0,1.0,0.9304302024748964,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,51,0,1.0,0.8894287717672626,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,83,0,1.0,0.8325391341551359,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,59,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,6,0,1.0,0.7539540549517295,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,40,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,15,0,1.0,0.798246224976786,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,50,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,82,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,40,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,22,0,1.0,0.7816331707050701,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,18,0,1.0,0.9332298921513504,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,38,0,1.0,0.7607805594527743,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,65,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,67,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,2,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,45,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,36,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,51,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,25,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HHHG']"
1,80,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,40,0,1.0,0.9704017769489168,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,50,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,71,0,1.0,0.9416796087056153,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,94,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,21,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,69,0,1.0,0.8683052775100066,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,92,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,42,0,1.0,0.9332298921513504,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,19,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,79,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,56,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,33,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,99,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,42,0,1.0,0.9220814271464737,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,37,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,42,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,64,0,1.0,0.8867604854519608,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,82,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,50,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,25,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,28,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,39,0,1.0,0.8894287717672626,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,83,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,97,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,71,0,1.0,0.9056079456455165,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,62,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,60,0,1.0,0.9445131481500655,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,50,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,15,0,1.0,0.8476834558136123,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9304302024748964,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,25,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,2,0,1.0,0.9110661429076764,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,85,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,61,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,69,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,20,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HHFF', 'FHFG']"
1,57,0,1.0,0.860513950810667,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,43,0,1.0,0.7887102894272789,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,44,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,20,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,92,0,1.0,0.9304302024748964,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,12,0,1.0,0.8476834558136123,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,17,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFF', 'HFHG']"
1,11,0,1.0,0.9110661429076764,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,78,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,35,0,1.0,0.860513950810667,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,24,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,100,0,1.0,0.9416796087056153,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,55,0,1.0,0.9083329444789534,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,4,0,1.0,0.7863441585589971,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,42,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.8553586117313603,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,20,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,54,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,72,0,1.0,0.9193151828650342,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,78,0,1.0,0.9332298921513504,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,42,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,97,0,1.0,0.9165572373164391,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,87,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,34,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,58,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,81,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,46,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,68,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,79,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,87,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,96,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,23,0,1.0,0.9138075656044898,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,72,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,92,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,80,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,41,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,74,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,88,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,10,0,1.0,0.8788035596734672,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,24,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,28,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,63,0,1.0,0.9791880578299021,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,51,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,77,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,18,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,56,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,90,0,1.0,0.9276389118674717,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,65,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,38,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,49,0,1.0,0.90289112180858,"['SFHH', 'HFHF', 'HFFF', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,76,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,52,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,90,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,59,0,1.0,0.8974819010978248,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,39,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,30,0,1.0,0.8974819010978248,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,86,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9001824484431542,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,93,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,84,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,56,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,82,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,85,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,31,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,87,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,21,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,36,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,9,0,1.0,0.8631032605924442,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,44,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,55,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,45,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,96,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,9,0,1.0,0.9473552137914398,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,22,0,1.0,0.9220814271464737,"['SFFF', 'FHFH', 'FHFF', 'HHFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,20,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,27,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,56,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,76,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,73,0,1.0,0.8947894553945313,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,65,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,25,0,1.0,0.8894287717672626,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,89,0,1.0,0.8325391341551359,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,99,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,36,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,19,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,36,0,1.0,0.7910835400474212,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,33,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,64,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,79,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
