Temperature,Simulations,Return,Discounted Return,Map
1,47,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,85,0,1.0,0.9416796087056153,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,26,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,45,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,75,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,53,0,1.0,0.9138075656044898,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,90,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,41,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,41,0,1.0,0.8709180316048211,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,44,0,1.0,0.8683052775100066,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,63,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,50,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,84,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,26,0,1.0,0.9110661429076764,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,76,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9762504936564125,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,100,0,1.0,0.884100203995605,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,90,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,37,0,1.0,0.8127667407072335,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,35,0,1.0,0.8947894553945313,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,76,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,9,0,1.0,0.8761671489944468,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,62,0,1.0,0.9674905716180701,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HFFG']"
1,41,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,80,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,38,0,1.0,0.9110661429076764,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,63,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,58,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,16,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,48,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,86,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,67,0,1.0,0.9733217421754432,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,43,0,1.0,0.9416796087056153,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,23,0,1.0,0.8176653739626438,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,86,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,54,0,1.0,0.9332298921513504,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,59,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,90,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,97,0,1.0,0.8894287717672626,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,73,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'HHFG']"
1,39,0,1.0,0.8476834558136123,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,97,0,1.0,0.8921050870283477,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,60,0,1.0,0.8788035596734672,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,43,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,31,0,1.0,0.9276389118674717,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,89,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,98,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,54,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,79,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,92,0,1.0,0.803057341509771,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9733217421754432,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,21,0,1.0,0.8400771692771434,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,61,0,1.0,0.78398512608332,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,28,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,97,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FHFG']"
1,83,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,30,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,66,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,50,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9388545698794984,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,10,0,1.0,0.8894287717672626,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,63,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,35,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,69,0,1.0,0.9445131481500655,"['SHFF', 'FHHH', 'FFFF', 'HHFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,91,0,1.0,0.8921050870283477,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,52,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,48,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
1,49,0,1.0,0.884100203995605,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,79,0,1.0,0.9674905716180701,"['SHFH', 'FFHH', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,38,0,1.0,0.9645880999032158,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,77,0,1.0,0.9110661429076764,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,34,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,65,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,49,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,39,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,61,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9416796087056153,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,27,0,1.0,0.8657003616774767,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,71,0,1.0,0.9332298921513504,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
1,56,0,1.0,0.8921050870283477,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,87,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,19,0,1.0,0.8325391341551359,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,92,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,28,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,82,0,1.0,0.9559328248389055,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,13,0,1.0,0.8527925358961662,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,83,0,1.0,0.9110661429076764,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,58,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,88,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,2,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,36,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,72,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,52,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,98,0,1.0,0.9762504936564125,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,39,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,77,0,1.0,0.9248559951318693,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,63,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,79,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,60,0,1.0,0.7746195551602378,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,11,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,41,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,85,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,17,0,1.0,0.8451404054461714,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,49,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,49,0,1.0,0.8788035596734672,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,42,0,1.0,0.8814479033836181,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,46,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'HFFF', 'FHFG']"
1,75,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,74,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'FHFF', 'HHHG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,9,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,36,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,43,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,92,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,21,0,1.0,0.9056079456455165,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,41,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,17,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,40,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,21,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'HFFG']"
1,14,0,1.0,0.9165572373164391,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,14,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,34,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,49,0,1.0,0.8631032605924442,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,63,0,1.0,0.8921050870283477,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,67,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9416796087056153,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,54,0,1.0,0.884100203995605,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,88,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,81,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,46,0,1.0,0.8657003616774767,"['SFFH', 'FHHH', 'FFFF', 'FHFG']"
1,92,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,76,0,1.0,0.9304302024748964,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,92,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,58,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,78,0,1.0,0.7746195551602378,"['SFFH', 'FHHF', 'FFFF', 'FFHG']"
1,21,0,1.0,0.7584982177744161,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,36,0,1.0,0.9110661429076764,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,40,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,30,0,1.0,0.7516921927868743,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,21,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,23,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,27,0,1.0,0.8300415167526705,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,8,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,51,0,1.0,0.8006481694852418,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,38,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,77,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,93,0,1.0,0.7910835400474212,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,45,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,38,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,27,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,87,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,67,0,1.0,0.9530650263643888,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,56,0,1.0,0.9276389118674717,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,44,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,66,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,89,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,84,0,1.0,0.9445131481500655,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,96,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,53,0,1.0,0.93603800616986,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,86,0,1.0,0.8631032605924442,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,2,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'HFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'HHHG']"
1,57,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9138075656044898,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,40,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,62,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,11,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'HHFG']"
1,37,0,1.0,0.7699788094052729,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,42,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,56,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,16,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,87,0,1.0,0.9416796087056153,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,28,0,1.0,0.798246224976786,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
