Temperature,Simulations,Return,Discounted Return,Map
1,78,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,89,0,1.0,0.9304302024748964,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,59,0,1.0,0.9502058312852957,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,72,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,76,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,29,0,1.0,0.798246224976786,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,45,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,19,0,1.0,0.8657003616774767,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,46,0,1.0,0.8709180316048211,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,42,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,48,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,25,0,1.0,0.8176653739626438,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,49,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,56,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,56,0,1.0,0.776950406379376,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,18,0,1.0,0.8683052775100066,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,3,0,1.0,0.9193151828650342,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,22,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,51,0,1.0,0.9445131481500655,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,71,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,40,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,30,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,100,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,93,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,68,0,1.0,0.9193151828650342,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,24,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,90,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,38,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,37,0,1.0,0.9332298921513504,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,78,0,1.0,0.9001824484431542,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,53,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,27,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,62,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,68,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,81,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,17,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,58,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,40,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,27,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,33,0,1.0,0.7792882711929549,"['SFHH', 'FFHH', 'HFFF', 'FFFG']"
1,38,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,14,0,1.0,0.8947894553945313,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,45,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,100,0,1.0,0.8527925358961662,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,52,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,40,0,1.0,0.90289112180858,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,27,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,59,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHFF', 'HFHG']"
1,18,0,1.0,0.9056079456455165,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,51,0,1.0,0.9304302024748964,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,96,0,1.0,0.9559328248389055,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,9,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,74,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,50,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,35,0,1.0,0.8553586117313603,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,51,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,59,0,1.0,0.9416796087056153,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,70,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'HFFH', 'FFFG']"
1,65,0,1.0,0.9332298921513504,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,56,0,1.0,0.9388545698794984,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,76,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,54,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,95,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,19,0,1.0,0.9248559951318693,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,97,0,1.0,0.8921050870283477,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9276389118674717,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,15,0,1.0,0.8974819010978248,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,57,0,1.0,0.9165572373164391,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,9,0,1.0,0.9138075656044898,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,58,0,1.0,0.8225935318117279,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,37,0,1.0,0.9165572373164391,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,49,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,91,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FHFG']"
1,20,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,53,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,29,0,0.0,0.0,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,15,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,20,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,42,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,21,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,94,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,33,0,1.0,0.9193151828650342,"['SHHF', 'FHHH', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,44,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,54,0,1.0,0.9332298921513504,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,95,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,30,0,1.0,0.8974819010978248,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,92,0,1.0,0.8867604854519608,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,62,0,1.0,0.9416796087056153,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHH', 'FFFG']"
1,58,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,23,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,39,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9332298921513504,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,38,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,96,0,1.0,0.9083329444789534,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,23,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,46,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,94,0,1.0,0.9616943356035061,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,85,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,95,0,1.0,0.7562227231210928,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,68,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,22,0,1.0,0.7516921927868743,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,36,0,1.0,0.7584982177744161,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,64,0,1.0,0.9445131481500655,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,15,0,1.0,0.8502341582884777,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'HFFF', 'HHHG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,87,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,30,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,30,0,1.0,0.8400771692771434,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,48,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,81,0,1.0,0.9083329444789534,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,52,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,35,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,56,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,23,0,1.0,0.9616943356035061,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,33,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,55,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,41,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,55,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,56,0,1.0,0.9588092525966956,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,17,0,1.0,0.8400771692771434,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9445131481500655,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,55,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,11,0,1.0,0.8250687380258053,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,72,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,22,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,71,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,19,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,91,0,1.0,0.8502341582884777,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,83,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,17,0,1.0,0.8683052775100066,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,16,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,90,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,15,0,1.0,0.884100203995605,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,82,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,79,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,42,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,59,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,32,0,1.0,0.79346393184295,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,48,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,37,0,1.0,0.8814479033836181,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,96,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,41,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,37,0,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'FHFH', 'HFFG']"
1,23,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,46,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,73,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,15,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,38,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,35,0,1.0,0.9165572373164391,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,26,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,46,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,44,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,33,0,1.0,0.9001824484431542,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,55,0,1.0,0.9559328248389055,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'FFFG']"
1,49,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,14,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,35,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,50,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,73,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,50,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,96,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,73,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,74,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,22,0,1.0,0.9416796087056153,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,77,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,39,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,91,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,44,0,1.0,0.9733217421754432,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,45,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,45,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,30,0,1.0,0.837556937769312,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,28,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,72,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,53,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'HFFH', 'HHFG']"
1,12,0,1.0,0.9332298921513504,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,55,0,1.0,0.8947894553945313,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,56,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,19,0,1.0,0.9165572373164391,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,37,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,37,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,39,0,1.0,0.9248559951318693,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,50,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,39,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'FHFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,64,0,1.0,0.798246224976786,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,94,0,1.0,0.8275513922024125,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,97,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
