Temperature,Simulations,Return,Discounted Return,Map
1,9,0,0.0,0.0,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,98,0,1.0,0.9704017769489168,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,41,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,75,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,54,0,1.0,0.8921050870283477,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,31,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,27,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHFF', 'FFHG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,43,0,1.0,0.9416796087056153,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9588092525966956,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,19,0,1.0,0.7427123967299725,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,48,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,78,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,30,0,1.0,0.7607805594527743,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,88,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'HFHG']"
1,12,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,62,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,16,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,69,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,72,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,19,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,23,0,1.0,0.9138075656044898,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,20,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,69,0,1.0,0.9704017769489168,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,23,0,1.0,0.9056079456455165,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,47,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,92,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,97,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,74,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,32,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,41,0,1.0,0.8735386475474635,"['SFFF', 'HFHF', 'FFHF', 'FHFG']"
1,29,0,0.0,0.0,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,46,0,1.0,0.78398512608332,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,8,0,1.0,0.8054737627981655,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,100,0,1.0,0.9332298921513504,"['SFHH', 'FHFF', 'FHFH', 'FFFG']"
1,44,0,1.0,0.8657003616774767,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9645880999032158,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,44,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,3,0,1.0,0.8426049842298329,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,95,0,1.0,0.9416796087056153,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,36,0,1.0,0.8527925358961662,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,24,0,1.0,0.9165572373164391,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,41,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,12,0,1.0,0.9138075656044898,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,22,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,78,0,1.0,0.9388545698794984,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,44,0,1.0,0.8426049842298329,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,70,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,31,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,67,0,1.0,0.9276389118674717,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,95,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,41,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,31,0,1.0,0.7722956964947572,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,45,0,1.0,0.9304302024748964,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,30,0,1.0,0.9332298921513504,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,53,0,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,21,0,1.0,0.9083329444789534,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,45,0,1.0,0.8127667407072335,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,72,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'HFFF', 'HFFG']"
1,81,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,84,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,64,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,61,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,49,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,35,0,1.0,0.9304302024748964,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,52,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,98,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,52,0,1.0,0.7887102894272789,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,75,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,78,0,1.0,0.9388545698794984,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,8,0,1.0,0.7630697687590515,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,83,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,71,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,34,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,12,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,82,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,29,0,1.0,0.8709180316048211,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,16,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,52,0,1.0,0.9674905716180701,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,78,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,70,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,70,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,68,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.7653658663581259,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.8476834558136123,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFHF', 'HHFG']"
1,61,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,19,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,12,0,1.0,0.8176653739626438,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,53,0,1.0,0.9083329444789534,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,61,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,43,0,1.0,0.8502341582884777,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,81,0,1.0,0.8300415167526705,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,24,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,60,0,1.0,0.90289112180858,"['SFHF', 'FFFH', 'FHFH', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,23,0,1.0,0.8502341582884777,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,76,0,1.0,0.9248559951318693,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,88,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,7,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,27,0,1.0,0.7887102894272789,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,35,0,1.0,0.78398512608332,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,56,0,1.0,0.8006481694852418,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,14,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,88,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,94,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,91,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,81,0,1.0,0.837556937769312,"['SFFF', 'HFFF', 'HFHH', 'FFFG']"
1,63,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,62,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,25,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,60,0,1.0,0.9559328248389055,"['SHHF', 'FFHH', 'FFFF', 'HFHG']"
1,11,0,1.0,0.7746195551602378,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,45,0,1.0,0.8527925358961662,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,9,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,63,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,93,0,1.0,0.8502341582884777,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,63,0,1.0,0.9733217421754432,"['SFHH', 'HFHH', 'HFFF', 'HFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,95,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,52,0,1.0,0.8735386475474635,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9473552137914398,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,10,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,59,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,36,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,37,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,97,0,1.0,0.8974819010978248,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,92,0,1.0,0.9733217421754432,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,98,0,1.0,0.7699788094052729,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,76,0,1.0,0.8735386475474635,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,39,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,63,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,16,0,1.0,0.7863441585589971,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,77,0,1.0,0.8683052775100066,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,98,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,43,0,1.0,0.8553586117313603,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'HFHH', 'FFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,26,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,61,0,1.0,0.8275513922024125,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,55,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,43,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,22,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,85,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,28,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,97,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,59,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,31,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,32,0,1.0,0.8657003616774767,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,80,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,58,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,83,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHFF', 'HHHG']"
1,36,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,25,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,45,0,1.0,0.860513950810667,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,35,0,1.0,0.9001824484431542,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,93,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,48,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,91,0,1.0,0.9502058312852957,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,76,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,15,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,75,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,41,0,1.0,0.8527925358961662,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,55,0,1.0,0.9165572373164391,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,65,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,75,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,71,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,90,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,82,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,25,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,8,0,1.0,0.884100203995605,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,80,0,1.0,0.8683052775100066,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,26,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,59,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,86,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,16,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,72,0,1.0,0.9733217421754432,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,51,0,1.0,0.93603800616986,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,40,0,1.0,0.79346393184295,"['SFHH', 'FFFH', 'HHFH', 'FFFG']"
1,100,0,1.0,0.8709180316048211,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,58,0,1.0,0.8683052775100066,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,73,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'HFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,36,0,1.0,0.8709180316048211,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,46,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,47,0,1.0,0.860513950810667,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,42,0,1.0,0.9530650263643888,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,31,0,1.0,0.9083329444789534,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,18,0,1.0,0.7516921927868743,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,26,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,13,0,1.0,0.8325391341551359,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,24,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
