Temperature,Simulations,Return,Discounted Return,Map
1,33,0,1.0,0.9138075656044898,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,28,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,7,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,83,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,87,0,1.0,0.9165572373164391,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,79,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,70,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,56,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,91,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,66,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,70,0,1.0,0.9248559951318693,"['SFFH', 'HFFH', 'FHFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,61,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,18,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,23,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,30,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,57,0,1.0,0.8657003616774767,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HFHG']"
1,21,0,1.0,0.8974819010978248,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,69,0,1.0,0.93603800616986,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,16,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,59,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,42,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9473552137914398,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,42,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,32,0,1.0,0.9193151828650342,"['SFFH', 'FFHH', 'HFFF', 'HFFG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,84,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,45,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,56,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,59,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,96,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,38,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,27,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,56,0,0.0,0.0,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,40,0,1.0,0.8527925358961662,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,94,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,99,0,1.0,0.9616943356035061,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,39,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,73,0,1.0,0.9645880999032158,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,59,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,76,0,1.0,0.9645880999032158,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9056079456455165,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,92,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,96,0,1.0,0.9304302024748964,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,41,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,32,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'FHFG']"
1,28,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,28,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,55,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,44,0,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9733217421754432,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFH', 'HFFG']"
1,87,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFHF', 'HFHG']"
1,68,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,97,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,79,0,1.0,0.8152123778407558,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,86,0,1.0,0.8451404054461714,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,4,0,1.0,0.798246224976786,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,25,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,49,0,1.0,0.9416796087056153,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,32,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,26,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'FFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,69,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,66,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,51,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,100,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,33,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,52,0,1.0,0.9304302024748964,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,60,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,43,0,1.0,0.90289112180858,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,66,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,48,0,1.0,0.9559328248389055,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,9,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HFFF', 'HFFG']"
1,97,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,74,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,69,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,95,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,36,0,1.0,0.8476834558136123,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,70,0,1.0,0.9616943356035061,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,81,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,38,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,96,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,26,0,1.0,0.9645880999032158,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,51,0,1.0,0.8814479033836181,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9588092525966956,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,36,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,41,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,18,0,1.0,0.8761671489944468,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,32,0,1.0,0.8054737627981655,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,33,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,15,0,1.0,0.803057341509771,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,73,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,63,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,95,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,2,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,76,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,81,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHFF', 'HFHG']"
1,73,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,33,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,74,0,1.0,0.884100203995605,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,54,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,26,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HFHG']"
1,60,0,1.0,0.9559328248389055,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,75,0,1.0,0.9645880999032158,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,7,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,31,0,1.0,0.7722956964947572,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,25,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'HFFH', 'FFFG']"
1,38,0,1.0,0.9165572373164391,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,82,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,25,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,40,0,1.0,0.776950406379376,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,37,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,83,0,1.0,0.8814479033836181,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,21,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,57,0,1.0,0.90289112180858,"['SFHH', 'FFHF', 'HFFH', 'HFFG']"
1,47,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,50,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,98,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,83,0,1.0,0.9193151828650342,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,77,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,84,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,44,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FHFF', 'FFFG']"
1,62,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,24,0,1.0,0.860513950810667,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HFFG']"
1,48,0,1.0,0.798246224976786,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,84,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,42,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,52,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,89,0,1.0,0.9276389118674717,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,45,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,70,0,1.0,0.7746195551602378,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,63,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,39,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,31,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,15,0,1.0,0.8921050870283477,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,74,0,1.0,0.8921050870283477,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,47,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,84,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,40,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFHH', 'FHFH', 'FHHH', 'FFFG']"
1,20,0,1.0,0.8451404054461714,"['SFHH', 'FFHH', 'FHFH', 'FFFG']"
1,88,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,31,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,45,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,85,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9110661429076764,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,66,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,84,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,24,0,1.0,0.9193151828650342,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,28,0,1.0,0.7746195551602378,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,32,0,1.0,0.8176653739626438,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,54,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,41,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,36,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,42,0,1.0,0.8867604854519608,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,66,0,1.0,0.8152123778407558,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,53,0,1.0,0.835044266956004,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,97,0,1.0,0.9445131481500655,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,25,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,94,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,99,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,39,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,20,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,26,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,56,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,47,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,84,0,1.0,0.9083329444789534,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,44,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,57,0,1.0,0.837556937769312,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,43,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,38,0,1.0,0.9388545698794984,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,21,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,71,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,52,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,74,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,81,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,60,0,1.0,0.8451404054461714,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,81,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,74,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,57,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,36,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,14,0,1.0,0.78398512608332,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,89,0,1.0,0.9388545698794984,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,31,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,78,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,45,0,1.0,0.8814479033836181,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9304302024748964,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,44,0,1.0,0.884100203995605,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,13,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,2,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHF', 'HFFG']"
1,53,0,1.0,0.8201257512162927,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,28,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,80,0,1.0,0.9616943356035061,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,34,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,48,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,49,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,61,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,61,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,23,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,39,0,1.0,0.8761671489944468,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,92,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,100,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
