Temperature,Simulations,Return,Discounted Return,Map
1,69,0,1.0,0.9588092525966956,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,46,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,90,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,43,0,0.0,0.0,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,31,0,1.0,0.7910835400474212,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,15,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,51,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,39,0,1.0,0.7722956964947572,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,47,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,34,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,15,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,37,0,1.0,0.8814479033836181,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,61,0,1.0,0.9645880999032158,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,67,0,1.0,0.9138075656044898,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'HHHG']"
1,7,0,1.0,0.8325391341551359,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,69,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'FHFG']"
1,88,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,41,0,1.0,0.8176653739626438,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,43,0,1.0,0.9332298921513504,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,77,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'HHFG']"
1,50,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,87,0,1.0,0.9674905716180701,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,55,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,66,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,43,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,98,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,29,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,48,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FFHG']"
1,9,0,1.0,0.8947894553945313,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,43,0,1.0,0.90289112180858,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,66,0,1.0,0.8325391341551359,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,46,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,75,0,1.0,0.7887102894272789,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,97,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.93603800616986,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,15,0,1.0,0.8400771692771434,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,82,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.7746195551602378,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,22,0,1.0,0.8476834558136123,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,50,0,1.0,0.9733217421754432,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,50,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,25,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,49,0,1.0,0.9276389118674717,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,73,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,76,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,95,0,1.0,0.9445131481500655,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,42,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,97,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,7,0,1.0,0.860513950810667,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,88,0,1.0,0.9733217421754432,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,55,0,1.0,0.8867604854519608,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,38,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,33,0,1.0,0.9332298921513504,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,97,0,1.0,0.8657003616774767,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,94,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,20,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,56,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,39,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,35,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFH', 'HHFG']"
1,18,0,1.0,0.8054737627981655,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,100,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,99,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,55,0,1.0,0.8814479033836181,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,21,0,1.0,0.9276389118674717,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,4,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,48,0,1.0,0.8054737627981655,"['SFHF', 'FFHF', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,48,0,1.0,0.9616943356035061,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,36,0,1.0,0.78398512608332,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,55,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,81,0,1.0,0.9276389118674717,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,68,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,46,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,31,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,55,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,95,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,99,0,1.0,0.8631032605924442,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,70,0,1.0,0.8974819010978248,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,89,0,1.0,0.8078974551636565,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,34,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,98,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,44,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,99,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,84,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'HFHF', 'HFFG']"
1,43,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FFHG']"
1,53,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,74,0,1.0,0.8127667407072335,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,58,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,15,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,85,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,38,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,68,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,85,0,1.0,0.9304302024748964,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,31,0,1.0,0.8921050870283477,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HFFG']"
1,38,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,96,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,83,0,1.0,0.9733217421754432,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,75,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,13,0,1.0,0.8894287717672626,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,43,0,1.0,0.7722956964947572,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,68,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,22,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,43,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,79,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,98,0,1.0,0.8814479033836181,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,76,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HHFF', 'FFFG']"
1,32,0,1.0,0.8631032605924442,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,51,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,95,0,1.0,0.9530650263643888,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,73,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,31,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,24,0,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,82,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,71,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,52,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'FFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFHG']"
1,35,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,66,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,71,0,1.0,0.7887102894272789,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,21,0,1.0,0.8325391341551359,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,55,0,1.0,0.9193151828650342,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,56,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,23,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,14,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'FHHF', 'FHFG']"
1,83,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,81,0,1.0,0.9220814271464737,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,30,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,79,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,53,0,1.0,0.8657003616774767,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFHG']"
1,65,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,14,0,1.0,0.9416796087056153,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,39,0,1.0,0.9304302024748964,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,36,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHH', 'HFFG']"
1,41,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,41,0,1.0,0.7910835400474212,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,60,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,73,0,1.0,0.7539540549517295,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,60,0,1.0,0.8127667407072335,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,67,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,91,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,61,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,25,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,13,0,1.0,0.857932408958235,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,66,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,63,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,73,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,23,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,9,0,1.0,0.860513950810667,"['SFFH', 'FHFH', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,20,0,1.0,0.9530650263643888,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,28,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,87,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,19,0,1.0,0.8078974551636565,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,31,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,29,0,0.0,0.0,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,51,0,1.0,0.8078974551636565,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,59,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,87,0,1.0,0.9530650263643888,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,84,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,32,0,1.0,0.90289112180858,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,15,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,49,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,29,0,1.0,0.7816331707050701,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,75,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,73,0,1.0,0.8250687380258053,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,39,0,1.0,0.9276389118674717,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,36,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FFFG']"
1,40,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,91,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,62,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,95,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,79,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'HFHH', 'HFFG']"
1,35,0,1.0,0.8325391341551359,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,33,0,1.0,0.9056079456455165,"['SHHH', 'FFFF', 'HHFF', 'HFFG']"
1,30,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHF', 'HFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,66,0,1.0,0.8947894553945313,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,97,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,98,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,95,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,95,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,97,0,1.0,0.9559328248389055,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,11,0,1.0,0.8921050870283477,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,34,0,1.0,0.7516921927868743,"['SFHF', 'HFFF', 'HFHF', 'HHHG']"
1,35,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,43,0,1.0,0.7746195551602378,"['SFFH', 'FFHF', 'FFFH', 'HHFG']"
1,65,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,20,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
