Temperature,Simulations,Return,Discounted Return,Map
1,51,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,66,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,48,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9248559951318693,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,94,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,95,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,31,0,1.0,0.8250687380258053,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,32,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,69,0,1.0,0.8300415167526705,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,5,0,1.0,0.7653658663581259,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,32,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,59,0,1.0,0.9332298921513504,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,94,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9001824484431542,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,54,0,1.0,0.857932408958235,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,52,0,1.0,0.9530650263643888,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,94,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,96,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,23,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,61,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,54,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,92,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,84,0,1.0,0.7427123967299725,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,99,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,35,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,97,0,1.0,0.798246224976786,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,34,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,72,0,1.0,0.8275513922024125,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,15,0,1.0,0.9220814271464737,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,15,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,50,0,1.0,0.9165572373164391,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.90289112180858,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,79,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,94,0,1.0,0.8947894553945313,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,45,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,33,0,1.0,0.9473552137914398,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,21,0,1.0,0.9388545698794984,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,24,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.7539540549517295,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,95,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,32,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,98,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9388545698794984,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,56,0,1.0,0.9332298921513504,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,38,0,1.0,0.9674905716180701,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,45,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,21,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'FFFG']"
1,59,0,1.0,0.8974819010978248,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,72,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,33,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,2,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,25,0,1.0,0.9248559951318693,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,56,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9616943356035061,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,97,0,1.0,0.90289112180858,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,47,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFF', 'FHHG']"
1,87,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,26,0,1.0,0.8451404054461714,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HFFG']"
1,86,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,85,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,56,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,49,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,42,0,1.0,0.9733217421754432,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,44,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FHFF', 'HHFG']"
1,44,0,1.0,0.9165572373164391,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,37,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,21,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,28,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,89,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,100,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,11,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,73,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,60,0,1.0,0.9304302024748964,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9559328248389055,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,38,0,1.0,0.9388545698794984,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,100,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,31,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,17,0,1.0,0.9193151828650342,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,28,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,88,0,1.0,0.8683052775100066,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,55,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,74,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,62,0,1.0,0.9762504936564125,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,63,0,1.0,0.9165572373164391,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'FHFG']"
1,69,0,1.0,0.9502058312852957,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,48,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,45,0,1.0,0.7653658663581259,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,71,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,34,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,87,0,1.0,0.8657003616774767,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,22,0,1.0,0.9193151828650342,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,48,0,1.0,0.9388545698794984,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,37,0,1.0,0.7630697687590515,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,32,0,1.0,0.90289112180858,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,6,0,1.0,0.79346393184295,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,49,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,75,0,1.0,0.747188804859888,"['SFHF', 'FHHF', 'FFHF', 'HFFG']"
1,23,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,33,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,51,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,67,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,62,0,1.0,0.9559328248389055,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,49,0,1.0,0.857932408958235,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,55,0,1.0,0.9332298921513504,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,19,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'HFFG']"
1,71,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,17,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,38,0,1.0,0.7887102894272789,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,31,0,1.0,0.9220814271464737,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,99,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFF', 'HFHG']"
1,91,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,94,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,60,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'HFFH', 'HFFG']"
1,27,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,77,0,1.0,0.8325391341551359,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,45,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,75,0,1.0,0.9416796087056153,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,99,0,1.0,0.8974819010978248,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,76,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,54,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,94,0,1.0,0.8974819010978248,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,52,0,1.0,0.9733217421754432,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,80,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,62,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,81,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,67,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,97,0,1.0,0.8325391341551359,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,43,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,37,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,78,0,1.0,0.8867604854519608,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,32,0,1.0,0.8127667407072335,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,55,0,1.0,0.9083329444789534,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,74,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,47,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,36,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,88,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,59,0,1.0,0.8250687380258053,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,90,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,92,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,26,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,91,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,26,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,20,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'HFFG']"
1,40,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,45,0,1.0,0.9276389118674717,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,34,0,1.0,0.8735386475474635,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9388545698794984,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9001824484431542,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,77,0,1.0,0.7887102894272789,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,24,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,25,0,1.0,0.7494371162085136,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHH', 'HFFG']"
1,21,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'HFFG']"
1,94,0,1.0,0.9559328248389055,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,82,0,1.0,0.9056079456455165,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,71,0,1.0,0.9445131481500655,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,24,0,1.0,0.8006481694852418,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,53,0,1.0,0.8894287717672626,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,98,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,77,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,55,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,70,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,39,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,23,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,53,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,59,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,48,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,21,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,99,0,1.0,0.8553586117313603,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,45,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,27,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,11,0,1.0,0.8894287717672626,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,35,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
