Temperature,Simulations,Return,Discounted Return,Map
1,5,0,1.0,0.9165572373164391,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,27,0,1.0,0.7699788094052729,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,44,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,76,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,60,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.8814479033836181,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,66,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,62,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,77,0,1.0,0.8761671489944468,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,28,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,49,0,1.0,0.8502341582884777,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFHF', 'HHFG']"
1,56,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,66,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,31,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FFHF', 'FHHG']"
1,95,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,39,0,1.0,0.9502058312852957,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,53,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,76,0,1.0,0.9332298921513504,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'FFFG']"
1,76,0,1.0,0.9588092525966956,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,75,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,25,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,4,0,1.0,0.8709180316048211,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,98,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,52,0,1.0,0.8657003616774767,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,68,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFHF', 'FFFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,28,0,1.0,0.9674905716180701,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,6,0,1.0,0.8325391341551359,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,98,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,44,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,27,0,1.0,0.798246224976786,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,22,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,100,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,17,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,30,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,52,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,25,0,1.0,0.9388545698794984,"['SFFH', 'FHHF', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,79,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,37,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,87,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,24,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,23,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,72,0,1.0,0.8974819010978248,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,79,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,29,0,1.0,0.9388545698794984,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,37,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,59,0,1.0,0.8201257512162927,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,82,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,59,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,76,0,1.0,0.9388545698794984,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,51,0,1.0,0.860513950810667,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,94,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,90,0,1.0,0.860513950810667,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,42,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,78,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,57,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,52,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,75,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,59,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HFFH', 'HFFG']"
1,85,0,1.0,0.9138075656044898,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,62,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,33,0,1.0,0.93603800616986,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,13,0,1.0,0.9138075656044898,"['SFFF', 'HFHF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,60,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,76,0,1.0,0.9388545698794984,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,41,0,1.0,0.767668872977057,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,41,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,65,0,1.0,0.9616943356035061,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,54,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,67,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,74,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,37,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9193151828650342,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,32,0,0.0,0.0,"['SHHF', 'FHFF', 'FHHH', 'FFFG']"
1,57,0,1.0,0.8921050870283477,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,24,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9473552137914398,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,37,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,63,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,43,0,1.0,0.9138075656044898,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,99,0,1.0,0.9473552137914398,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,99,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,62,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,48,0,1.0,0.9588092525966956,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,100,0,1.0,0.9304302024748964,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,57,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FFFF', 'FFHG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,40,0,1.0,0.860513950810667,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,41,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,11,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,54,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,60,0,1.0,0.7863441585589971,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,30,0,1.0,0.9056079456455165,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,16,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,30,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,36,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,18,0,1.0,0.835044266956004,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,74,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FHFH', 'FFFG']"
1,12,0,1.0,0.93603800616986,"['SFFH', 'HHFH', 'FHFF', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,60,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,46,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,39,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,92,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,64,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9473552137914398,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,31,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,31,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFHF', 'HHHG']"
1,60,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'HFFF', 'HFHG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,19,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,79,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,21,0,1.0,0.9110661429076764,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,58,0,1.0,0.9083329444789534,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,22,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,44,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,51,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'FHFG']"
1,32,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,30,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,56,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,70,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,24,0,1.0,0.8553586117313603,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,71,0,1.0,0.9733217421754432,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,80,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,97,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,100,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,38,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,57,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,59,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,44,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,50,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,41,0,1.0,0.9502058312852957,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,34,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,10,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,56,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,35,0,1.0,0.8426049842298329,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,36,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,76,0,1.0,0.9165572373164391,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,33,0,1.0,0.8054737627981655,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,8,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,69,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,87,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9248559951318693,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,23,0,1.0,0.8078974551636565,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9248559951318693,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,39,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,64,0,1.0,0.9193151828650342,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,74,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,6,0,1.0,0.8451404054461714,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,52,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,95,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,45,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,15,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,61,0,1.0,0.8947894553945313,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,65,0,1.0,0.90289112180858,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,95,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,21,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,63,0,1.0,0.884100203995605,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,45,0,1.0,0.8201257512162927,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,34,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,20,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,98,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,88,0,1.0,0.8867604854519608,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,17,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,94,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,92,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,30,0,1.0,0.9332298921513504,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,96,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,66,0,1.0,0.9220814271464737,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,62,0,1.0,0.9248559951318693,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,17,0,1.0,0.884100203995605,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,32,0,1.0,0.8974819010978248,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,57,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,50,0,1.0,0.7887102894272789,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,35,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,52,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,51,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,41,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9674905716180701,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,63,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,45,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,85,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,75,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,56,0,1.0,0.9056079456455165,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,81,0,1.0,0.9220814271464737,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,28,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,94,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
