Temperature,Simulations,Return,Discounted Return,Map
1,30,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,10,0,1.0,0.9001824484431542,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,69,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9248559951318693,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,94,0,1.0,0.8735386475474635,"['SFFF', 'FHFH', 'HFFF', 'HHHG']"
1,35,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,60,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,40,0,1.0,0.9332298921513504,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,46,0,1.0,0.9645880999032158,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,39,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,47,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,84,0,1.0,0.8974819010978248,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,43,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,49,0,1.0,0.9138075656044898,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,84,0,1.0,0.9332298921513504,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,74,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,94,0,1.0,0.9388545698794984,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,95,0,1.0,0.9530650263643888,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,58,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,38,0,1.0,0.7562227231210928,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,60,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,64,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,27,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,9,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,51,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,4,0,1.0,0.8476834558136123,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,92,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,89,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,24,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,23,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,22,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,25,0,1.0,0.8709180316048211,"['SHHH', 'FHHH', 'FFHH', 'FFFG']"
1,41,0,1.0,0.9220814271464737,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,54,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HFHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,52,0,1.0,0.9110661429076764,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,88,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,23,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,35,0,1.0,0.8631032605924442,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'FHFG']"
1,40,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,6,0,1.0,0.8631032605924442,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9588092525966956,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,19,0,1.0,0.8527925358961662,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,65,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'HHFG']"
1,96,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,89,0,1.0,0.9388545698794984,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,88,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,35,0,1.0,0.7516921927868743,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,70,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,25,0,1.0,0.90289112180858,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,8,0,1.0,0.9304302024748964,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,14,0,1.0,0.8152123778407558,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,52,0,1.0,0.7449472384453084,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,64,0,1.0,0.93603800616986,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,99,0,1.0,0.9248559951318693,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,20,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,45,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,57,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,10,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,24,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,11,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,51,0,1.0,0.8300415167526705,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,4,0,1.0,0.9276389118674717,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,6,0,1.0,0.8527925358961662,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,54,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,94,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,78,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,68,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,47,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,69,0,1.0,0.8451404054461714,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,17,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,62,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,75,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9138075656044898,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,82,0,1.0,0.9616943356035061,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,63,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,34,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,89,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,61,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,33,0,1.0,0.9056079456455165,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,49,0,1.0,0.8921050870283477,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9138075656044898,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9588092525966956,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,34,0,1.0,0.8502341582884777,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,38,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,15,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,62,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,98,0,1.0,0.9276389118674717,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,20,0,1.0,0.9138075656044898,"['SFHH', 'FHHF', 'FFFF', 'HFFG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,81,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,85,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,60,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,70,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FHHF', 'FHHF', 'FFFG']"
1,55,0,1.0,0.8814479033836181,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9502058312852957,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,30,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,95,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,59,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,30,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,84,0,1.0,0.9276389118674717,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,26,0,1.0,0.9502058312852957,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,72,0,1.0,0.9110661429076764,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,49,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,35,0,1.0,0.9704017769489168,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,79,0,1.0,0.8921050870283477,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,32,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,62,0,1.0,0.9248559951318693,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,51,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,66,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,94,0,1.0,0.8152123778407558,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,45,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,23,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,36,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,32,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,18,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HHFF', 'FFFG']"
1,79,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,65,0,1.0,0.8788035596734672,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,43,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,34,0,1.0,0.8502341582884777,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,87,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,81,0,1.0,0.9588092525966956,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,55,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,42,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,93,0,1.0,0.8894287717672626,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,67,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
1,45,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,60,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'FHFF', 'HFHG']"
1,51,0,1.0,0.767668872977057,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,35,0,1.0,0.9248559951318693,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,99,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,92,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FHFG']"
1,64,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,67,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,29,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,52,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,74,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,13,0,1.0,0.860513950810667,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,68,0,1.0,0.860513950810667,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,32,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,88,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,32,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,76,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,92,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,23,0,1.0,0.90289112180858,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,41,0,1.0,0.9165572373164391,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,83,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,45,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,49,0,1.0,0.9821344612135428,"['SHHF', 'FHHH', 'FFHH', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,83,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHF', 'HFHG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,24,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,17,0,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,54,0,1.0,0.9110661429076764,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,28,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,56,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,71,0,1.0,0.9248559951318693,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,24,0,1.0,0.7539540549517295,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,36,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,100,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,33,0,1.0,0.9733217421754432,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,92,0,1.0,0.9138075656044898,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,85,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,61,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,15,0,1.0,0.9733217421754432,"['SHFH', 'FHHF', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,46,0,1.0,0.9416796087056153,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,98,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,92,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,34,0,1.0,0.9110661429076764,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,46,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,59,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,34,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,90,0,1.0,0.9416796087056153,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,52,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,50,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,67,0,1.0,0.884100203995605,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,98,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
