Temperature,Simulations,Return,Discounted Return,Map
1,14,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,45,0,1.0,0.8974819010978248,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,17,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,26,0,1.0,0.7539540549517295,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,10,0,1.0,0.78398512608332,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,31,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9304302024748964,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,77,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,47,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,79,0,1.0,0.9110661429076764,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,23,0,1.0,0.9332298921513504,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,63,0,1.0,0.8400771692771434,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,25,0,1.0,0.798246224976786,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,100,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,91,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,51,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,11,0,1.0,0.7699788094052729,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,19,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,15,0,0.0,0.0,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,65,0,1.0,0.7607805594527743,"['SFHH', 'FHHF', 'FFFF', 'FHHG']"
1,50,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9083329444789534,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,53,0,1.0,0.9445131481500655,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,40,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,19,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,88,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,96,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,19,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,60,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,42,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,5,0,1.0,0.8426049842298329,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,59,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,62,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,20,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,23,0,1.0,0.7562227231210928,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,28,0,1.0,0.860513950810667,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,60,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFH', 'FFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,42,0,1.0,0.7427123967299725,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,75,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,70,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,99,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,76,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,69,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HHHF', 'FHHG']"
1,87,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,89,0,1.0,0.8103284404851119,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,91,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,35,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'HHHG']"
1,43,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,49,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,77,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,48,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,32,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,43,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'FFFF', 'FHHG']"
1,62,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,68,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,99,0,1.0,0.9332298921513504,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,83,0,1.0,0.9762504936564125,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,17,0,1.0,0.8527925358961662,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,85,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,50,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,51,0,1.0,0.8709180316048211,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,41,0,1.0,0.93603800616986,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,50,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,100,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,93,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,80,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HHFG']"
1,40,0,1.0,0.93603800616986,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,26,0,1.0,0.8006481694852418,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,30,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,14,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,81,0,1.0,0.857932408958235,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,5,0,1.0,0.8921050870283477,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,83,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,14,0,1.0,0.9110661429076764,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,62,0,1.0,0.9276389118674717,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,75,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,56,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,100,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,38,0,1.0,0.857932408958235,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,49,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,52,0,1.0,0.7958514863018556,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,79,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,42,0,1.0,0.8127667407072335,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,55,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,30,0,1.0,0.9165572373164391,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,56,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,68,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,32,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,29,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,86,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9704017769489168,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,67,0,1.0,0.767668872977057,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,48,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,46,0,1.0,0.90289112180858,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,35,0,1.0,0.9588092525966956,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,88,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,16,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,67,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,45,0,1.0,0.8527925358961662,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,80,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,81,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,54,0,1.0,0.8867604854519608,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,36,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,32,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,36,0,1.0,0.9001824484431542,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,81,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFF', 'HFHG']"
1,67,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.8921050870283477,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,31,0,1.0,0.9220814271464737,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,29,0,1.0,0.9248559951318693,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,99,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,50,0,1.0,0.860513950810667,"['SHHF', 'FFFH', 'HFFF', 'FFHG']"
1,77,0,1.0,0.8527925358961662,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,13,0,1.0,0.7746195551602378,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9473552137914398,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,49,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,67,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,58,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,76,0,1.0,0.803057341509771,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,70,0,1.0,0.8127667407072335,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,83,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,38,0,1.0,0.8553586117313603,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,58,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,41,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,17,0,1.0,0.79346393184295,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,65,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,28,0,1.0,0.7958514863018556,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,100,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,48,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,76,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,32,0,0.0,0.0,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,68,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,46,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,41,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,49,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,53,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,36,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,39,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,40,0,1.0,0.8947894553945313,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,30,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,88,0,1.0,0.9388545698794984,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,94,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9220814271464737,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,74,0,1.0,0.9138075656044898,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,64,0,1.0,0.9193151828650342,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,37,0,1.0,0.9083329444789534,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,39,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,21,0,1.0,0.8657003616774767,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,79,0,1.0,0.9502058312852957,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,88,0,1.0,0.9083329444789534,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,84,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,49,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,72,0,1.0,0.7910835400474212,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,85,0,1.0,0.9304302024748964,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,28,0,1.0,0.8974819010978248,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,36,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
1,66,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,91,0,1.0,0.9559328248389055,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,43,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,73,0,1.0,0.90289112180858,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,66,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,100,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,43,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFH', 'FHHF', 'FFFG']"
1,67,0,1.0,0.8631032605924442,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,41,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,93,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,17,0,1.0,0.9220814271464737,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,6,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,69,0,1.0,0.93603800616986,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,77,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,15,0,1.0,0.9165572373164391,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,20,0,1.0,0.93603800616986,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,17,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,30,0,0.0,0.0,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,8,0,0.0,0.0,"['SHFH', 'FHFF', 'FHHF', 'FFFG']"
1,53,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,79,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,48,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,46,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,52,0,1.0,0.7746195551602378,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
