Temperature,Simulations,Return,Discounted Return,Map
1,46,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9445131481500655,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,40,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,27,0,1.0,0.9416796087056153,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,97,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,69,0,1.0,0.78398512608332,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,75,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,79,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,2,0,1.0,0.8527925358961662,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,51,0,1.0,0.9588092525966956,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,25,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,82,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,97,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,64,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,22,0,1.0,0.8300415167526705,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,6,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,26,0,1.0,0.7792882711929549,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,43,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9416796087056153,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,43,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,94,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,12,0,1.0,0.8867604854519608,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,69,0,1.0,0.9674905716180701,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,34,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,48,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,87,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,37,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,51,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,43,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'HFFF', 'HFFG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,40,0,1.0,0.8527925358961662,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,14,0,1.0,0.8426049842298329,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,49,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,35,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,45,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,39,0,1.0,0.9559328248389055,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,13,0,1.0,0.884100203995605,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,47,0,1.0,0.8502341582884777,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,57,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,38,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,84,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
1,44,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,32,0,1.0,0.8867604854519608,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,81,0,1.0,0.857932408958235,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,80,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,81,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,27,0,1.0,0.9388545698794984,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,65,0,1.0,0.9332298921513504,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,47,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,97,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,34,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,88,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,39,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,94,0,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,99,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,62,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,21,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,99,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,43,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,4,0,1.0,0.9165572373164391,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,14,0,1.0,0.8788035596734672,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,36,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,61,0,1.0,0.9193151828650342,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,60,0,1.0,0.9674905716180701,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,85,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,46,0,1.0,0.9001824484431542,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'HFFF', 'FFHG']"
1,29,0,1.0,0.798246224976786,"['SFFF', 'HFHH', 'HFHF', 'FFFG']"
1,20,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,38,0,1.0,0.9110661429076764,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,46,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,31,0,1.0,0.9416796087056153,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.8631032605924442,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,94,0,1.0,0.798246224976786,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,69,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,66,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,94,0,1.0,0.9645880999032158,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,57,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,66,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,53,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,28,0,1.0,0.9473552137914398,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,36,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,65,0,1.0,0.8451404054461714,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,68,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,76,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,34,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,38,0,1.0,0.9220814271464737,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,58,0,1.0,0.9616943356035061,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,44,0,1.0,0.9304302024748964,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,31,0,1.0,0.9530650263643888,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,63,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,46,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,53,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,73,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,72,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,23,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,41,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,38,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,94,0,1.0,0.9332298921513504,"['SFHH', 'FFHH', 'FHHF', 'FFFG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,45,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,44,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,98,0,1.0,0.8788035596734672,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,15,0,1.0,0.747188804859888,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,43,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,30,0,1.0,0.9304302024748964,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,53,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,20,0,1.0,0.8300415167526705,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,23,0,1.0,0.90289112180858,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,60,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,57,0,1.0,0.9645880999032158,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,23,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,26,0,1.0,0.8947894553945313,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,91,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,69,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,61,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,94,0,1.0,0.79346393184295,"['SFFF', 'FHHH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,65,0,1.0,0.9416796087056153,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,21,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,40,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,90,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,25,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,94,0,1.0,0.9165572373164391,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9001824484431542,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,28,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,34,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,65,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'HFHH', 'FFFG']"
1,5,0,1.0,0.8127667407072335,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,51,0,1.0,0.8735386475474635,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,87,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,33,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,25,0,1.0,0.9530650263643888,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,89,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,35,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,92,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,80,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,24,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,39,0,1.0,0.9110661429076764,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,76,0,1.0,0.9332298921513504,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9304302024748964,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,100,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HFHF', 'HHFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,6,0,1.0,0.7722956964947572,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,59,0,1.0,0.8300415167526705,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,95,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,76,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,26,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,3,0,1.0,0.9165572373164391,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,100,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9138075656044898,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,52,0,1.0,0.7722956964947572,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,22,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,59,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,41,0,1.0,0.9248559951318693,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,73,0,1.0,0.7699788094052729,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,64,0,1.0,0.8476834558136123,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,78,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,31,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,9,0,1.0,0.798246224976786,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,30,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,33,0,1.0,0.8176653739626438,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,59,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,20,0,1.0,0.8709180316048211,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,25,0,1.0,0.8527925358961662,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,53,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,90,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,45,0,1.0,0.9388545698794984,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,13,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,44,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,75,0,1.0,0.8250687380258053,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,57,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,47,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,69,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,86,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,52,0,1.0,0.9616943356035061,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,64,0,1.0,0.9248559951318693,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,77,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,15,0,1.0,0.8451404054461714,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,29,0,1.0,0.9110661429076764,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,61,0,1.0,0.8476834558136123,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,12,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,46,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,66,0,1.0,0.9332298921513504,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,36,0,1.0,0.8814479033836181,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,58,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,32,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,31,0,1.0,0.9056079456455165,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9110661429076764,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,73,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,48,0,1.0,0.9193151828650342,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,21,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,59,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,55,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
