Temperature,Simulations,Return,Discounted Return,Map
1,86,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HFFG']"
1,61,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,99,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,44,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,48,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,20,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,30,0,1.0,0.8709180316048211,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,70,0,1.0,0.9762504936564125,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,33,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,52,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,96,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,94,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,52,0,1.0,0.9645880999032158,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,87,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,52,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,65,0,1.0,0.9165572373164391,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,45,0,1.0,0.93603800616986,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,70,0,1.0,0.7958514863018556,"['SFHF', 'HFFH', 'HHFH', 'FHFG']"
1,69,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,58,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,28,0,1.0,0.8631032605924442,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,97,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,71,0,1.0,0.8683052775100066,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'FHFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,96,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,12,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,10,0,1.0,0.767668872977057,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,84,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,20,0,1.0,0.9193151828650342,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,49,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,29,0,1.0,0.8947894553945313,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,26,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,38,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,65,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,42,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,83,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,86,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,43,0,1.0,0.8947894553945313,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,75,0,1.0,0.8709180316048211,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,68,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,95,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,93,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9733217421754432,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,39,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,54,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,70,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,78,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,47,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,60,0,1.0,0.8788035596734672,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,93,0,1.0,0.9220814271464737,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9616943356035061,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,85,0,1.0,0.8788035596734672,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,92,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,50,0,1.0,0.9083329444789534,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,34,0,1.0,0.8788035596734672,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.8054737627981655,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,26,0,1.0,0.803057341509771,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,71,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,22,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,8,0,1.0,0.93603800616986,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,37,0,1.0,0.9388545698794984,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,43,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,67,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,74,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,70,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,38,0,1.0,0.8476834558136123,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,88,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,44,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,54,0,1.0,0.8553586117313603,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,30,0,1.0,0.90289112180858,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,92,0,1.0,0.90289112180858,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,69,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,84,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHF', 'FHFG']"
1,61,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'FHFF', 'FFFG']"
1,27,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,40,0,1.0,0.8709180316048211,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,67,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,57,0,1.0,0.8947894553945313,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,54,0,1.0,0.8054737627981655,"['SFHF', 'FFHH', 'HFFF', 'FFHG']"
1,19,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,25,0,1.0,0.8947894553945313,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,38,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,61,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,75,0,1.0,0.9588092525966956,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,49,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,22,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,87,0,1.0,0.860513950810667,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,25,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,19,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,70,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,75,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,17,0,1.0,0.8867604854519608,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,70,0,1.0,0.93603800616986,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9332298921513504,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,22,0,1.0,0.9083329444789534,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,55,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,96,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,99,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,29,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFH', 'FFFG']"
1,48,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FHFF', 'FFFG']"
1,39,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,53,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,71,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFHF', 'FFFG']"
1,40,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,58,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,85,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,83,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,45,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,62,0,1.0,0.9332298921513504,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,81,0,1.0,0.8201257512162927,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,10,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,12,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,22,0,1.0,0.78398512608332,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,23,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,42,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,21,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,49,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,63,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,86,0,1.0,0.9588092525966956,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,15,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,51,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,90,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,32,0,1.0,0.9332298921513504,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,29,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,50,0,1.0,0.8527925358961662,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,35,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,81,0,1.0,0.8761671489944468,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,17,0,1.0,0.9332298921513504,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,14,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,9,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,63,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,77,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,40,0,1.0,0.9559328248389055,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,79,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,44,0,1.0,0.860513950810667,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,40,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,85,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,74,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,42,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,68,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,21,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,24,0,1.0,0.8553586117313603,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,96,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,25,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,45,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,2,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,76,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,73,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,52,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,28,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,13,0,1.0,0.9445131481500655,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,24,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,72,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,63,0,1.0,0.9165572373164391,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,37,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,13,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,78,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,81,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,38,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.8201257512162927,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,5,0,1.0,0.8103284404851119,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,41,0,1.0,0.7449472384453084,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,23,0,1.0,0.9530650263643888,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,44,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'HFFG']"
1,53,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,95,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,45,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9416796087056153,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,46,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,91,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,41,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'FFFG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'FFFG']"
1,40,0,1.0,0.9276389118674717,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,62,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,46,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,99,0,1.0,0.8814479033836181,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,35,0,1.0,0.8683052775100066,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,24,0,1.0,0.7653658663581259,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,44,0,1.0,0.8947894553945313,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,8,0,1.0,0.8894287717672626,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,64,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,23,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,23,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,72,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,30,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9502058312852957,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,88,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,72,0,1.0,0.8502341582884777,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,18,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9616943356035061,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,90,0,1.0,0.9001824484431542,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,64,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,99,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,94,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,33,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,57,0,1.0,0.8814479033836181,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,75,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,34,0,1.0,0.8325391341551359,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,48,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,42,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
