Temperature,Simulations,Return,Discounted Return,Map
1,54,0,1.0,0.9276389118674717,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,73,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,73,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,98,0,1.0,0.8078974551636565,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,19,0,1.0,0.8152123778407558,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,99,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFFF', 'HHHG']"
1,89,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,44,0,1.0,0.9138075656044898,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,56,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,38,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,31,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,23,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,94,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,59,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,66,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,91,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,79,0,1.0,0.985089730404757,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,64,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,25,0,1.0,0.9165572373164391,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,12,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHFG']"
1,36,0,1.0,0.8761671489944468,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,67,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'HFHF', 'FFFG']"
1,39,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,60,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,57,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,11,0,1.0,0.747188804859888,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,49,0,1.0,0.7722956964947572,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,75,0,1.0,0.8426049842298329,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,50,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,23,0,1.0,0.9388545698794984,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,74,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9559328248389055,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,90,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,49,0,1.0,0.9445131481500655,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,33,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,69,0,1.0,0.884100203995605,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9165572373164391,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,37,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,91,0,1.0,0.9559328248389055,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.9616943356035061,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,48,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,51,0,1.0,0.8894287717672626,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,65,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,96,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,71,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,66,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,87,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,14,0,1.0,0.9083329444789534,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,35,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9332298921513504,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,44,0,1.0,0.93603800616986,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,40,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'FHFG']"
1,26,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,13,0,1.0,0.8176653739626438,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,28,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,42,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,18,0,1.0,0.9083329444789534,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
1,13,0,1.0,0.7958514863018556,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,69,0,1.0,0.767668872977057,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,92,0,1.0,0.9530650263643888,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,41,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,91,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'FFFF', 'HHHG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,24,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,39,0,1.0,0.8814479033836181,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,25,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,6,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,94,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,42,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,75,0,1.0,0.747188804859888,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,64,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,82,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,97,0,1.0,0.9502058312852957,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9473552137914398,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,13,0,1.0,0.8553586117313603,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,67,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,41,0,1.0,0.9388545698794984,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,7,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,38,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,14,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,97,0,1.0,0.78398512608332,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,20,0,1.0,0.8947894553945313,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,96,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,39,0,1.0,0.884100203995605,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,49,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,21,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,23,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,95,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,38,0,1.0,0.8527925358961662,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,18,0,1.0,0.93603800616986,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,17,0,1.0,0.7607805594527743,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,58,0,1.0,0.8127667407072335,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9193151828650342,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,22,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,69,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,40,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,79,0,1.0,0.9304302024748964,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,36,0,0.0,0.0,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,62,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,72,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,34,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,25,0,1.0,0.8201257512162927,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,68,0,1.0,0.8947894553945313,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,69,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,71,0,1.0,0.9645880999032158,"['SHFH', 'FHFF', 'FFHF', 'FFFG']"
1,41,0,1.0,0.9445131481500655,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,56,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,48,0,1.0,0.8300415167526705,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,55,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,68,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,83,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,52,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'FFFG']"
1,14,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,46,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,72,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,51,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,9,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,19,0,1.0,0.7792882711929549,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFHG']"
1,41,0,1.0,0.8761671489944468,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,43,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,36,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.93603800616986,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,22,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'HFFF', 'FFHG']"
1,98,0,1.0,0.8275513922024125,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,24,0,1.0,0.8451404054461714,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,51,0,1.0,0.8947894553945313,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,81,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,90,0,1.0,0.9332298921513504,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,85,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,14,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,11,0,1.0,0.8201257512162927,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,67,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,8,0,1.0,0.9733217421754432,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,54,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,36,0,1.0,0.7958514863018556,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,22,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,69,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,75,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,49,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,43,0,1.0,0.7958514863018556,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,83,0,1.0,0.9645880999032158,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,40,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,84,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,59,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,58,0,1.0,0.9138075656044898,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,85,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,96,0,1.0,0.9332298921513504,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,46,0,1.0,0.8683052775100066,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,39,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,28,0,1.0,0.9056079456455165,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,83,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,38,0,1.0,0.7539540549517295,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,95,0,1.0,0.8867604854519608,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,22,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,18,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,58,0,1.0,0.7607805594527743,"['SHHF', 'FFHF', 'HFFF', 'HHHG']"
1,77,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,19,0,1.0,0.8054737627981655,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FHHF', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,17,0,1.0,0.7887102894272789,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,50,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,81,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFF', 'HFFF', 'HHFH', 'FFFG']"
1,43,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,52,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,74,0,1.0,0.9530650263643888,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,31,0,1.0,0.8006481694852418,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,36,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,100,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,4,0,1.0,0.7792882711929549,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,36,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,59,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,39,0,1.0,0.9645880999032158,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,18,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,63,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFF', 'HFHG']"
1,53,0,1.0,0.7584982177744161,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,60,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,17,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'HFHG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,71,0,1.0,0.8947894553945313,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,66,0,1.0,0.8127667407072335,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,49,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
