Temperature,Simulations,Return,Discounted Return,Map
1,5,0,0.0,0.0,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,42,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,72,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,70,0,1.0,0.9138075656044898,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,55,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,52,0,1.0,0.8657003616774767,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,66,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,91,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,90,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'HFFF', 'FFHG']"
1,41,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,79,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,61,0,1.0,0.9388545698794984,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,52,0,1.0,0.8788035596734672,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9165572373164391,"['SFHF', 'HFHH', 'HFFF', 'FFHG']"
1,69,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,88,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,55,0,1.0,0.857932408958235,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,37,0,1.0,0.9445131481500655,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,36,0,1.0,0.9193151828650342,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,83,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,88,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,46,0,1.0,0.9083329444789534,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,72,0,1.0,0.9220814271464737,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,91,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'FFHF', 'HHHG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,11,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,100,0,1.0,0.9388545698794984,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,34,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,84,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,53,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,15,0,1.0,0.8657003616774767,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,55,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,65,0,1.0,0.7562227231210928,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,47,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,60,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHF', 'HFFG']"
1,65,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,74,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,92,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,88,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,40,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,33,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,23,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,17,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,88,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'HHHG']"
1,54,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,57,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,54,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,20,0,1.0,0.7816331707050701,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,17,0,1.0,0.9588092525966956,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,87,0,1.0,0.9248559951318693,"['SFHH', 'FFFF', 'FFHF', 'HHHG']"
1,77,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,60,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,16,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFHF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,38,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,33,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,43,0,1.0,0.9616943356035061,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,43,0,1.0,0.8201257512162927,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,50,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,66,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,60,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,27,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,31,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,59,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'HFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,37,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,45,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,33,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,99,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,96,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,45,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHHG']"
1,65,0,1.0,0.8275513922024125,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,73,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,61,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,69,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'HHFG']"
1,20,0,1.0,0.884100203995605,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,15,0,1.0,0.798246224976786,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,93,0,1.0,0.8814479033836181,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,12,0,1.0,0.857932408958235,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,29,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,68,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9645880999032158,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,29,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,15,0,1.0,0.7722956964947572,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,67,0,1.0,0.9704017769489168,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,57,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,21,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,24,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,37,0,1.0,0.8683052775100066,"['SFFH', 'FFHH', 'FFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,60,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,81,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,94,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,18,0,1.0,0.9473552137914398,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,63,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,71,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,52,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,57,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,63,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,35,0,1.0,0.9674905716180701,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,56,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,45,0,1.0,0.7887102894272789,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,22,0,1.0,0.8400771692771434,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,12,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,89,0,1.0,0.8947894553945313,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,67,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,16,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,20,0,1.0,0.7816331707050701,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,79,0,1.0,0.90289112180858,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,18,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,32,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,19,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,71,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,72,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'HFHF', 'HHFG']"
1,96,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,72,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,48,0,1.0,0.9083329444789534,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,59,0,1.0,0.9056079456455165,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,81,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,47,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,88,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,68,0,1.0,0.9332298921513504,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,76,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,62,0,1.0,0.9138075656044898,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,79,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'FFFG']"
1,30,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,14,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,90,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,76,0,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,38,0,1.0,0.9332298921513504,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,33,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,68,0,1.0,0.9083329444789534,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,68,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,75,0,1.0,0.9588092525966956,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,66,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'HHFG']"
1,15,0,1.0,0.9276389118674717,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9559328248389055,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,31,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,80,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
1,35,0,1.0,0.884100203995605,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9220814271464737,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,54,0,1.0,0.9674905716180701,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,39,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'HHHG']"
1,61,0,1.0,0.9165572373164391,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,42,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,26,0,1.0,0.9704017769489168,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,16,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,97,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'HHHF', 'FFFG']"
1,26,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,36,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,38,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFFH', 'HHFG']"
1,19,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHF', 'FFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,65,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9220814271464737,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,88,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,45,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,84,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,23,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,98,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,18,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,72,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,48,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,87,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FFHG']"
1,89,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,16,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,63,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,29,0,1.0,0.9001824484431542,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,44,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,27,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,94,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,19,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9762504936564125,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,7,0,1.0,0.8921050870283477,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,51,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9616943356035061,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,39,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,54,0,1.0,0.7607805594527743,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,51,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,90,0,1.0,0.9220814271464737,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,94,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,58,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
