Temperature,Simulations,Return,Discounted Return,Map
1,62,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFFF', 'HHFG']"
1,46,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,88,0,1.0,0.9416796087056153,"['SHFF', 'FFFH', 'HFHF', 'FFFG']"
1,88,0,1.0,0.9388545698794984,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,46,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,82,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,49,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,70,0,1.0,0.9530650263643888,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,38,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,66,0,1.0,0.9416796087056153,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,99,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,2,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,50,0,1.0,0.8894287717672626,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,21,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,74,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,55,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,20,0,1.0,0.9248559951318693,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,75,0,1.0,0.9588092525966956,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,64,0,1.0,0.860513950810667,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,66,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,18,0,1.0,0.8476834558136123,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,7,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,86,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,13,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,76,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,90,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,50,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,58,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,37,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,48,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,87,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,27,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,34,0,1.0,0.9165572373164391,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,99,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HHHF', 'HHHG']"
1,89,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9416796087056153,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFFF', 'FHFG']"
1,56,0,1.0,0.9388545698794984,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,96,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,36,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,87,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,66,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'HFHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,41,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9530650263643888,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,44,0,1.0,0.9530650263643888,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,41,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,52,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFHH', 'FFFG']"
1,83,0,1.0,0.8867604854519608,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,34,0,1.0,0.9304302024748964,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,45,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,39,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,67,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,23,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,42,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,57,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,8,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,24,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,74,0,1.0,0.9332298921513504,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,6,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,43,0,1.0,0.8300415167526705,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,21,0,1.0,0.8225935318117279,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,7,0,1.0,0.9110661429076764,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,74,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,29,0,1.0,0.8553586117313603,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,51,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,35,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,43,0,1.0,0.9674905716180701,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,70,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,28,0,1.0,0.9388545698794984,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,38,0,1.0,0.9110661429076764,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,96,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,56,0,1.0,0.8400771692771434,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,35,0,1.0,0.8426049842298329,"['SFHH', 'FFHH', 'HFFF', 'HFHG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFH', 'FFFG']"
1,50,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,36,0,1.0,0.9056079456455165,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,14,0,1.0,0.9530650263643888,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,62,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,82,0,1.0,0.9616943356035061,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,22,0,1.0,0.747188804859888,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,74,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,43,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,17,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'FHFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,41,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,30,0,1.0,0.9821344612135428,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,36,0,1.0,0.93603800616986,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,74,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,51,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.8527925358961662,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,67,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,55,0,1.0,0.9674905716180701,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,89,0,1.0,0.8867604854519608,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,73,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,22,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,8,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,80,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,37,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,6,0,1.0,0.7653658663581259,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,41,0,1.0,0.837556937769312,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,39,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,60,0,1.0,0.8426049842298329,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,84,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,41,0,1.0,0.8451404054461714,"['SHHF', 'FHFF', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9559328248389055,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,35,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,65,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,65,0,1.0,0.8657003616774767,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.8947894553945313,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,86,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,19,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,79,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,92,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,60,0,1.0,0.9616943356035061,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,75,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,82,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,39,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,99,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,25,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'FHFF', 'HHHG']"
1,93,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,35,0,1.0,0.9445131481500655,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,56,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,54,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,47,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,74,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,46,0,1.0,0.9165572373164391,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,46,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,97,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FFFH', 'FFFG']"
1,42,0,1.0,0.93603800616986,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,16,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,78,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,54,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,88,0,1.0,0.9056079456455165,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,28,0,1.0,0.8400771692771434,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,26,0,1.0,0.9588092525966956,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,21,0,1.0,0.9248559951318693,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,84,0,1.0,0.9416796087056153,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,85,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,26,0,1.0,0.9276389118674717,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,51,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,29,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,57,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,74,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,65,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,99,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,14,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,18,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9276389118674717,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,41,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,32,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,51,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFHF', 'FHHG']"
1,29,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHF', 'FHHF', 'FFFG']"
1,47,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,63,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,60,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9674905716180701,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,96,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,33,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,68,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,82,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
1,13,0,1.0,0.7958514863018556,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,78,0,1.0,0.9762504936564125,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,14,0,1.0,0.7887102894272789,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,69,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,51,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,41,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,36,0,1.0,0.8502341582884777,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,58,0,1.0,0.8275513922024125,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,52,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,44,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,44,0,1.0,0.8974819010978248,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,96,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,97,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,15,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,82,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,90,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,54,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,95,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FHHF', 'FFFG']"
1,89,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,92,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,77,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,53,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,2,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9248559951318693,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,42,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,51,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,36,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,94,0,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,67,0,1.0,0.9276389118674717,"['SFHF', 'FFHH', 'HFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,39,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
