Temperature,Simulations,Return,Discounted Return,Map
1,59,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,66,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,80,0,1.0,0.8225935318117279,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,12,0,1.0,0.8761671489944468,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,27,0,1.0,0.8947894553945313,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,6,0,1.0,0.8527925358961662,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,10,0,1.0,0.9248559951318693,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,39,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,12,0,1.0,0.8788035596734672,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,11,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,90,0,1.0,0.776950406379376,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,10,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,94,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,100,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,57,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,67,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,60,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHFF', 'HFHG']"
1,52,0,1.0,0.8426049842298329,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,37,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,32,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,84,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,49,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,76,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,61,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,41,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,8,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,26,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,86,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,87,0,1.0,0.8176653739626438,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,62,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,31,0,1.0,0.9056079456455165,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,48,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HHFF', 'HFFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'HFFG']"
1,88,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,40,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,89,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,76,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'HFFG']"
1,61,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,35,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,74,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HHFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,64,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,100,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,42,0,1.0,0.857932408958235,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,60,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,92,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9165572373164391,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,3,0,1.0,0.8657003616774767,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,32,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9110661429076764,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,92,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,62,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,66,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,88,0,1.0,0.7584982177744161,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,49,0,1.0,0.8814479033836181,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,38,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,22,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,86,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FHFH', 'HFFG']"
1,36,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,78,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,67,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,86,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,82,0,1.0,0.8300415167526705,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.9332298921513504,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,46,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,48,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,19,0,1.0,0.9110661429076764,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.8657003616774767,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,29,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,11,0,1.0,0.8631032605924442,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,75,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,82,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,80,0,1.0,0.9762504936564125,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,17,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,59,0,1.0,0.8527925358961662,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,30,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,67,0,1.0,0.9530650263643888,"['SHFH', 'FHHF', 'FFHH', 'FFFG']"
1,62,0,1.0,0.8867604854519608,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,93,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,72,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,73,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,59,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,16,0,1.0,0.8078974551636565,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,74,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,74,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,71,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,27,0,1.0,0.9138075656044898,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,60,0,1.0,0.9332298921513504,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,74,0,1.0,0.9304302024748964,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,99,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,38,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,30,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,87,0,1.0,0.9473552137914398,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,90,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,44,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,11,0,1.0,0.8735386475474635,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,76,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,55,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,89,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,82,0,1.0,0.9704017769489168,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,91,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,96,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,34,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,57,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFFH', 'HFFG']"
1,36,0,1.0,0.8078974551636565,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,19,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFFF', 'HHHG']"
1,73,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,54,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,50,0,1.0,0.8735386475474635,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,63,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,59,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,71,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,91,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,55,0,1.0,0.9193151828650342,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,87,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,9,0,1.0,0.8250687380258053,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,62,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,53,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,94,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,64,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFHF', 'HHHG']"
1,22,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,90,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,35,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,47,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,13,0,1.0,0.7630697687590515,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,58,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHHG']"
1,26,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,53,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,58,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,49,0,1.0,0.8400771692771434,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,46,0,1.0,0.8275513922024125,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,95,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,93,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,90,0,1.0,0.776950406379376,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,38,0,1.0,0.803057341509771,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFH', 'FFFG']"
1,69,0,1.0,0.78398512608332,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,34,0,1.0,0.8502341582884777,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,65,0,1.0,0.90289112180858,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,57,0,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,54,0,1.0,0.79346393184295,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,47,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,47,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,33,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,64,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,98,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,4,0,1.0,0.8054737627981655,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'HHFF', 'HHFG']"
1,73,0,1.0,0.9304302024748964,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,50,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,66,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,4,0,1.0,0.7449472384453084,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,38,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,66,0,1.0,0.8250687380258053,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,27,0,1.0,0.8176653739626438,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,42,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,47,0,1.0,0.8788035596734672,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHHF', 'FFHG']"
1,6,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,58,0,1.0,0.9704017769489168,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,52,0,1.0,0.9388545698794984,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,22,0,1.0,0.8761671489944468,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,41,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,75,0,1.0,0.9445131481500655,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,20,0,1.0,0.9304302024748964,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,71,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,79,0,1.0,0.9416796087056153,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,53,0,1.0,0.857932408958235,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,30,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,26,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,63,0,1.0,0.9416796087056153,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,63,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,95,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FHHF', 'FFFG']"
1,16,0,1.0,0.8127667407072335,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,53,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,75,0,1.0,0.8325391341551359,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,39,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,81,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,15,0,1.0,0.9138075656044898,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,93,0,1.0,0.8814479033836181,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,18,0,1.0,0.8974819010978248,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,26,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,33,0,1.0,0.8867604854519608,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,48,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,52,0,1.0,0.8894287717672626,"['SFFH', 'FHFH', 'FHFH', 'HFFG']"
1,75,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,55,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,23,0,1.0,0.9083329444789534,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,50,0,1.0,0.7958514863018556,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,24,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,74,0,1.0,0.857932408958235,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,88,0,1.0,0.9733217421754432,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,74,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,31,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,79,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,54,0,1.0,0.8451404054461714,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,94,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,49,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,43,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,5,0,1.0,0.7630697687590515,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,93,0,1.0,0.9502058312852957,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,34,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,74,0,1.0,0.9110661429076764,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,38,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9588092525966956,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,10,0,1.0,0.8553586117313603,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,92,0,1.0,0.9416796087056153,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,48,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
