Temperature,Simulations,Return,Discounted Return,Map
1,28,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,67,0,1.0,0.8788035596734672,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,42,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,36,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,23,0,1.0,0.803057341509771,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,44,0,0.0,0.0,"['SFHF', 'FFHH', 'FHHF', 'FFFG']"
1,32,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,76,0,1.0,0.798246224976786,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,59,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,87,0,1.0,0.8894287717672626,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,15,0,1.0,0.9473552137914398,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,72,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,78,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,65,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,10,0,1.0,0.9502058312852957,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,47,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,32,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,81,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9304302024748964,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,41,0,1.0,0.8947894553945313,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.776950406379376,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,26,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,44,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,43,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,17,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,72,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,9,0,1.0,0.8921050870283477,"['SFHH', 'FFHH', 'HFFF', 'FFFG']"
1,65,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'HFHF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,48,0,1.0,0.8078974551636565,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,17,0,1.0,0.9304302024748964,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,19,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,39,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,45,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,41,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,10,0,1.0,0.8225935318117279,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,90,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HHFH', 'HHFG']"
1,47,0,1.0,0.7958514863018556,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,4,0,1.0,0.7699788094052729,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,15,0,1.0,0.837556937769312,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,30,0,1.0,0.8400771692771434,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,33,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,12,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,25,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,96,0,1.0,0.8553586117313603,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,48,0,1.0,0.8553586117313603,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,77,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HFFG']"
1,88,0,1.0,0.9388545698794984,"['SFFF', 'FFHH', 'FHFH', 'FFFG']"
1,47,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,71,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,80,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,57,0,1.0,0.7584982177744161,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,9,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,50,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,92,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,90,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
1,34,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,76,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,29,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,90,0,1.0,0.8527925358961662,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,61,0,1.0,0.9733217421754432,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,38,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,17,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,48,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,53,0,1.0,0.884100203995605,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,60,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHFF', 'FFFG']"
1,49,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,82,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,34,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,38,0,1.0,0.8300415167526705,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,44,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,33,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,66,0,1.0,0.9674905716180701,"['SFFF', 'FHHH', 'FFFH', 'FFFG']"
1,94,0,1.0,0.9332298921513504,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
1,48,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,31,0,1.0,0.8631032605924442,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9220814271464737,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,90,0,1.0,0.9388545698794984,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,91,0,1.0,0.8709180316048211,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,88,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,15,0,1.0,0.8709180316048211,"['SFFF', 'FHFH', 'HFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,95,0,1.0,0.9473552137914398,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,44,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,71,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,72,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,78,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,53,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,77,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,56,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,70,0,1.0,0.9473552137914398,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,82,0,1.0,0.9165572373164391,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,70,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,76,0,1.0,0.8814479033836181,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,28,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,83,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,20,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFH', 'FHFG']"
1,15,0,1.0,0.8761671489944468,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,67,0,1.0,0.9588092525966956,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,28,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,42,0,1.0,0.9248559951318693,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,51,0,1.0,0.8921050870283477,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,39,0,1.0,0.8225935318117279,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
1,22,0,1.0,0.8761671489944468,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,32,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,26,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,29,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,27,0,1.0,0.7816331707050701,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,52,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,80,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,10,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,39,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,15,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,32,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9762504936564125,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,84,0,1.0,0.93603800616986,"['SHFH', 'FHFF', 'FHHF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,43,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9220814271464737,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,30,0,1.0,0.9248559951318693,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,49,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,94,0,1.0,0.9559328248389055,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,84,0,1.0,0.8176653739626438,"['SFHH', 'FFFH', 'HHFH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,33,0,1.0,0.9445131481500655,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,11,0,1.0,0.8225935318117279,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,60,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,40,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,27,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,16,0,1.0,0.9304302024748964,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,26,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,60,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,52,0,1.0,0.9674905716180701,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,95,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,79,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,65,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,24,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,30,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,89,0,1.0,0.93603800616986,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,59,0,1.0,0.8974819010978248,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,71,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,37,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,17,0,1.0,0.9110661429076764,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,90,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,75,0,1.0,0.7863441585589971,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,48,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,32,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,56,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'FFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,30,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,29,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9083329444789534,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,35,0,1.0,0.7958514863018556,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,26,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,99,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,31,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,6,0,1.0,0.8735386475474635,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,97,0,1.0,0.93603800616986,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,48,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,31,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,20,0,1.0,0.8947894553945313,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,37,0,1.0,0.9473552137914398,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,39,0,1.0,0.7630697687590515,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HFFG']"
1,89,0,1.0,0.8683052775100066,"['SHFF', 'FFFF', 'HHFH', 'FFFG']"
1,40,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,91,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,66,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,78,0,1.0,0.8225935318117279,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,72,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,62,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,25,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFH', 'HFFG']"
1,63,0,1.0,0.8974819010978248,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,40,0,1.0,0.9248559951318693,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,92,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,48,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,50,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,65,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,49,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,63,0,1.0,0.8947894553945313,"['SFFF', 'HHFH', 'FHFF', 'FHHG']"
1,9,0,1.0,0.9445131481500655,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.7562227231210928,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,19,0,1.0,0.8250687380258053,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,51,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,31,0,1.0,0.8761671489944468,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,85,0,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,56,0,1.0,0.9559328248389055,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,30,0,1.0,0.9165572373164391,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,27,0,1.0,0.9388545698794984,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,4,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,6,0,1.0,0.8947894553945313,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,50,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,5,0,1.0,0.9276389118674717,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,28,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,94,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,73,0,1.0,0.9056079456455165,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,100,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
