Temperature,Simulations,Return,Discounted Return,Map
1,86,0,1.0,0.985089730404757,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,35,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,52,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,51,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,39,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHHF', 'FFHG']"
1,48,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'FHFH', 'FHFG']"
1,82,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,99,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,13,0,1.0,0.9304302024748964,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,93,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,71,0,1.0,0.8683052775100066,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,31,0,1.0,0.8788035596734672,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,59,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,83,0,1.0,0.9220814271464737,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,99,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,19,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,35,0,1.0,0.9645880999032158,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,47,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,79,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,36,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,48,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,68,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,41,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,91,0,1.0,0.8788035596734672,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,55,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,60,0,1.0,0.7792882711929549,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,52,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,48,0,1.0,0.9616943356035061,"['SFHF', 'FHHH', 'FHFH', 'FFFG']"
1,99,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,53,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,19,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,62,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,18,0,1.0,0.8400771692771434,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,89,0,1.0,0.9276389118674717,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,89,0,1.0,0.93603800616986,"['SFHH', 'HFHH', 'FFHH', 'HFFG']"
1,70,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,72,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,24,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,82,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HHFH', 'HHFG']"
1,61,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,10,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,24,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,82,0,1.0,0.7699788094052729,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,41,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,84,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,32,0,1.0,0.7958514863018556,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,93,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,60,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,7,0,1.0,0.8400771692771434,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,86,0,1.0,0.8250687380258053,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,41,0,1.0,0.90289112180858,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,12,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,45,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,89,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,67,0,1.0,0.9056079456455165,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,59,0,1.0,0.9559328248389055,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,51,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,27,0,1.0,0.9559328248389055,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,58,0,1.0,0.9530650263643888,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,72,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,51,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,42,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFHF', 'FHHG']"
1,42,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,69,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,94,0,1.0,0.837556937769312,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,94,0,1.0,0.90289112180858,"['SHFH', 'FFHF', 'FFFF', 'FHHG']"
1,39,0,1.0,0.747188804859888,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,69,0,1.0,0.9304302024748964,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9674905716180701,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,31,0,1.0,0.9733217421754432,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,42,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,89,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,11,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,59,0,1.0,0.7816331707050701,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,30,0,1.0,0.8300415167526705,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,57,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,52,0,1.0,0.9248559951318693,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,65,0,1.0,0.9304302024748964,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9138075656044898,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,63,0,1.0,0.9388545698794984,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,86,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,95,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,72,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,27,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,58,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,51,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,18,0,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'HHFF', 'FFFG']"
1,63,0,1.0,0.9083329444789534,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,87,0,1.0,0.9083329444789534,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,3,0,1.0,0.9304302024748964,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,90,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'FHHG']"
1,34,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FHHH', 'FFFG']"
1,75,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,72,0,1.0,0.8201257512162927,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,77,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,32,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,32,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,22,0,1.0,0.9056079456455165,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,84,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,83,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,71,0,1.0,0.9530650263643888,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,92,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,53,0,1.0,0.860513950810667,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,44,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9559328248389055,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,68,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,29,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,90,0,1.0,0.8502341582884777,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,36,0,1.0,0.8250687380258053,"['SFFH', 'HFFH', 'FHFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,95,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHFG']"
1,46,0,1.0,0.8814479033836181,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,76,0,1.0,0.9388545698794984,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,18,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,67,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FFFG']"
1,61,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,30,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,77,0,1.0,0.9388545698794984,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,85,0,1.0,0.8709180316048211,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,17,0,1.0,0.7562227231210928,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,15,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,78,0,1.0,0.8814479033836181,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,48,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'FFFG']"
1,12,0,1.0,0.7699788094052729,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,98,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,91,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,37,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'HHFF', 'HFFG']"
1,45,0,1.0,0.9733217421754432,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,67,0,1.0,0.8527925358961662,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,86,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,77,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,15,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,30,0,1.0,0.9248559951318693,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9530650263643888,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9083329444789534,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,73,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,25,0,1.0,0.90289112180858,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,97,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,29,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,61,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,92,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,80,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,48,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,95,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'HHFF', 'FHFG']"
1,38,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,59,0,1.0,0.8761671489944468,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,45,0,1.0,0.7539540549517295,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,89,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,23,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,29,0,1.0,0.9559328248389055,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,67,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,38,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,71,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,80,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,40,0,1.0,0.8054737627981655,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,44,0,1.0,0.9056079456455165,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,7,0,1.0,0.7958514863018556,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,23,0,1.0,0.9276389118674717,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,41,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,55,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,11,0,1.0,0.8078974551636565,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,31,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,82,0,1.0,0.9762504936564125,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,35,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,33,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,21,0,1.0,0.884100203995605,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,27,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,38,0,1.0,0.8476834558136123,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,85,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,84,0,1.0,0.9110661429076764,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9530650263643888,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,92,0,1.0,0.90289112180858,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,39,0,1.0,0.9445131481500655,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,14,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,70,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'HFFH', 'FFFG']"
1,42,0,1.0,0.9674905716180701,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,96,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,81,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,83,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,25,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,22,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,37,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,22,0,1.0,0.8788035596734672,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,86,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,44,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HHHG']"
1,25,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,45,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,46,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,92,0,1.0,0.9138075656044898,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,100,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,25,0,1.0,0.9388545698794984,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,57,0,1.0,0.9220814271464737,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,71,0,1.0,0.9559328248389055,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,49,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,60,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,30,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,3,0,1.0,0.8201257512162927,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
