Temperature,Simulations,Return,Discounted Return,Map
1,96,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,19,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,49,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,59,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,41,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,12,0,1.0,0.8527925358961662,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,56,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,28,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9733217421754432,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,28,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,67,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,55,0,1.0,0.884100203995605,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,83,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,39,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,90,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,36,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,85,0,1.0,0.9616943356035061,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,99,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,33,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,86,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,53,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,32,0,1.0,0.93603800616986,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,29,0,1.0,0.9083329444789534,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,52,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,18,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,73,0,1.0,0.8814479033836181,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,28,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,64,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,80,0,1.0,0.8814479033836181,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,45,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,24,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,84,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,63,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,75,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,75,0,1.0,0.8788035596734672,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,33,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,56,0,1.0,0.90289112180858,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,3,0,1.0,0.857932408958235,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,22,0,1.0,0.776950406379376,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,56,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,50,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,93,0,1.0,0.8225935318117279,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'HFFH', 'HFFG']"
1,51,0,1.0,0.8476834558136123,"['SHFH', 'FFHH', 'HFFH', 'HFFG']"
1,88,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,71,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,39,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,8,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,39,0,1.0,0.90289112180858,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,34,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,37,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,64,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,78,0,1.0,0.7958514863018556,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,75,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,50,0,1.0,0.9502058312852957,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,56,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,63,0,1.0,0.9248559951318693,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,73,0,1.0,0.8476834558136123,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,83,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,67,0,1.0,0.8553586117313603,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,65,0,1.0,0.7562227231210928,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,65,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,11,0,1.0,0.9220814271464737,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,76,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,43,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,5,0,1.0,0.8103284404851119,"['SFFF', 'HFFF', 'HFHF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,46,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,7,0,1.0,0.8225935318117279,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,48,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,45,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,59,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,45,0,1.0,0.8735386475474635,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,20,0,1.0,0.8761671489944468,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,77,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,38,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,11,0,1.0,0.7699788094052729,"['SFFH', 'HHFF', 'FHHF', 'FHHG']"
1,39,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,82,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,77,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,41,0,1.0,0.8709180316048211,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,91,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,69,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,25,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,65,0,1.0,0.9616943356035061,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,35,0,1.0,0.8426049842298329,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,62,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.8974819010978248,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,100,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,65,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,52,0,1.0,0.8894287717672626,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,95,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,22,0,1.0,0.8103284404851119,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,49,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,97,0,1.0,0.8814479033836181,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,27,0,1.0,0.7792882711929549,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,74,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHFF', 'FFHG']"
1,94,0,1.0,0.9416796087056153,"['SHFF', 'FHFH', 'FFFF', 'HFHG']"
1,46,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,41,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HHHG']"
1,39,0,1.0,0.8631032605924442,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,87,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,33,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,95,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,79,0,1.0,0.860513950810667,"['SHHF', 'FHHF', 'FFFH', 'FHFG']"
1,94,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,86,0,1.0,0.857932408958235,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,85,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,22,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,44,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,55,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,79,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,16,0,1.0,0.9588092525966956,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,38,0,1.0,0.798246224976786,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,47,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,43,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,61,0,1.0,0.9733217421754432,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,67,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,50,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,98,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,24,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,22,0,1.0,0.8683052775100066,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,45,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HHHF', 'HHHG']"
1,33,0,1.0,0.9056079456455165,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,77,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,38,0,1.0,0.8176653739626438,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,18,0,1.0,0.9110661429076764,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,37,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,85,0,1.0,0.7562227231210928,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,23,0,1.0,0.9276389118674717,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,27,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,67,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,67,0,1.0,0.8974819010978248,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,92,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,14,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,90,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,71,0,1.0,0.8788035596734672,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,7,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,54,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFH', 'FFFG']"
1,71,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,63,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HHFF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,47,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,60,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,60,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,54,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,57,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,64,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,42,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,36,0,1.0,0.9304302024748964,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,34,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,95,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,23,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,46,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,97,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,37,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FHHF', 'FHHF', 'FFFG']"
1,22,0,1.0,0.9110661429076764,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,14,0,1.0,0.9138075656044898,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,100,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,15,0,1.0,0.8250687380258053,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,33,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,31,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,66,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,64,0,1.0,0.8894287717672626,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,83,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,45,0,1.0,0.93603800616986,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,42,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FFHG']"
1,58,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,50,0,1.0,0.8657003616774767,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,6,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,13,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,83,0,1.0,0.9388545698794984,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,85,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,33,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9645880999032158,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,14,0,1.0,0.9276389118674717,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9616943356035061,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,32,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,30,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFFF', 'FHFG']"
1,58,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,14,0,1.0,0.9056079456455165,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,15,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,69,0,1.0,0.8788035596734672,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,52,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.93603800616986,"['SFFF', 'FHHH', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,26,0,1.0,0.860513950810667,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,81,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,44,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,88,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFH', 'FFFG']"
1,66,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,58,0,1.0,0.9559328248389055,"['SHFH', 'FFHH', 'FFFF', 'HHHG']"
