Temperature,Simulations,Return,Discounted Return,Map
1,62,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,76,0,1.0,0.9416796087056153,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,37,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,20,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHHG']"
1,54,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,37,0,1.0,0.8078974551636565,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,20,0,1.0,0.9138075656044898,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,90,0,1.0,0.8451404054461714,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,16,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,13,0,1.0,0.8527925358961662,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,17,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,35,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,29,0,1.0,0.8709180316048211,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,37,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,69,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,77,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,61,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,89,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,51,0,1.0,0.9791880578299021,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,76,0,1.0,0.9559328248389055,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,82,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,41,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,35,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,48,0,1.0,0.9762504936564125,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,100,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,30,0,1.0,0.9559328248389055,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,56,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,93,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,16,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,54,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,67,0,1.0,0.8502341582884777,"['SFFH', 'FFFH', 'FHFF', 'HHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,55,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,61,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,38,0,1.0,0.8735386475474635,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,52,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,92,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,80,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,79,0,1.0,0.884100203995605,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,78,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,12,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,39,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,74,0,1.0,0.9193151828650342,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,94,0,1.0,0.9645880999032158,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,52,0,1.0,0.9588092525966956,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,66,0,1.0,0.9220814271464737,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,59,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,29,0,1.0,0.884100203995605,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,42,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,33,0,1.0,0.9588092525966956,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,41,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,63,0,1.0,0.8527925358961662,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,91,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,53,0,1.0,0.9138075656044898,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,35,0,1.0,0.9645880999032158,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,48,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,12,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,7,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,47,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFHF', 'HFFG']"
1,27,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,6,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,80,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9733217421754432,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,71,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,76,0,1.0,0.9056079456455165,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,8,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,32,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,43,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,24,0,1.0,0.9674905716180701,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,7,0,1.0,0.747188804859888,"['SFHH', 'FFFF', 'FHFF', 'HFFG']"
1,48,0,1.0,0.884100203995605,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,88,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,16,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,81,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,40,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,43,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,18,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,33,0,1.0,0.8683052775100066,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,35,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,25,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,54,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFFF', 'FFFG']"
1,13,0,1.0,0.7584982177744161,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,38,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,87,0,1.0,0.9616943356035061,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,56,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,25,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,35,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,56,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,74,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,72,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,58,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,89,0,1.0,0.9388545698794984,"['SHHH', 'FHHH', 'FFFH', 'FHFG']"
1,70,0,1.0,0.8974819010978248,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,43,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,88,0,1.0,0.8947894553945313,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,75,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,24,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,76,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'FFHF', 'HHHG']"
1,24,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,29,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,80,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,38,0,1.0,0.8127667407072335,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,48,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,75,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,38,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,67,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,98,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,90,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,77,0,1.0,0.8921050870283477,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,69,0,1.0,0.9193151828650342,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,59,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,39,0,0.0,0.0,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,92,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,52,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,43,0,1.0,0.9332298921513504,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,95,0,1.0,0.803057341509771,"['SHHF', 'FFFH', 'HHFF', 'FHFG']"
1,34,0,1.0,0.8921050870283477,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,89,0,1.0,0.9110661429076764,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,59,0,1.0,0.8078974551636565,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,61,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,53,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,33,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,57,0,1.0,0.8631032605924442,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,95,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,69,0,1.0,0.93603800616986,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,29,0,1.0,0.8201257512162927,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHFG']"
1,93,0,1.0,0.9248559951318693,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,23,0,1.0,0.9220814271464737,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,49,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,41,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,57,0,1.0,0.7958514863018556,"['SFFH', 'HFHH', 'HFFF', 'HHHG']"
1,38,0,1.0,0.803057341509771,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,35,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,89,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,39,0,1.0,0.93603800616986,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,34,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,44,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,99,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,59,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,86,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,94,0,1.0,0.9220814271464737,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,62,0,1.0,0.8894287717672626,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,98,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,42,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,66,0,1.0,0.8502341582884777,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,56,0,1.0,0.8814479033836181,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HFHG']"
1,40,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,17,0,1.0,0.7607805594527743,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.8127667407072335,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,82,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,21,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,52,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,44,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,49,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9502058312852957,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,29,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,38,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,26,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,58,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'HFFG']"
1,85,0,1.0,0.884100203995605,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,54,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FHFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,92,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,29,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,65,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,89,0,1.0,0.9138075656044898,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,77,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,23,0,1.0,0.8553586117313603,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,54,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,34,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,88,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,16,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,41,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,13,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,42,0,1.0,0.9220814271464737,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,72,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,23,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,58,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,13,0,1.0,0.8788035596734672,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,100,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,92,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,80,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,89,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
1,31,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,13,0,1.0,0.8709180316048211,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,83,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,47,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,68,0,1.0,0.8400771692771434,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,51,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,16,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,64,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,79,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,24,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,63,0,1.0,0.9416796087056153,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
