Temperature,Simulations,Return,Discounted Return,Map
1,48,0,1.0,0.857932408958235,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,46,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FHFG']"
1,56,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,75,0,1.0,0.860513950810667,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,25,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,77,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,23,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHFF', 'FHHG']"
1,74,0,1.0,0.8657003616774767,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,17,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,23,0,1.0,0.9304302024748964,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,67,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,72,0,1.0,0.7958514863018556,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,88,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,49,0,1.0,0.8426049842298329,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,20,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,67,0,1.0,0.9193151828650342,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,40,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,40,0,1.0,0.9416796087056153,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,75,0,1.0,0.9530650263643888,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,54,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,59,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,76,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,48,0,1.0,0.9056079456455165,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,42,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,90,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,42,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,39,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,58,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,74,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,17,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,39,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,67,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,29,0,1.0,0.7427123967299725,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,77,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,40,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,89,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9332298921513504,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,54,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,37,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,79,0,1.0,0.9083329444789534,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,95,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,93,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.860513950810667,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,28,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,26,0,1.0,0.9110661429076764,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,46,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,35,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,23,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,78,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,93,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,61,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,30,0,1.0,0.8127667407072335,"['SFFF', 'HHFH', 'HFFF', 'FHHG']"
1,63,0,1.0,0.8553586117313603,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,50,0,1.0,0.9276389118674717,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,99,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,35,0,1.0,0.8476834558136123,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,27,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,75,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,16,0,1.0,0.7816331707050701,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,42,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,48,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,12,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,28,0,1.0,0.7722956964947572,"['SFHF', 'FFFF', 'HHFH', 'FFFG']"
1,16,0,1.0,0.7699788094052729,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,40,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,12,0,1.0,0.7607805594527743,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,45,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,7,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,52,0,1.0,0.8947894553945313,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,13,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,67,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,60,0,1.0,0.90289112180858,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9733217421754432,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,66,0,1.0,0.860513950810667,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,84,0,1.0,0.8947894553945313,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,93,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9001824484431542,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,50,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,64,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,63,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,96,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,23,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,74,0,1.0,0.8788035596734672,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,64,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'FFFG']"
1,44,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,60,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,58,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,29,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,31,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,3,0,1.0,0.860513950810667,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,23,0,1.0,0.9056079456455165,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,89,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFH', 'HHFG']"
1,66,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,49,0,1.0,0.90289112180858,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,86,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,84,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,76,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,41,0,1.0,0.9193151828650342,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,99,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,69,0,1.0,0.90289112180858,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,56,0,1.0,0.884100203995605,"['SFHH', 'FFHF', 'FFFH', 'FHFG']"
1,69,0,1.0,0.9056079456455165,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,55,0,1.0,0.8152123778407558,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,70,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,35,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,26,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,10,0,1.0,0.8867604854519608,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,79,0,1.0,0.7910835400474212,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,19,0,1.0,0.8657003616774767,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,70,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,90,0,1.0,0.93603800616986,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,88,0,1.0,0.857932408958235,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,51,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHHF', 'FHFG']"
1,53,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,25,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,57,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,45,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,23,0,1.0,0.7584982177744161,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,15,0,1.0,0.9165572373164391,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,81,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,47,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,26,0,1.0,0.8631032605924442,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,13,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,28,0,1.0,0.9276389118674717,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,32,0,1.0,0.7539540549517295,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFH', 'FFFG']"
1,83,0,1.0,0.8250687380258053,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,9,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,66,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,35,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,25,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,60,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9332298921513504,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HHHG']"
1,59,0,1.0,0.8502341582884777,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,3,0,1.0,0.8709180316048211,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,61,0,1.0,0.857932408958235,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,23,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,38,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,90,0,1.0,0.78398512608332,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,38,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,52,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,25,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,37,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9001824484431542,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,40,0,1.0,0.9388545698794984,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,50,0,1.0,0.7746195551602378,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'HHFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,27,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,74,0,1.0,0.9332298921513504,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,74,0,1.0,0.8553586117313603,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,99,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,27,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,40,0,1.0,0.9388545698794984,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,89,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,43,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,66,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,34,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,16,0,1.0,0.9110661429076764,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,49,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,56,0,1.0,0.9645880999032158,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,43,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,91,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,11,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHFF', 'HHFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,79,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,93,0,1.0,0.9276389118674717,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,34,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,45,0,1.0,0.8275513922024125,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,63,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,14,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,91,0,1.0,0.90289112180858,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,38,0,1.0,0.9416796087056153,"['SHHF', 'FFFH', 'HFFF', 'FFHG']"
1,73,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,42,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,84,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,82,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,59,0,1.0,0.93603800616986,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
