Temperature,Simulations,Return,Discounted Return,Map
1,51,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,28,0,1.0,0.7887102894272789,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,81,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'HFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,64,0,1.0,0.9645880999032158,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,75,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,54,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,54,0,1.0,0.8974819010978248,"['SFHH', 'HFHF', 'HFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,24,0,1.0,0.7699788094052729,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,48,0,1.0,0.8709180316048211,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,99,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,38,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,4,0,1.0,0.835044266956004,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,64,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FHFH', 'HHFG']"
1,12,0,1.0,0.9110661429076764,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,25,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,98,0,1.0,0.9276389118674717,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,71,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,21,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,48,0,1.0,0.93603800616986,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHHF', 'FHHG']"
1,72,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,76,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,59,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'FHFG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,89,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HFFF', 'FHHG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,40,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,63,0,1.0,0.9220814271464737,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'HHFH', 'FHFG']"
1,34,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,99,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,42,0,1.0,0.9762504936564125,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,43,0,1.0,0.8176653739626438,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,62,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,98,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,78,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,59,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,76,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,28,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,84,0,1.0,0.8894287717672626,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,59,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,33,0,1.0,0.93603800616986,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,35,0,1.0,0.837556937769312,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,95,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,89,0,1.0,0.8947894553945313,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,33,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,40,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,44,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,46,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FHFG']"
1,65,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,89,0,1.0,0.7539540549517295,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,33,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,20,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,59,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9416796087056153,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,87,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,7,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,86,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,71,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,63,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,13,0,1.0,0.90289112180858,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,40,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,71,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFHF', 'FHHG']"
1,46,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'HHFG']"
1,82,0,1.0,0.9388545698794984,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,63,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,37,0,1.0,0.9056079456455165,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,8,0,1.0,0.9083329444789534,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,49,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,9,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,68,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,54,0,1.0,0.9304302024748964,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HFFG']"
1,87,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,17,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,97,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,47,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'FFFH', 'HHFG']"
1,43,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,56,0,1.0,0.884100203995605,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,60,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,69,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,43,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,18,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,19,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,83,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,59,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
1,87,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,32,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,52,0,1.0,0.8761671489944468,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,42,0,1.0,0.9110661429076764,"['SFFH', 'HHFF', 'FHFH', 'HFFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,74,0,1.0,0.9530650263643888,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,94,0,1.0,0.8657003616774767,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,28,0,1.0,0.860513950810667,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,21,0,1.0,0.8974819010978248,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,66,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.78398512608332,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,77,0,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,73,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,39,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,91,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,73,0,1.0,0.9473552137914398,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,18,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,68,0,1.0,0.9473552137914398,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,79,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,22,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,43,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,93,0,1.0,0.9416796087056153,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,51,0,1.0,0.7449472384453084,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,31,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,79,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,36,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,45,0,1.0,0.8300415167526705,"['SFHH', 'FFHF', 'HFFF', 'FFHG']"
1,77,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,56,0,1.0,0.8657003616774767,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,26,0,1.0,0.7722956964947572,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HHFG']"
1,76,0,1.0,0.8553586117313603,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,85,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,44,0,1.0,0.857932408958235,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,70,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,99,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,46,0,1.0,0.9193151828650342,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,47,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,52,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,54,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,72,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,64,0,1.0,0.9332298921513504,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,19,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,42,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,88,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,49,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
1,74,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,44,0,1.0,0.8921050870283477,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,58,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,65,0,1.0,0.8894287717672626,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,91,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,82,0,1.0,0.8974819010978248,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,92,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,56,0,1.0,0.9220814271464737,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,38,0,1.0,0.8201257512162927,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,20,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,28,0,1.0,0.8921050870283477,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,49,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,65,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,50,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,28,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HHFG']"
1,94,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,94,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,92,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,48,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,28,0,1.0,0.8683052775100066,"['SFHF', 'FFFF', 'HHHF', 'HFHG']"
1,37,0,1.0,0.7584982177744161,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,54,0,1.0,0.9502058312852957,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,41,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,33,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,64,0,1.0,0.8788035596734672,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,63,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FHFH', 'FFFG']"
1,12,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,10,0,1.0,0.9056079456455165,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,94,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,31,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,75,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,72,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,90,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,61,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFHF', 'HHFG']"
1,53,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,91,0,1.0,0.9645880999032158,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9704017769489168,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,27,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,82,0,1.0,0.7863441585589971,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,47,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,67,0,1.0,0.9445131481500655,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,67,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHHG']"
1,26,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,95,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,72,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,74,0,1.0,0.9138075656044898,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,98,0,1.0,0.9248559951318693,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,47,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,28,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,100,0,1.0,0.860513950810667,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9248559951318693,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,24,0,1.0,0.8225935318117279,"['SFHF', 'FFFH', 'FHHF', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,65,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,59,0,1.0,0.8735386475474635,"['SFFF', 'HHFH', 'FFFF', 'FFHG']"
