Temperature,Simulations,Return,Discounted Return,Map
1,67,0,1.0,0.9588092525966956,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,8,0,1.0,0.9001824484431542,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,65,0,1.0,0.8761671489944468,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,33,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,28,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HHFF', 'FFFG']"
1,66,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,98,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFF', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,41,0,1.0,0.9193151828650342,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,28,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,72,0,1.0,0.8947894553945313,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,81,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,9,0,1.0,0.8275513922024125,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,92,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,35,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,76,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,94,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
1,97,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FFFF', 'FFFG']"
1,34,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,53,0,1.0,0.8894287717672626,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,100,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,30,0,1.0,0.8921050870283477,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,95,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,37,0,1.0,0.9138075656044898,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,98,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,28,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,64,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,71,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,53,0,1.0,0.7584982177744161,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,23,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,75,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,2,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,33,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9304302024748964,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,23,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,44,0,1.0,0.8947894553945313,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,81,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,92,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
1,46,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,6,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,51,0,1.0,0.90289112180858,"['SFFF', 'HHFH', 'HFFF', 'FFHG']"
1,58,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'FHFH', 'FFFG']"
1,17,0,1.0,0.8225935318117279,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,21,0,1.0,0.884100203995605,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,32,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,58,0,1.0,0.9502058312852957,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,43,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,96,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,22,0,1.0,0.8894287717672626,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,48,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,34,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,61,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,74,0,1.0,0.90289112180858,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,22,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,87,0,1.0,0.9674905716180701,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,59,0,1.0,0.835044266956004,"['SFHH', 'HFFF', 'FHHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,18,0,1.0,0.8476834558136123,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,64,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,37,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,74,0,1.0,0.8476834558136123,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,85,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9276389118674717,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,66,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,15,0,1.0,0.8127667407072335,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,56,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,36,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,19,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,37,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,21,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,31,0,1.0,0.8103284404851119,"['SHFH', 'FFFH', 'HFFF', 'HHHG']"
1,88,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,86,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,14,0,1.0,0.8006481694852418,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,53,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,62,0,1.0,0.884100203995605,"['SHHH', 'FFHH', 'FFHF', 'HFFG']"
1,85,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,51,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,54,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HHFG']"
1,29,0,1.0,0.8502341582884777,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,93,0,1.0,0.837556937769312,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,31,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,86,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,70,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,92,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,64,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,12,0,1.0,0.776950406379376,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHF', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'FFFG']"
1,94,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFH', 'HFFG']"
1,35,0,1.0,0.9445131481500655,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,22,0,1.0,0.9733217421754432,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,46,0,1.0,0.9645880999032158,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,63,0,1.0,0.8735386475474635,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,28,0,1.0,0.8788035596734672,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FHHF', 'HHHG']"
1,41,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,13,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'HHFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,40,0,1.0,0.8103284404851119,"['SFHH', 'FHHH', 'FHHF', 'FFFG']"
1,92,0,1.0,0.9445131481500655,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,52,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'FHFG']"
1,5,0,1.0,0.90289112180858,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,55,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,77,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,75,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,11,0,1.0,0.8894287717672626,"['SFFF', 'HFFF', 'HFHF', 'FFHG']"
1,93,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,21,0,1.0,0.9588092525966956,"['SHHF', 'FFHH', 'FFHF', 'FFFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,7,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,42,0,1.0,0.9138075656044898,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,75,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,54,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'HHFF', 'FHHG']"
1,92,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,26,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,59,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,57,0,1.0,0.9083329444789534,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,21,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,17,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9616943356035061,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,22,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,7,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,42,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'FFHG']"
1,63,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9416796087056153,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,53,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,23,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,84,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,40,0,1.0,0.9332298921513504,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,82,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,97,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,20,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,72,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,38,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FHHG']"
1,48,0,1.0,0.8974819010978248,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,100,0,1.0,0.8921050870283477,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,79,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,63,0,1.0,0.9473552137914398,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,22,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,59,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,41,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,97,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,47,0,1.0,0.9248559951318693,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,68,0,1.0,0.857932408958235,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,87,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,35,0,1.0,0.9248559951318693,"['SFHH', 'FFHH', 'HFFH', 'HFFG']"
1,46,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,43,0,1.0,0.9502058312852957,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9001824484431542,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'HFFG']"
1,24,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,97,0,1.0,0.8788035596734672,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,53,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,45,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,21,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,76,0,1.0,0.7722956964947572,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,90,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,30,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,90,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,99,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9220814271464737,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,6,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,37,0,1.0,0.8054737627981655,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,98,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,81,0,1.0,0.90289112180858,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,91,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,14,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,21,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,26,0,0.0,0.0,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHH', 'HFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,44,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,51,0,1.0,0.9502058312852957,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,58,0,1.0,0.8921050870283477,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,80,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,62,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,47,0,1.0,0.985089730404757,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,42,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,66,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,27,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,56,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,83,0,1.0,0.9616943356035061,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,75,0,1.0,0.9001824484431542,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,90,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,11,0,1.0,0.7516921927868743,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,53,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,72,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,98,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,65,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,55,0,1.0,0.837556937769312,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,62,0,1.0,0.8947894553945313,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,91,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,15,0,1.0,0.8657003616774767,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,81,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,98,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
