Temperature,Simulations,Return,Discounted Return,Map
1,39,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,78,0,1.0,0.9083329444789534,"['SFHH', 'FFHF', 'HFFH', 'HFFG']"
1,32,0,1.0,0.8152123778407558,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,37,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FFHG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,39,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9056079456455165,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,79,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,23,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,87,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,74,0,1.0,0.9588092525966956,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFH', 'FHFG']"
1,91,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,41,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,43,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,39,0,1.0,0.8451404054461714,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,59,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,79,0,1.0,0.9056079456455165,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,45,0,1.0,0.9001824484431542,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,95,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,67,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,70,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,80,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,40,0,1.0,0.8103284404851119,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,46,0,1.0,0.8176653739626438,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,35,0,1.0,0.9276389118674717,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,76,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,35,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,18,0,1.0,0.7516921927868743,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,16,0,1.0,0.9056079456455165,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,76,0,1.0,0.8867604854519608,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,61,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.7607805594527743,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,51,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,17,0,1.0,0.8657003616774767,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,51,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,21,0,1.0,0.7722956964947572,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,33,0,1.0,0.8974819010978248,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,30,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,38,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,77,0,1.0,0.9248559951318693,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,37,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,58,0,1.0,0.8974819010978248,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,83,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,59,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,88,0,1.0,0.7449472384453084,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,77,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,70,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HHFF', 'FHFG']"
1,29,0,1.0,0.8250687380258053,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,67,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,36,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,20,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,54,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,19,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,61,0,1.0,0.9473552137914398,"['SFFH', 'FHHH', 'FFHF', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,14,0,1.0,0.8152123778407558,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,63,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,57,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,81,0,1.0,0.7699788094052729,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,43,0,1.0,0.9193151828650342,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,79,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,42,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,96,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,21,0,1.0,0.767668872977057,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,21,0,1.0,0.9193151828650342,"['SFFF', 'FFHH', 'FHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,78,0,1.0,0.9530650263643888,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,90,0,1.0,0.9056079456455165,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,37,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9559328248389055,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,86,0,1.0,0.8451404054461714,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,50,0,1.0,0.9559328248389055,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,13,0,1.0,0.767668872977057,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9220814271464737,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,30,0,1.0,0.78398512608332,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,80,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,69,0,1.0,0.8553586117313603,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,82,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,63,0,1.0,0.9083329444789534,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFHF', 'HFHG']"
1,60,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,57,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,35,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,97,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,83,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,26,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,75,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,18,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,14,0,1.0,0.8054737627981655,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,35,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,71,0,1.0,0.8400771692771434,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,28,0,1.0,0.8176653739626438,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,91,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,33,0,1.0,0.9416796087056153,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,42,0,1.0,0.8761671489944468,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHF', 'HFHG']"
1,74,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,21,0,1.0,0.798246224976786,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,15,0,1.0,0.8201257512162927,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,27,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,91,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,25,0,1.0,0.8761671489944468,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,28,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,65,0,1.0,0.8426049842298329,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,83,0,1.0,0.8761671489944468,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,88,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,14,0,1.0,0.837556937769312,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,5,0,1.0,0.7792882711929549,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,85,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,17,0,1.0,0.8553586117313603,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,78,0,1.0,0.9674905716180701,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,58,0,1.0,0.9248559951318693,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,82,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,37,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'HFHG']"
1,58,0,1.0,0.803057341509771,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,29,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,34,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,54,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFFH', 'FFFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,64,0,1.0,0.9276389118674717,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,30,0,1.0,0.7792882711929549,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,67,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,18,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,25,0,1.0,0.8553586117313603,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,30,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,94,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFHF', 'HFFG']"
1,35,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,73,0,1.0,0.8054737627981655,"['SHFF', 'FHHH', 'FFFF', 'HHHG']"
1,53,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,90,0,1.0,0.9165572373164391,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,76,0,1.0,0.93603800616986,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,28,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9502058312852957,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,25,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,74,0,1.0,0.8894287717672626,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,95,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,32,0,1.0,0.93603800616986,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,45,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,97,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,35,0,1.0,0.8814479033836181,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,95,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,86,0,1.0,0.9332298921513504,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,8,0,1.0,0.8103284404851119,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,78,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,78,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,70,0,1.0,0.8974819010978248,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,65,0,1.0,0.860513950810667,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,21,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,64,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HHFF', 'HFHG']"
1,48,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'FFHH', 'HFFG']"
1,31,0,1.0,0.9138075656044898,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,86,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,45,0,1.0,0.9559328248389055,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9762504936564125,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,48,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,98,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,22,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,91,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,75,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,66,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,99,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,63,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,41,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,42,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FHHH', 'FHFH', 'FFFG']"
1,5,0,1.0,0.8300415167526705,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,46,0,1.0,0.8683052775100066,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,53,0,1.0,0.8947894553945313,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,44,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,68,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,90,0,1.0,0.9248559951318693,"['SHFF', 'FFHF', 'HFFF', 'HHHG']"
1,84,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,26,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,91,0,1.0,0.8735386475474635,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,80,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FFFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,27,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,72,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,58,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,30,0,1.0,0.7746195551602378,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,40,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,48,0,1.0,0.8502341582884777,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,21,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,43,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,70,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,98,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,47,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,74,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,84,0,1.0,0.93603800616986,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,23,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,46,0,1.0,0.9616943356035061,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
