Temperature,Simulations,Return,Discounted Return,Map
1,30,0,1.0,0.9559328248389055,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,70,0,1.0,0.8814479033836181,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,25,0,1.0,0.9248559951318693,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,91,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,64,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,24,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHHF', 'FHHG']"
1,96,0,1.0,0.9193151828650342,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,33,0,1.0,0.9165572373164391,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,100,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,25,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,13,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,74,0,1.0,0.9473552137914398,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,33,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,99,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HFHG']"
1,92,0,1.0,0.9616943356035061,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,31,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFFG']"
1,42,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,94,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,27,0,1.0,0.9083329444789534,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,9,0,1.0,0.803057341509771,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,19,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9001824484431542,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,87,0,1.0,0.9674905716180701,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHFF', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,46,0,1.0,0.7958514863018556,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,43,0,1.0,0.803057341509771,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,47,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,43,0,1.0,0.90289112180858,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,100,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,31,0,1.0,0.8735386475474635,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,92,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHH', 'FFFG']"
1,60,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,22,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,62,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,64,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,56,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,83,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,57,0,1.0,0.9416796087056153,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,54,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,64,0,1.0,0.93603800616986,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,69,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,17,0,1.0,0.8300415167526705,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,32,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,33,0,1.0,0.803057341509771,"['SFFF', 'HFFH', 'FHFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,21,0,1.0,0.8152123778407558,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,90,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'FFFF', 'HHFG']"
1,85,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,86,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,24,0,1.0,0.9502058312852957,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,74,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,55,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,38,0,1.0,0.8476834558136123,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,52,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,79,0,1.0,0.837556937769312,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,61,0,0.0,0.0,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,46,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,80,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,61,0,1.0,0.8502341582884777,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,48,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,30,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,41,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,18,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,59,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,55,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,81,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,64,0,1.0,0.8300415167526705,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,95,0,1.0,0.9083329444789534,"['SFHH', 'FHHH', 'FFHF', 'HFFG']"
1,55,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,47,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,37,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,24,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,63,0,1.0,0.9276389118674717,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,8,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.93603800616986,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,77,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,9,0,0.0,0.0,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,58,0,1.0,0.9193151828650342,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,54,0,1.0,0.8325391341551359,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,90,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,59,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,54,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'HFFG']"
1,99,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,82,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,76,0,1.0,0.8006481694852418,"['SHHF', 'FFFH', 'HFFF', 'FFHG']"
1,80,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,56,0,1.0,0.860513950810667,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,31,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,35,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,19,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,65,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,16,0,1.0,0.8176653739626438,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,11,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,50,0,1.0,0.9762504936564125,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,65,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,84,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,34,0,1.0,0.9791880578299021,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,55,0,1.0,0.9762504936564125,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,86,0,1.0,0.8709180316048211,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,4,0,0.0,0.0,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,53,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,11,0,1.0,0.798246224976786,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,73,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,94,0,1.0,0.9388545698794984,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,21,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,24,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,33,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,83,0,1.0,0.9110661429076764,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,33,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,62,0,1.0,0.7863441585589971,"['SHFF', 'FHHH', 'FFFF', 'HHHG']"
1,43,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,100,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HFFG']"
1,41,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,58,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,92,0,1.0,0.7653658663581259,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,96,0,1.0,0.9083329444789534,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,20,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,97,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'FHFF', 'FFFG']"
1,57,0,1.0,0.8974819010978248,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,52,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,4,0,1.0,0.8127667407072335,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,88,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,48,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,25,0,1.0,0.7607805594527743,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,84,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,38,0,1.0,0.9220814271464737,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FHHG']"
1,45,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,43,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,76,0,1.0,0.9193151828650342,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,98,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,100,0,1.0,0.9645880999032158,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,40,0,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,62,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,53,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHHG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,43,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,60,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,30,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,56,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,70,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,9,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,11,0,1.0,0.8894287717672626,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,100,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,24,0,1.0,0.8553586117313603,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,28,0,1.0,0.9616943356035061,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,57,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,35,0,1.0,0.9332298921513504,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,42,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,75,0,1.0,0.9473552137914398,"['SFFH', 'FHHH', 'FFFF', 'FHFG']"
1,33,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HFHG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,64,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,31,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,73,0,1.0,0.9674905716180701,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,19,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,14,0,1.0,0.803057341509771,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,59,0,1.0,0.7722956964947572,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,93,0,1.0,0.9559328248389055,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,74,0,1.0,0.8476834558136123,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9445131481500655,"['SHFF', 'FHHH', 'FFFF', 'FHFG']"
1,55,0,1.0,0.9588092525966956,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,52,0,1.0,0.9445131481500655,"['SFHF', 'FFHH', 'FHHF', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,29,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,99,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,61,0,1.0,0.9559328248389055,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,52,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,69,0,1.0,0.857932408958235,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,26,0,1.0,0.8176653739626438,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,32,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,50,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,43,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,64,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,47,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,73,0,1.0,0.9056079456455165,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,17,0,1.0,0.8894287717672626,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,13,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,68,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FFFF', 'HFHG']"
1,4,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,33,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHHF', 'HFFG']"
1,85,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,54,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,30,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,57,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FHFG']"
1,69,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
