Temperature,Simulations,Return,Discounted Return,Map
1,15,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,50,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,40,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,48,0,1.0,0.8300415167526705,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,79,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,88,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,96,0,1.0,0.8201257512162927,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,20,0,1.0,0.767668872977057,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,7,0,1.0,0.8152123778407558,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,45,0,1.0,0.884100203995605,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,62,0,1.0,0.7887102894272789,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,55,0,1.0,0.8947894553945313,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,32,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,50,0,1.0,0.7427123967299725,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,55,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,27,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,34,0,1.0,0.9110661429076764,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,76,0,1.0,0.8476834558136123,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,94,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,78,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,32,0,1.0,0.9248559951318693,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,9,0,1.0,0.8103284404851119,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,61,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,17,0,1.0,0.9674905716180701,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,20,0,1.0,0.8788035596734672,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,48,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHF', 'HFFG']"
1,83,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,86,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,85,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,9,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,50,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,23,0,1.0,0.8867604854519608,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,95,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,6,0,1.0,0.7653658663581259,"['SFFF', 'HHHF', 'HFHF', 'FHFG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,70,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,86,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HHHG']"
1,53,0,1.0,0.9502058312852957,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,90,0,1.0,0.9674905716180701,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,77,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFHF', 'FFFG']"
1,36,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,49,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,29,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,45,0,1.0,0.9304302024748964,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,19,0,1.0,0.8974819010978248,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,75,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,67,0,1.0,0.8788035596734672,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,70,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FFFH', 'FHFG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,29,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HFHG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,65,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,10,0,1.0,0.8735386475474635,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.93603800616986,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,12,0,1.0,0.9056079456455165,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,41,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,64,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHFG']"
1,11,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,50,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,89,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,15,0,1.0,0.7630697687590515,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,59,0,1.0,0.9220814271464737,"['SFFH', 'HHFH', 'HFFH', 'HFFG']"
1,57,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,30,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,23,0,1.0,0.9332298921513504,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,46,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'FFHG']"
1,77,0,1.0,0.8814479033836181,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,41,0,1.0,0.8502341582884777,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,82,0,1.0,0.9388545698794984,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,24,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FHHF', 'HFFG']"
1,85,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,18,0,1.0,0.9138075656044898,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,50,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,76,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,19,0,1.0,0.79346393184295,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,100,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9138075656044898,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'HHFG']"
1,29,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9332298921513504,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,70,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,15,0,1.0,0.8735386475474635,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,46,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,98,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,87,0,1.0,0.9588092525966956,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,72,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,55,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,63,0,1.0,0.8553586117313603,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,48,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,68,0,1.0,0.9248559951318693,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,66,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,25,0,1.0,0.8476834558136123,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,34,0,1.0,0.9304302024748964,"['SFHH', 'FFFH', 'HHFH', 'FFFG']"
1,67,0,1.0,0.9083329444789534,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,45,0,1.0,0.9083329444789534,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,72,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,22,0,1.0,0.9056079456455165,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,89,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,40,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,88,0,1.0,0.8250687380258053,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,79,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,30,0,1.0,0.9704017769489168,"['SHHF', 'FHHF', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,15,0,1.0,0.8201257512162927,"['SFHF', 'HFHF', 'HFFF', 'HFHG']"
1,52,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,36,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,33,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,43,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,79,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,37,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,96,0,1.0,0.9332298921513504,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,50,0,1.0,0.9616943356035061,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,81,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,21,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,87,0,1.0,0.9248559951318693,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,37,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,90,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,32,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,51,0,1.0,0.9001824484431542,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,40,0,1.0,0.9248559951318693,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,74,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,15,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,71,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,52,0,1.0,0.9616943356035061,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,47,0,1.0,0.8867604854519608,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9445131481500655,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,28,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,10,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,58,0,1.0,0.9530650263643888,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,97,0,1.0,0.9588092525966956,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,64,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,58,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HFFH', 'HFFG']"
1,99,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,32,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,36,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,49,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,82,0,1.0,0.9220814271464737,"['SFFF', 'HFHH', 'HFHF', 'FFFG']"
1,40,0,1.0,0.9674905716180701,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,90,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,38,0,1.0,0.8502341582884777,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'HFFH', 'HHFG']"
1,83,0,1.0,0.8631032605924442,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,49,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,57,0,1.0,0.8921050870283477,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,26,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,76,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,87,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,83,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,34,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,28,0,1.0,0.9473552137914398,"['SHFH', 'FHHF', 'FHHF', 'FFFG']"
1,69,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'HFFG']"
1,92,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,11,0,1.0,0.8054737627981655,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,37,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHFF', 'HHFG']"
1,52,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,40,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,41,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,18,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFHG']"
1,76,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,30,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,59,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,65,0,1.0,0.9332298921513504,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,8,0,1.0,0.9304302024748964,"['SFFF', 'FFFF', 'FHHF', 'FFFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,66,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,98,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9502058312852957,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9645880999032158,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,68,0,1.0,0.8527925358961662,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,99,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,39,0,1.0,0.9388545698794984,"['SHHF', 'FFFF', 'FHFH', 'FFFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9276389118674717,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,67,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFF', 'FFFG']"
1,100,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,25,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,38,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,21,0,1.0,0.7816331707050701,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,52,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,59,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,97,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,30,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,88,0,1.0,0.8078974551636565,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,84,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
