Temperature,Simulations,Return,Discounted Return,Map
1,55,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'HFFG']"
1,71,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,16,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,31,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFF', 'FHHG']"
1,65,0,1.0,0.9416796087056153,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,13,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,31,0,1.0,0.8761671489944468,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,86,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,54,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,22,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,58,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,56,0,1.0,0.9248559951318693,"['SFFF', 'HHFF', 'HHHF', 'HHHG']"
1,79,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,65,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,65,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,34,0,1.0,0.803057341509771,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,69,0,1.0,0.93603800616986,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,42,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,29,0,1.0,0.8921050870283477,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,71,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,46,0,1.0,0.9588092525966956,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,84,0,1.0,0.9445131481500655,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,38,0,1.0,0.9704017769489168,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,87,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,64,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,86,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,72,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,36,0,1.0,0.90289112180858,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,31,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,76,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,54,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,50,0,1.0,0.9704017769489168,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,46,0,1.0,0.9530650263643888,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,44,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHHF', 'HHFG']"
1,48,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'HFHF', 'FFFG']"
1,34,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,68,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,24,0,1.0,0.90289112180858,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,67,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,81,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,83,0,1.0,0.9674905716180701,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,52,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,45,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,46,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,76,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,45,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHHG']"
1,86,0,1.0,0.8451404054461714,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,41,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,84,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFHH', 'FFFG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,36,0,1.0,0.93603800616986,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,68,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,96,0,1.0,0.9304302024748964,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,95,0,1.0,0.8894287717672626,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,65,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,55,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'FFFH', 'HFFG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,100,0,1.0,0.9502058312852957,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHFF', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,59,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9083329444789534,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,20,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFFF', 'HFFG']"
1,53,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,93,0,1.0,0.9193151828650342,"['SFHH', 'FFFF', 'HHHF', 'HHFG']"
1,51,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHHG']"
1,34,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,23,0,1.0,0.7699788094052729,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,77,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,43,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,36,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,31,0,1.0,0.8814479033836181,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,35,0,1.0,0.8683052775100066,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,56,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,100,0,1.0,0.8476834558136123,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,72,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,40,0,1.0,0.8814479033836181,"['SFHF', 'FFFF', 'HHHF', 'FHHG']"
1,71,0,1.0,0.8974819010978248,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,46,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,30,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,33,0,1.0,0.7562227231210928,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,83,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,19,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,97,0,1.0,0.9704017769489168,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FHFF', 'FHHF', 'FFFG']"
1,81,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,58,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,49,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,19,0,1.0,0.8127667407072335,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,22,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,39,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9445131481500655,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,34,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,33,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,24,0,1.0,0.9056079456455165,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,95,0,1.0,0.9588092525966956,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,53,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,2,0,1.0,0.8947894553945313,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,68,0,1.0,0.9530650263643888,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFFF', 'HHFG']"
1,29,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,51,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,3,0,1.0,0.9248559951318693,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,33,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,81,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,53,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,72,0,1.0,0.9083329444789534,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,33,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,15,0,1.0,0.9220814271464737,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,41,0,1.0,0.9056079456455165,"['SFFF', 'HFFH', 'HHFF', 'HFHG']"
1,56,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,31,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,95,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
1,99,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,61,0,1.0,0.8894287717672626,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,16,0,1.0,0.9193151828650342,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.8947894553945313,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,64,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9193151828650342,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,9,0,1.0,0.8921050870283477,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,100,0,1.0,0.9332298921513504,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,63,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,66,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,22,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,49,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,49,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,11,0,1.0,0.8127667407072335,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,49,0,1.0,0.9530650263643888,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,89,0,1.0,0.9388545698794984,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,79,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,17,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,34,0,1.0,0.9056079456455165,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,52,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,46,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,89,0,1.0,0.8054737627981655,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,26,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9083329444789534,"['SFHH', 'FHHH', 'FHHF', 'FFFG']"
1,37,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,48,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,37,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,37,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,74,0,1.0,0.767668872977057,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,69,0,1.0,0.9220814271464737,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,71,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,70,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,59,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,61,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,16,0,1.0,0.93603800616986,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,32,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFFF', 'HFFG']"
1,26,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,50,0,1.0,0.8761671489944468,"['SHHH', 'FFFF', 'HFFH', 'FHFG']"
1,83,0,1.0,0.8426049842298329,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,49,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,63,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FHFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,35,0,1.0,0.8894287717672626,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,53,0,1.0,0.7816331707050701,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,98,0,1.0,0.8947894553945313,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,66,0,1.0,0.8867604854519608,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,60,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,34,0,1.0,0.7516921927868743,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,67,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,10,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.7722956964947572,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,44,0,1.0,0.798246224976786,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,97,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,47,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,96,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,20,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,45,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9559328248389055,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,13,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,59,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,79,0,1.0,0.9193151828650342,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,72,0,1.0,0.7516921927868743,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,100,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,30,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'FFHH', 'FFFG']"
1,32,0,1.0,0.9473552137914398,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,44,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,60,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,21,0,1.0,0.767668872977057,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,90,0,1.0,0.8867604854519608,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,50,0,1.0,0.8325391341551359,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,12,0,1.0,0.9733217421754432,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,42,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,51,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,69,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,92,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,65,0,1.0,0.8974819010978248,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,10,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9733217421754432,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,44,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,26,0,1.0,0.8400771692771434,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,37,0,1.0,0.9332298921513504,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,63,0,1.0,0.857932408958235,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9645880999032158,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,19,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,44,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,97,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,24,0,1.0,0.9616943356035061,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,76,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,79,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,61,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,60,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
