Temperature,Simulations,Return,Discounted Return,Map
1,66,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,55,0,1.0,0.93603800616986,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,64,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,53,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,60,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'HFFF', 'HFHG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,89,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,55,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'HFHG']"
1,81,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,29,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FFHG']"
1,36,0,1.0,0.9588092525966956,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,64,0,1.0,0.9332298921513504,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,38,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,93,0,1.0,0.7539540549517295,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,28,0,1.0,0.8054737627981655,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,94,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,34,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,95,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,14,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,16,0,1.0,0.9138075656044898,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,56,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,46,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,27,0,1.0,0.9110661429076764,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,68,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,44,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,26,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,72,0,1.0,0.8451404054461714,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,70,0,1.0,0.9193151828650342,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,26,0,1.0,0.9001824484431542,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,68,0,1.0,0.8476834558136123,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,33,0,1.0,0.8426049842298329,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,80,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,88,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,38,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,81,0,1.0,0.798246224976786,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,45,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,46,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,21,0,1.0,0.857932408958235,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,6,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,84,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,59,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,49,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,73,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.8426049842298329,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,44,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,69,0,1.0,0.9248559951318693,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,30,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,98,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,83,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,58,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,11,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,42,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,68,0,1.0,0.9276389118674717,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,60,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,43,0,1.0,0.8400771692771434,"['SFHH', 'FFHH', 'HFFH', 'HFFG']"
1,54,0,1.0,0.9193151828650342,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,51,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,6,0,1.0,0.803057341509771,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,30,0,1.0,0.9220814271464737,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,33,0,1.0,0.8006481694852418,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,31,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,11,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HFFF', 'HHFG']"
1,16,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,50,0,1.0,0.9332298921513504,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,89,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,83,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,77,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,76,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,59,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,6,0,1.0,0.9056079456455165,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,87,0,1.0,0.9388545698794984,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,13,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,23,0,1.0,0.8502341582884777,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,96,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFHF', 'FHHG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FHFH', 'FFFG']"
1,37,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,33,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,74,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,74,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,62,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'FHHF', 'FFFG']"
1,21,0,1.0,0.8152123778407558,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,51,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,71,0,1.0,0.803057341509771,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,13,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,99,0,1.0,0.8476834558136123,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,80,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,41,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,49,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'HFFF', 'HFHG']"
1,43,0,1.0,0.857932408958235,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,51,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,9,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,82,0,1.0,0.9276389118674717,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,76,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9704017769489168,"['SHHH', 'FHHH', 'FFHH', 'FFFG']"
1,53,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,80,0,1.0,0.9193151828650342,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,56,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,35,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,80,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,20,0,1.0,0.8631032605924442,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,56,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,17,0,1.0,0.8683052775100066,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,75,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,14,0,1.0,0.8761671489944468,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,19,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,29,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,45,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,33,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,64,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,32,0,1.0,0.9220814271464737,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,16,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,21,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,77,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,98,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,11,0,1.0,0.8553586117313603,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,32,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'HHHF', 'HHHG']"
1,72,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,70,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9304302024748964,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,58,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,38,0,1.0,0.8527925358961662,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9276389118674717,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,53,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9193151828650342,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,49,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,82,0,1.0,0.9083329444789534,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9674905716180701,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,34,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,28,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,99,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,91,0,1.0,0.767668872977057,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,87,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,14,0,1.0,0.8921050870283477,"['SFFF', 'HFFF', 'HHFH', 'FFFG']"
1,51,0,1.0,0.8735386475474635,"['SFHH', 'FFHH', 'FFFF', 'FHHG']"
1,52,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,19,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,93,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,73,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,95,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,75,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,62,0,1.0,0.803057341509771,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9733217421754432,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,36,0,1.0,0.9001824484431542,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9821344612135428,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,4,0,1.0,0.8325391341551359,"['SFFF', 'FHFF', 'HHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,34,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,42,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'HHFG']"
1,34,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,53,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,54,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9530650263643888,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'FHHG']"
1,43,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,48,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,28,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,58,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,66,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,46,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9110661429076764,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,84,0,1.0,0.9616943356035061,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,63,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,62,0,1.0,0.8400771692771434,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,61,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,82,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,17,0,1.0,0.7494371162085136,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,34,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,11,0,1.0,0.837556937769312,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,31,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,83,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,39,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,32,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,40,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,81,0,1.0,0.776950406379376,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,27,0,1.0,0.9388545698794984,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,84,0,1.0,0.9138075656044898,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,3,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,58,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,42,0,1.0,0.9502058312852957,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,98,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,67,0,1.0,0.9276389118674717,"['SHFH', 'FFHH', 'HFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'HFFG']"
1,45,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,96,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,12,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,52,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,81,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,17,0,1.0,0.93603800616986,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,61,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,36,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,73,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'HFFF', 'HHHG']"
1,67,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,99,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,94,0,1.0,0.9502058312852957,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,95,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'FHHF', 'FFHG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,50,0,1.0,0.8553586117313603,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,78,0,1.0,0.9530650263643888,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,32,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,49,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,20,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,49,0,1.0,0.78398512608332,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,46,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9138075656044898,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,73,0,1.0,0.9502058312852957,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
