Temperature,Simulations,Return,Discounted Return,Map
1,67,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,75,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,73,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,74,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'FHHG']"
1,41,0,1.0,0.9791880578299021,"['SFHF', 'HFHH', 'FFFH', 'FFFG']"
1,26,0,1.0,0.9193151828650342,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,28,0,1.0,0.8426049842298329,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,43,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'FHHG']"
1,38,0,1.0,0.8894287717672626,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,62,0,1.0,0.8553586117313603,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9304302024748964,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,81,0,1.0,0.90289112180858,"['SHHH', 'FFFF', 'FFFH', 'HHFG']"
1,35,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,64,0,1.0,0.8709180316048211,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,81,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,79,0,1.0,0.9276389118674717,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,75,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,42,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,70,0,1.0,0.9388545698794984,"['SFFH', 'FFHF', 'FFHF', 'HFFG']"
1,57,0,1.0,0.8735386475474635,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,90,0,1.0,0.8814479033836181,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,33,0,1.0,0.9165572373164391,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,38,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,92,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,83,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,63,0,1.0,0.9138075656044898,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,29,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,57,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,84,0,1.0,0.8947894553945313,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,24,0,1.0,0.7427123967299725,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,42,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,75,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,35,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,44,0,1.0,0.8657003616774767,"['SHFH', 'FFHH', 'FFFF', 'FHHG']"
1,89,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,93,0,1.0,0.8921050870283477,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,55,0,1.0,0.90289112180858,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'HFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,24,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,69,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'HHFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FHFG']"
1,59,0,1.0,0.9083329444789534,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,18,0,1.0,0.8426049842298329,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,17,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,68,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,58,0,1.0,0.9674905716180701,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,16,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,13,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,30,0,1.0,0.9616943356035061,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,50,0,1.0,0.9559328248389055,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,84,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,58,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,20,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,89,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,85,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HHFG']"
1,2,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,19,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,36,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,87,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,21,0,1.0,0.8152123778407558,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,61,0,1.0,0.8553586117313603,"['SFHH', 'HFFF', 'FHHF', 'HHFG']"
1,95,0,1.0,0.9445131481500655,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,19,0,1.0,0.90289112180858,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,20,0,1.0,0.9193151828650342,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,44,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,64,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'HFFF', 'HHFG']"
1,89,0,1.0,0.9416796087056153,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,98,0,1.0,0.9138075656044898,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,17,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,53,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,82,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,26,0,1.0,0.8152123778407558,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,37,0,1.0,0.8400771692771434,"['SHFH', 'FFHH', 'FHFH', 'FFFG']"
1,22,0,1.0,0.9138075656044898,"['SFHF', 'HFHH', 'HFFF', 'FFFG']"
1,86,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,58,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,18,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,94,0,1.0,0.7607805594527743,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,32,0,1.0,0.8947894553945313,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,42,0,1.0,0.7722956964947572,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,93,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,73,0,1.0,0.9416796087056153,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,58,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,68,0,1.0,0.9138075656044898,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,44,0,1.0,0.8201257512162927,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,34,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,21,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9304302024748964,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,61,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'HFHF', 'HHFG']"
1,9,0,1.0,0.8006481694852418,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,38,0,1.0,0.9276389118674717,"['SFFF', 'HFFF', 'HFHH', 'FFFG']"
1,35,0,1.0,0.9220814271464737,"['SFFF', 'FHHF', 'FFFF', 'FFHG']"
1,81,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,76,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,58,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,77,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,10,0,1.0,0.9056079456455165,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9473552137914398,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,34,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,71,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFH', 'HHFG']"
1,32,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,47,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,54,0,1.0,0.8300415167526705,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,4,0,1.0,0.835044266956004,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,23,0,1.0,0.78398512608332,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,16,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,100,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,28,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,29,0,1.0,0.8476834558136123,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,44,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,41,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,44,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,50,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFHF', 'HHFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,100,0,1.0,0.9248559951318693,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,74,0,1.0,0.9530650263643888,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,41,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,3,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,89,0,1.0,0.7427123967299725,"['SFFH', 'FFHH', 'HFFF', 'HHHG']"
1,98,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,70,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,40,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,57,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,100,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,18,0,1.0,0.9388545698794984,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,44,0,1.0,0.9704017769489168,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,66,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,2,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'HHFF', 'FFHG']"
1,80,0,1.0,0.7584982177744161,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,20,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,65,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,73,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,13,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,35,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,49,0,1.0,0.9674905716180701,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9445131481500655,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,52,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,88,0,1.0,0.8426049842298329,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,50,0,1.0,0.9276389118674717,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,53,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,89,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHH', 'HFFG']"
1,60,0,1.0,0.90289112180858,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,69,0,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9388545698794984,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,75,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,28,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
1,98,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HHFG']"
1,94,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,34,0,1.0,0.93603800616986,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,28,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,17,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,85,0,1.0,0.9473552137914398,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,63,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHFF', 'HHHG']"
1,70,0,1.0,0.9193151828650342,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,28,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,77,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,88,0,1.0,0.884100203995605,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,32,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HFFG']"
1,34,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,56,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,45,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,55,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,36,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,8,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,13,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SHHF', 'FHFH', 'FFFF', 'FHFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,36,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,60,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,55,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,92,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,57,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHHF', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9416796087056153,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,26,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,23,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,30,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,50,0,1.0,0.8400771692771434,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'FFHH', 'FFFG']"
1,42,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,43,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,26,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,31,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,45,0,1.0,0.8735386475474635,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,10,0,1.0,0.7722956964947572,"['SFFF', 'HFFH', 'HHFF', 'FHFG']"
1,23,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFH', 'HFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,37,0,1.0,0.9588092525966956,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,98,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,100,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,26,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,98,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FHFH', 'FHFG']"
1,14,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,38,0,1.0,0.7958514863018556,"['SFFH', 'HFHF', 'FFFF', 'FFHG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,50,0,1.0,0.8947894553945313,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,74,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,98,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,53,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,89,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,28,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
