Temperature,Simulations,Return,Discounted Return,Map
1,29,0,1.0,0.9138075656044898,"['SFFH', 'FFFH', 'HHFF', 'HFHG']"
1,81,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,42,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,55,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,45,0,1.0,0.9276389118674717,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9445131481500655,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,65,0,1.0,0.9445131481500655,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,27,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,52,0,1.0,0.7722956964947572,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,90,0,1.0,0.9110661429076764,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,48,0,1.0,0.8502341582884777,"['SFFH', 'HFHH', 'HFHF', 'HFFG']"
1,89,0,1.0,0.9388545698794984,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.8735386475474635,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,61,0,1.0,0.837556937769312,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,54,0,1.0,0.7427123967299725,"['SHHH', 'FFFF', 'FHFH', 'FHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,66,0,1.0,0.9165572373164391,"['SHFH', 'FFFH', 'FHFF', 'HHFG']"
1,35,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,56,0,1.0,0.9165572373164391,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,48,0,1.0,0.8683052775100066,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,38,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,21,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,18,0,1.0,0.9388545698794984,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,48,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,27,0,1.0,0.9276389118674717,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,59,0,1.0,0.9056079456455165,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,57,0,1.0,0.8527925358961662,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,28,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHF', 'HFFG']"
1,41,0,1.0,0.9821344612135428,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,30,0,1.0,0.8553586117313603,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,40,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,10,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,17,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,75,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,48,0,1.0,0.884100203995605,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,44,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,36,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,54,0,1.0,0.8894287717672626,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,78,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,51,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,24,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,78,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,53,0,1.0,0.837556937769312,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,11,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,47,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,23,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFF', 'FFHG']"
1,40,0,1.0,0.9083329444789534,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,78,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,94,0,1.0,0.9193151828650342,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,91,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,73,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,29,0,1.0,0.9304302024748964,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,31,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,54,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,25,0,1.0,0.8006481694852418,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,79,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,43,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,73,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,78,0,1.0,0.835044266956004,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,15,0,1.0,0.884100203995605,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,85,0,1.0,0.8201257512162927,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9588092525966956,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.857932408958235,"['SFHH', 'HFFH', 'HHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,43,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,56,0,1.0,0.8735386475474635,"['SFHH', 'FFHF', 'HFHH', 'HFFG']"
1,93,0,1.0,0.803057341509771,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,45,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,29,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,17,0,1.0,0.9138075656044898,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,98,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,80,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,100,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HHFG']"
1,71,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,84,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,73,0,1.0,0.8894287717672626,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,14,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,41,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,91,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,65,0,1.0,0.9165572373164391,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,48,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,52,0,1.0,0.9248559951318693,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,77,0,1.0,0.8788035596734672,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,65,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,78,0,1.0,0.93603800616986,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FFHG']"
1,62,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,46,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHFH', 'HHFG']"
1,89,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,10,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,28,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,53,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,40,0,1.0,0.7607805594527743,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,65,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,34,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,12,0,1.0,0.7816331707050701,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,23,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HFFG']"
1,38,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,95,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,15,0,1.0,0.9193151828650342,"['SFHH', 'FFHH', 'HFFF', 'FFFG']"
1,64,0,1.0,0.8127667407072335,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,61,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,28,0,1.0,0.93603800616986,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,60,0,1.0,0.9332298921513504,"['SFHF', 'HFFF', 'FHHF', 'FHFG']"
1,53,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHFG']"
1,72,0,1.0,0.9616943356035061,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,77,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,45,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,79,0,1.0,0.9445131481500655,"['SFFF', 'FFHH', 'FFFF', 'FFHG']"
1,56,0,1.0,0.9704017769489168,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,43,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,91,0,1.0,0.8921050870283477,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,90,0,1.0,0.9193151828650342,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,78,0,1.0,0.9588092525966956,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFFF', 'FFFG']"
1,51,0,1.0,0.860513950810667,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,57,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,51,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,23,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,94,0,1.0,0.9821344612135428,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,68,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,36,0,1.0,0.8974819010978248,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,9,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,45,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,37,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,70,0,1.0,0.9530650263643888,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,25,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,35,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,53,0,1.0,0.9304302024748964,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,95,0,1.0,0.8553586117313603,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,16,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,57,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,76,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,40,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,76,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9276389118674717,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,31,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,28,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,16,0,1.0,0.7887102894272789,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,41,0,1.0,0.776950406379376,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHFG']"
1,15,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,70,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,93,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,45,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,12,0,1.0,0.8683052775100066,"['SFFH', 'FFFF', 'HFFH', 'HHFG']"
1,9,0,1.0,0.8127667407072335,"['SFFF', 'FFHF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.8078974551636565,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HFHF', 'HFHG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,43,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,75,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
1,86,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHFF', 'FFHG']"
1,47,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,9,0,1.0,0.8426049842298329,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,65,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,64,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,15,0,1.0,0.9165572373164391,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,58,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,77,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,43,0,1.0,0.8921050870283477,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,35,0,1.0,0.8921050870283477,"['SFHF', 'FFHH', 'HFFF', 'HFFG']"
1,37,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,64,0,1.0,0.8325391341551359,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,17,0,1.0,0.860513950810667,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,51,0,1.0,0.9733217421754432,"['SHHH', 'FHFF', 'FFFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,55,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,57,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,15,0,1.0,0.8553586117313603,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,32,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,81,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,56,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,12,0,1.0,0.90289112180858,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,54,0,1.0,0.803057341509771,"['SFHF', 'FFHH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,68,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,59,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,98,0,1.0,0.9001824484431542,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,28,0,1.0,0.860513950810667,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,69,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,48,0,1.0,0.9165572373164391,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,62,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'FHFG']"
1,11,0,1.0,0.8451404054461714,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,39,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,11,0,1.0,0.9001824484431542,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,64,0,1.0,0.8527925358961662,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,9,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,80,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFFG']"
1,25,0,1.0,0.8894287717672626,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,46,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,77,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,70,0,1.0,0.8054737627981655,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,3,0,1.0,0.9138075656044898,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HFHG']"
1,35,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,54,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,18,0,1.0,0.835044266956004,"['SFHF', 'HFFF', 'HHFF', 'HFFG']"
1,98,0,1.0,0.8225935318117279,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,58,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HHFG']"
1,42,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,57,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,71,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HFFG']"
1,96,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,10,0,1.0,0.9056079456455165,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,60,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,80,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,42,0,1.0,0.9110661429076764,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,41,0,1.0,0.78398512608332,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,68,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,64,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
