Temperature,Simulations,Return,Discounted Return,Map
1,68,0,1.0,0.9332298921513504,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,35,0,1.0,0.9220814271464737,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,84,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,42,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HFHG']"
1,66,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,85,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'FFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,88,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,86,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'FFFG']"
1,62,0,1.0,0.8502341582884777,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,27,0,1.0,0.7887102894272789,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,33,0,1.0,0.9645880999032158,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,42,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,48,0,1.0,0.9674905716180701,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,64,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,51,0,1.0,0.9001824484431542,"['SFFH', 'HHFF', 'FHHF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,44,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,30,0,1.0,0.8631032605924442,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,32,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,46,0,1.0,0.7722956964947572,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,19,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHHG']"
1,71,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,100,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,46,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,28,0,1.0,0.8176653739626438,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,92,0,1.0,0.8814479033836181,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,8,0,1.0,0.857932408958235,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,30,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'FHHF', 'FHFG']"
1,66,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHH', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,67,0,1.0,0.8683052775100066,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,53,0,1.0,0.7494371162085136,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,8,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9473552137914398,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,31,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,91,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,10,0,1.0,0.857932408958235,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,78,0,1.0,0.9445131481500655,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,59,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,79,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,97,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,45,0,1.0,0.90289112180858,"['SHHF', 'FFHH', 'HFFF', 'HFFG']"
1,33,0,1.0,0.93603800616986,"['SHHH', 'FHHH', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,37,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,67,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,52,0,1.0,0.776950406379376,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,78,0,1.0,0.9502058312852957,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,28,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFFF', 'HFHG']"
1,79,0,1.0,0.8921050870283477,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,46,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,44,0,1.0,0.9388545698794984,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,13,0,1.0,0.8947894553945313,"['SFFF', 'HFHF', 'HFHF', 'FFHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,74,0,1.0,0.8054737627981655,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,28,0,1.0,0.8476834558136123,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9220814271464737,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,38,0,1.0,0.8974819010978248,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,73,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9276389118674717,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,25,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,62,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,63,0,1.0,0.9110661429076764,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,86,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,74,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,29,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FFHG']"
1,31,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,62,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,32,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,39,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,78,0,1.0,0.8476834558136123,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,28,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,82,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,76,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHHG']"
1,79,0,1.0,0.8451404054461714,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,48,0,1.0,0.9388545698794984,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,14,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,81,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,42,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHFG']"
1,53,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,71,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,62,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFHH', 'HFFG']"
1,17,0,1.0,0.7910835400474212,"['SFFF', 'HHHF', 'FFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFHF', 'FHHH', 'FFFG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,93,0,1.0,0.9473552137914398,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,85,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,79,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,58,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,22,0,1.0,0.8735386475474635,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,49,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,92,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,51,0,1.0,0.8921050870283477,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,54,0,1.0,0.9304302024748964,"['SFHF', 'FFFH', 'HFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,12,0,1.0,0.7516921927868743,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,62,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,25,0,1.0,0.860513950810667,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,87,0,1.0,0.9616943356035061,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,95,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FFFF', 'FHHG']"
1,25,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HFHG']"
1,69,0,1.0,0.8683052775100066,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,59,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,55,0,1.0,0.8814479033836181,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,20,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,44,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,49,0,1.0,0.8103284404851119,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,35,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,22,0,1.0,0.7910835400474212,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,81,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,53,0,1.0,0.860513950810667,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,85,0,1.0,0.9304302024748964,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,52,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,72,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'HFHH', 'FFFG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,39,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,28,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,56,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,2,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,72,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,7,0,1.0,0.9165572373164391,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,69,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,26,0,1.0,0.90289112180858,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,53,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,26,0,1.0,0.9220814271464737,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,77,0,1.0,0.9332298921513504,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,11,0,1.0,0.798246224976786,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,22,0,1.0,0.8683052775100066,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,78,0,1.0,0.8814479033836181,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,63,0,1.0,0.8103284404851119,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,90,0,1.0,0.9473552137914398,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,50,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,80,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,26,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,38,0,0.0,0.0,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,60,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,69,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,49,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9704017769489168,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,95,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,44,0,1.0,0.7427123967299725,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,25,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,35,0,1.0,0.9733217421754432,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,77,0,1.0,0.8709180316048211,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,66,0,1.0,0.8761671489944468,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,24,0,1.0,0.8176653739626438,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,16,0,1.0,0.9056079456455165,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,38,0,1.0,0.8502341582884777,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,66,0,1.0,0.79346393184295,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,22,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,74,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,51,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,39,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,83,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,44,0,1.0,0.9559328248389055,"['SFHF', 'HFHF', 'HFFH', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,40,0,1.0,0.7699788094052729,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,59,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,80,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,92,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,78,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,85,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,76,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,62,0,1.0,0.8275513922024125,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,39,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,90,0,1.0,0.8300415167526705,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,16,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,20,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,100,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,59,0,1.0,0.8788035596734672,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,7,0,1.0,0.7746195551602378,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,17,0,1.0,0.7494371162085136,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,72,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FHFH', 'FFFG']"
1,32,0,1.0,0.8054737627981655,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,67,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,22,0,1.0,0.747188804859888,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,70,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'HHFF', 'HFFG']"
1,54,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,30,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,70,0,1.0,0.9704017769489168,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,39,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,80,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,81,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,96,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,91,0,1.0,0.9733217421754432,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,21,0,1.0,0.8947894553945313,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,43,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFHF', 'FHHG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHHG']"
1,51,0,1.0,0.8788035596734672,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,75,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FHHF', 'FFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,86,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,54,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9193151828650342,"['SFHH', 'HFFF', 'HFFF', 'HFHG']"
1,35,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,68,0,1.0,0.7539540549517295,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,86,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,37,0,1.0,0.798246224976786,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,14,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'FHHF', 'FHHG']"
1,21,0,1.0,0.8451404054461714,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,90,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,52,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFHF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,42,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
