Temperature,Simulations,Return,Discounted Return,Map
1,12,0,1.0,0.8553586117313603,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,27,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'HFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9616943356035061,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,35,0,1.0,0.9248559951318693,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,76,0,1.0,0.93603800616986,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,78,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,34,0,1.0,0.9001824484431542,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,55,0,1.0,0.857932408958235,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,21,0,1.0,0.7449472384453084,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,27,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,38,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,50,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,63,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,40,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,10,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,68,0,1.0,0.9416796087056153,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,75,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,45,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,20,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,29,0,1.0,0.835044266956004,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,96,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,53,0,1.0,0.8709180316048211,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,100,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFHF', 'FHHG']"
1,39,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,17,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.8176653739626438,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,44,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,78,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,40,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,53,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'HFFG']"
1,41,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,45,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,21,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,81,0,1.0,0.9416796087056153,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,53,0,1.0,0.7699788094052729,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,25,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,44,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,4,0,1.0,0.8657003616774767,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,44,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,18,0,1.0,0.798246224976786,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,2,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,32,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,97,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,73,0,1.0,0.767668872977057,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,92,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,61,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,15,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,22,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,37,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,84,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,42,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,25,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9616943356035061,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,97,0,1.0,0.884100203995605,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,57,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,63,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,59,0,1.0,0.9220814271464737,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,14,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,89,0,1.0,0.985089730404757,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,52,0,1.0,0.8657003616774767,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,54,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,42,0,1.0,0.7863441585589971,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,82,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,11,0,1.0,0.7427123967299725,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,26,0,1.0,0.9083329444789534,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,59,0,1.0,0.9416796087056153,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,64,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,80,0,1.0,0.93603800616986,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,62,0,1.0,0.8921050870283477,"['SHHH', 'FHFH', 'FHFH', 'FFFG']"
1,41,0,1.0,0.9276389118674717,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,28,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,50,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,86,0,1.0,0.9733217421754432,"['SHHF', 'FHFH', 'FHHH', 'FFFG']"
1,66,0,1.0,0.8103284404851119,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,26,0,1.0,0.9165572373164391,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,9,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FHHF', 'FHHG']"
1,87,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,37,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,16,0,1.0,0.9165572373164391,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,74,0,1.0,0.884100203995605,"['SFHF', 'FFHH', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,41,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,51,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,19,0,1.0,0.7887102894272789,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,71,0,1.0,0.9704017769489168,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,45,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,59,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,64,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,19,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,53,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,44,0,1.0,0.8894287717672626,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,62,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,72,0,1.0,0.9193151828650342,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,74,0,1.0,0.9473552137914398,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,20,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,72,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,95,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,10,0,1.0,0.8894287717672626,"['SFHF', 'FFFH', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,64,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,53,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,25,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,99,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HHFF', 'HFFG']"
1,41,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,55,0,1.0,0.9110661429076764,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,68,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,60,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,26,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,92,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,45,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,19,0,1.0,0.8894287717672626,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,38,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,33,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,25,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,57,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,47,0,1.0,0.9332298921513504,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,67,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HHFG']"
1,81,0,1.0,0.8300415167526705,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,13,0,1.0,0.8921050870283477,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,29,0,1.0,0.9332298921513504,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,5,0,1.0,0.8502341582884777,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,97,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9220814271464737,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,74,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,54,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,41,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFHG']"
1,19,0,1.0,0.8527925358961662,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,28,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,58,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,50,0,1.0,0.8814479033836181,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
1,86,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,29,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,66,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,23,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,79,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,60,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'HFFG']"
1,44,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,23,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,74,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,61,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,27,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'FFFH', 'HFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,28,0,1.0,0.9445131481500655,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,65,0,1.0,0.8974819010978248,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,56,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,41,0,1.0,0.803057341509771,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,5,0,1.0,0.8250687380258053,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,15,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,50,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HHFG']"
1,45,0,1.0,0.8426049842298329,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,51,0,1.0,0.9304302024748964,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,42,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,56,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,51,0,1.0,0.9502058312852957,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,23,0,1.0,0.9110661429076764,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,13,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFHH', 'HFFG']"
1,13,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,75,0,1.0,0.8683052775100066,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,81,0,1.0,0.9110661429076764,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,95,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,69,0,1.0,0.8894287717672626,"['SFHH', 'FFFH', 'HFHF', 'FFFG']"
1,37,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,45,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,39,0,1.0,0.8451404054461714,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,30,0,1.0,0.8921050870283477,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,44,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,25,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,67,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,54,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,29,0,1.0,0.860513950810667,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,78,0,1.0,0.9473552137914398,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,23,0,1.0,0.9276389118674717,"['SFFH', 'FFFF', 'FHHF', 'FFFG']"
1,53,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,21,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,52,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,56,0,1.0,0.9704017769489168,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9001824484431542,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,46,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'FHFF', 'HFHG']"
1,99,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,65,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9220814271464737,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,15,0,1.0,0.8054737627981655,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,98,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,36,0,1.0,0.7746195551602378,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,31,0,1.0,0.8947894553945313,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,28,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,65,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'FHHF', 'FFFG']"
1,77,0,1.0,0.884100203995605,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
