Temperature,Simulations,Initial State,Return,Discounted Return
1,55,10,1.0,0.997
1,85,14,1.0,1.0
1,27,8,1.0,0.991026973
1,42,2,1.0,0.991026973
1,30,6,1.0,0.994009
1,4,3,0.0,0.0
1,63,14,1.0,1.0
1,4,13,1.0,0.997
1,55,2,1.0,0.9821344612135428
1,63,3,1.0,0.9473552137914398
1,42,0,1.0,0.9733217421754432
1,96,10,1.0,0.997
1,61,2,1.0,0.991026973
1,19,3,1.0,0.9083329444789534
1,31,2,1.0,0.9762504936564125
1,81,8,1.0,0.991026973
1,12,2,0.0,0.0
1,12,0,1.0,0.7516921927868743
1,2,10,0.0,0.0
1,6,14,1.0,1.0
1,62,0,1.0,0.9616943356035061
1,77,4,1.0,0.9645880999032158
1,52,10,1.0,0.997
1,36,9,1.0,0.994009
1,40,3,1.0,0.9733217421754432
1,59,0,1.0,0.9762504936564125
1,95,9,1.0,0.994009
1,36,9,1.0,0.994009
1,25,2,1.0,0.9733217421754432
1,43,6,1.0,0.988053892081
1,86,8,1.0,0.991026973
1,55,10,1.0,0.997
1,69,13,1.0,0.997
1,74,4,1.0,0.9733217421754432
1,89,0,1.0,0.9674905716180701
1,88,1,1.0,0.9704017769489168
1,13,10,1.0,0.997
1,96,10,1.0,0.997
1,61,1,1.0,0.9388545698794984
1,99,10,1.0,0.997
1,19,0,1.0,0.8426049842298329
1,64,9,1.0,0.994009
1,69,10,1.0,0.997
1,28,9,1.0,0.994009
1,17,1,0.0,0.0
1,44,13,1.0,0.997
1,18,8,1.0,0.7607805594527743
1,12,9,0.0,0.0
1,15,3,1.0,0.79346393184295
1,20,3,1.0,0.8735386475474635
1,29,1,1.0,0.9645880999032158
1,18,8,1.0,0.991026973
1,24,2,1.0,0.991026973
1,50,4,1.0,0.90289112180858
1,97,0,1.0,0.9388545698794984
1,81,14,1.0,1.0
1,28,8,1.0,0.9248559951318693
1,4,13,1.0,0.985089730404757
1,22,8,1.0,0.7863441585589971
1,72,3,1.0,0.9733217421754432
1,42,6,1.0,0.994009
1,10,10,1.0,0.997
1,88,10,1.0,0.997
1,90,9,1.0,0.994009
1,86,9,1.0,0.994009
1,21,3,1.0,0.9616943356035061
1,27,10,1.0,0.997
1,96,9,1.0,0.994009
1,39,3,1.0,0.988053892081
1,31,9,1.0,0.994009
1,43,8,1.0,0.991026973
1,57,14,1.0,1.0
1,97,9,1.0,0.994009
1,27,9,1.0,0.988053892081
1,29,3,1.0,0.9445131481500655
1,35,8,1.0,0.991026973
1,15,10,1.0,0.997
1,54,13,1.0,0.997
1,77,1,1.0,0.9733217421754432
1,14,2,1.0,0.8683052775100066
1,95,10,1.0,0.997
1,93,13,1.0,0.997
1,97,10,1.0,0.997
1,31,9,1.0,0.994009
1,55,2,1.0,0.988053892081
1,52,8,1.0,0.991026973
1,78,4,1.0,0.9165572373164391
1,83,4,1.0,0.988053892081
1,29,0,1.0,0.9248559951318693
1,34,0,1.0,0.9332298921513504
1,52,4,1.0,0.9530650263643888
1,23,8,0.0,0.0
1,45,4,1.0,0.9821344612135428
1,74,3,1.0,0.988053892081
1,75,4,1.0,0.9733217421754432
1,84,6,1.0,0.994009
1,9,13,1.0,0.994009
1,39,13,1.0,0.997
1,40,1,1.0,0.837556937769312
1,93,13,1.0,0.997
1,51,10,1.0,0.997
1,7,1,1.0,0.8006481694852418
1,26,13,1.0,0.997
1,99,0,1.0,0.9791880578299021
1,95,0,1.0,0.985089730404757
1,10,0,0.0,0.0
1,13,13,1.0,0.991026973
1,78,3,1.0,0.9791880578299021
1,46,10,1.0,0.997
1,77,9,1.0,0.994009
1,24,8,1.0,0.991026973
1,57,0,1.0,0.9616943356035061
1,80,6,1.0,0.994009
1,82,9,1.0,0.994009
1,74,2,1.0,0.991026973
1,55,2,1.0,0.985089730404757
1,15,3,1.0,0.9530650263643888
1,43,0,1.0,0.9502058312852957
1,19,4,1.0,0.8683052775100066
1,9,8,0.0,0.0
1,19,8,1.0,0.7539540549517295
1,4,2,0.0,0.0
1,95,4,1.0,0.988053892081
1,30,0,1.0,0.7722956964947572
1,75,10,1.0,0.997
1,96,8,1.0,0.991026973
1,72,10,1.0,0.997
1,98,14,1.0,1.0
1,5,6,0.0,0.0
1,85,13,1.0,0.997
1,96,0,1.0,0.9616943356035061
1,15,4,0.0,0.0
1,15,13,1.0,0.994009
1,87,3,1.0,0.9733217421754432
1,57,0,1.0,0.9445131481500655
1,36,6,1.0,0.994009
1,85,8,1.0,0.991026973
1,52,2,1.0,0.9791880578299021
1,86,6,1.0,0.994009
1,10,14,1.0,1.0
1,90,6,1.0,0.994009
1,33,9,1.0,0.994009
1,2,1,0.0,0.0
1,67,2,1.0,0.985089730404757
